episode,return,loss
61,-90.16455645749157,104.61904716491699
62,-86.40298942407101,90.66666793823242
63,-70.00418013550184,54.08708477020264
64,-93.52261055972893,104.44109725952148
65,-105.70037421568074,142.15991592407227
66,-61.53023147365991,43.67924499511719
67,-63.95713028878543,44.57662773132324
68,-93.46523938965795,106.49044418334961
69,-101.31067605344984,129.54974174499512
70,-72.54501222904912,68.80658531188965
71,-108.96809331219131,147.08715438842773
72,-97.30081284422374,111.09165954589844
73,-88.6860159769731,90.6352710723877
74,-73.80051745327142,60.95965766906738
75,-78.67606057493657,66.52330780029297
76,-105.33294655676019,127.40594291687012
77,-128.2244564400219,202.57469177246094
78,-104.48016224657525,138.31102752685547
79,-73.45745866699794,73.75896644592285
80,-89.79544683089598,105.78362274169922
81,-97.0280191112192,106.23880767822266
82,-59.07135295163971,43.96190166473389
83,-95.59817178117471,110.94474601745605
84,-65.48832318609665,61.032426834106445
85,-85.41666570547721,93.26673698425293
86,-90.17321100772739,99.48421669006348
87,-113.08046965601568,167.80963897705078
88,-86.97140903440255,73.93617820739746
89,-68.97409486777445,59.97688865661621
90,-93.40170477133304,117.49868774414062
91,-82.86829993492186,68.93803787231445
92,-83.23042502295938,92.19712448120117
93,-97.8554404917235,103.78767967224121
94,-110.89582633803525,137.50728607177734
95,-84.26316771008607,84.14787292480469
96,-85.48461504624693,94.42077255249023
97,-70.9284945862353,72.84844589233398
98,-85.0534624414551,70.79158973693848
99,-86.68587632437715,88.82171058654785
100,-70.62865220751819,65.8116397857666
101,-60.440313807197874,69.16524505615234
102,-88.42928270510824,85.51322937011719
103,-62.32011472138495,58.40195560455322
104,-74.89540058783699,78.31118774414062
105,-49.63250441786372,43.68907451629639
106,-88.01331160524174,73.84428405761719
107,-123.68865173907787,194.7510108947754
108,-66.57934003425908,70.35328674316406
109,-91.69515377954993,81.30369567871094
110,-80.05733700093002,73.53515434265137
111,-64.35108966745187,47.41549873352051
112,-85.50191057635362,72.22052001953125
113,-61.80339363851003,42.34389305114746
114,-145.397852040685,277.2027053833008
115,-91.6886367436303,76.54299736022949
116,-47.37685332409553,45.58225059509277
117,-82.88834767438362,61.989163398742676
118,-81.20932231197175,75.49171257019043
119,-77.75703026843635,62.41046714782715
120,-70.74165813464933,69.84835815429688
121,-65.54489202128843,41.334054946899414
122,-64.37237666004864,67.85319519042969
123,-56.75634906311257,50.02536964416504
124,-70.94960632952528,45.20314979553223
125,-94.58884186059804,80.35537719726562
126,-97.7370728332768,88.93303680419922
127,-105.42557905004718,112.97696876525879
128,-62.57190690074833,41.02184295654297
129,-99.92159895074836,97.65501976013184
130,-85.50821788996429,57.69626712799072
131,-120.35875474947649,128.57367324829102
132,-91.97319832450795,63.484429359436035
133,-108.36099837986347,113.1555061340332
134,-83.8224837094719,66.78793907165527
135,-80.2153997991889,71.95743370056152
136,-102.47027287502212,93.29150009155273
137,-58.63017634840462,61.045454025268555
138,-81.03243417955503,63.13858222961426
139,-73.79673268659015,69.66096305847168
140,-69.54169527571818,46.54921627044678
141,-111.45385129695656,102.94924354553223
142,-88.63904366371926,81.97122383117676
143,-64.8181184405491,59.111260414123535
144,-85.57506089080218,63.907376289367676
145,-70.69056455186917,82.32757568359375
146,-114.86819733102278,141.6406021118164
147,-91.34799159854889,85.04046821594238
148,-112.57359589636609,105.76706314086914
149,-73.84360608611891,54.34933090209961
150,-83.9286801608303,60.526944160461426
151,-60.57845703065275,68.15469551086426
152,-61.65892798393304,48.73127269744873
153,-108.16110630766326,106.59960174560547
154,-82.27671374571227,63.3836145401001
155,-97.67702593346334,83.21503829956055
156,-63.46773732705948,50.78957939147949
157,-101.46880349729247,91.66672897338867
158,-99.84126980113652,85.33544731140137
159,-95.39221593919707,74.5625114440918
160,-92.43612397028116,75.205078125
161,-112.67662823830653,110.41089248657227
162,-76.01947628620846,60.16149711608887
163,-75.33108199561671,63.95455265045166
164,-86.33134868139408,62.01649475097656
165,-73.18641988269817,49.641937255859375
166,-70.19927466342092,65.5485668182373
167,-88.75756236241928,64.07075309753418
168,-87.83535993157334,51.170217514038086
169,-127.8352478580153,145.53364181518555
170,-61.87011293569591,55.32571029663086
171,-98.90742471948401,74.9500617980957
172,-121.55897109441707,131.02204132080078
173,-105.08092156260543,91.74353218078613
174,-85.08261146340816,62.31772994995117
175,-92.4310467942393,63.470947265625
176,-82.85609131683627,53.90251159667969
177,-65.56012631823211,42.30943298339844
178,-70.92308976497077,47.93178844451904
179,-78.99284064759964,52.56388187408447
180,-90.04967285871653,60.20515155792236
181,-91.34041376932453,63.15413856506348
182,-80.8540450933073,46.27767562866211
183,-92.67244578298784,54.40903377532959
184,-83.48195863850317,59.311320304870605
185,-71.51142198012354,42.83168029785156
186,-99.3528833665919,66.72026634216309
187,-78.21077311621953,39.980183601379395
188,-57.903430086618094,33.14170265197754
189,-117.97139500141385,105.78752326965332
190,-54.19703725583735,40.032959938049316
191,-58.46654724198629,40.96637725830078
192,-105.39813511654067,72.23306846618652
193,-81.97854202525211,45.53227996826172
194,-77.95453302639069,38.08056163787842
195,-111.73065590969443,91.53962135314941
196,-90.4369887116542,57.53240776062012
197,-92.21952406796825,56.39856815338135
198,-89.6741244077212,48.390583992004395
199,-91.74762172409791,55.64747142791748
200,-70.99896690764233,38.3672513961792
201,-79.2633820005682,56.151801109313965
202,-83.49588216290553,46.92882537841797
203,-67.64398284364418,30.673460006713867
204,-84.44880242367388,59.88911056518555
205,-93.88290865547482,52.1465539932251
206,-41.33759098488074,40.22372245788574
207,-65.14636714117214,39.24355506896973
208,-94.23567056687871,51.894168853759766
209,-78.44802321405884,38.835025787353516
210,-87.11273876653948,49.85011291503906
211,-75.2817414016661,33.26658916473389
212,-71.7157343938345,48.61685657501221
213,-76.42473240545107,35.31705188751221
214,-139.3183054097272,148.51299285888672
215,-73.5478299312622,28.679693698883057
216,-62.26393933540291,31.28279161453247
217,-86.27408348195638,40.90017223358154
218,-85.54911592980424,49.0882682800293
219,-60.89568371195168,27.14618730545044
220,-97.41357637655605,56.321839332580566
221,-68.98285515880211,27.73772668838501
222,-82.30905465835882,41.87502479553223
223,-101.94842840729673,61.564998626708984
224,-79.21845340649297,37.843013763427734
225,-83.2926007602008,32.05988359451294
226,-85.94963434748165,43.951945304870605
227,-85.54104043994042,35.09346389770508
228,-90.80142081144182,40.77308177947998
229,-77.6538985183199,28.827919006347656
230,-54.01279375426244,38.92521953582764
231,-72.74606087155735,24.697814464569092
232,-109.29966331425796,67.98779106140137
233,-102.60552286749078,59.25460338592529
234,-96.95499471434593,47.119070053100586
235,-74.08954756420027,33.81923770904541
236,-106.09705785839036,58.306243896484375
237,-80.93455272013443,28.592456817626953
238,-91.27112051072145,35.09174728393555
239,-92.4324301729838,42.741190910339355
240,-111.64690893588006,73.35279083251953
241,-96.51896500289384,45.9174222946167
242,-85.0334275621359,34.52297115325928
243,-115.53551659446286,69.9482479095459
244,-70.68160390567648,27.90644931793213
245,-61.64440954973411,27.59177303314209
246,-90.1990434676161,38.95298767089844
247,-64.50005154150645,32.35275173187256
248,-60.57923108788163,27.234882831573486
249,-90.22097411219764,41.11196327209473
250,-86.808970326021,34.86771488189697
251,-84.06329957547612,25.447400093078613
252,-84.18655649261514,30.78040361404419
253,-108.44710291848365,56.70425033569336
254,-87.09988345853472,30.234102725982666
255,-101.10234066606476,41.68856716156006
256,-107.80240042308878,58.066529273986816
257,-56.31197480777972,33.910457611083984
258,-69.23958641293979,26.170809268951416
259,-85.55973672017662,27.93707513809204
260,-91.62543707363825,30.983237743377686
261,-41.74776826769247,32.04286289215088
262,-96.6670951908173,37.69403266906738
263,-65.71477058631677,18.043163776397705
264,-73.54510850131112,19.93982696533203
265,-66.9848842995591,23.841064453125
266,-46.66505608811349,19.58208179473877
267,-58.66895787670974,34.53377437591553
268,-70.60396434562,15.853378534317017
269,-111.56646202733872,60.03382205963135
270,-78.2508636458189,17.00956964492798
271,-112.02583359417744,56.76253604888916
272,-59.485059690322416,29.104788780212402
273,-85.44269919094111,24.00237226486206
274,-61.0673958087882,20.221081256866455
275,-53.33288210804202,21.277870178222656
276,-66.0820390152585,25.971603393554688
277,-79.7694587812803,21.382617950439453
278,-100.46002413650346,40.576354026794434
279,-82.48729665702571,25.742339611053467
280,-83.14061499129387,20.635315895080566
281,-104.43853508119321,41.95300579071045
282,-76.10811846425038,15.15407681465149
283,-70.13252741282751,19.861053943634033
284,-99.65186850186166,34.71726322174072
285,-73.21716410781026,18.28679609298706
286,-74.29369699872235,17.555606365203857
287,-93.26913280384848,26.01888656616211
288,-70.28341178163753,14.753573894500732
289,-73.7869012734157,15.487339735031128
290,-56.96896519421156,28.945480823516846
291,-65.1478987876907,16.30144739151001
292,-96.15293406954311,28.196224689483643
293,-99.21960027725375,34.0526237487793
294,-61.45592022575419,19.826982975006104
295,-113.6425057441936,58.466787338256836
296,-69.44051342018582,11.973432064056396
297,-87.26571086205746,20.869852542877197
298,-57.172982924332544,26.341566562652588
299,-62.15834218440972,11.498910903930664
300,-73.21392025977565,12.350059509277344
301,-69.68859321689472,10.169028759002686
302,-94.59589195182133,24.96395492553711
303,-81.06377129921702,14.497939348220825
304,-70.2607955157718,10.317763328552246
305,-61.90179339702115,9.946654081344604
306,-110.04826497947442,44.68549346923828
307,-78.18643910095666,14.248559474945068
308,-84.67126121310963,16.325451850891113
309,-82.29283818284728,16.794270515441895
310,-71.54830283382155,9.780753135681152
311,-92.54223984118869,20.184422969818115
312,-79.81085043668364,10.56524133682251
313,-66.30985709424908,23.467179775238037
314,-95.25928568869308,23.189026355743408
315,-77.42194894330642,10.574949502944946
316,-73.6640825044333,11.421795129776001
317,-84.19808016960887,14.582433223724365
318,-64.53612319223765,8.513475179672241
319,-59.11295826868944,22.69203472137451
320,-64.15286507930684,16.39783263206482
321,-105.03295848949895,36.69133186340332
322,-89.50451018007045,16.112091302871704
323,-62.06073445933156,11.09823489189148
324,-70.29637813667732,7.846631169319153
325,-72.51555413100674,8.600688219070435
326,-81.18913514865751,9.632230281829834
327,-85.99643777787794,13.901824712753296
328,-94.6984051886351,21.19766902923584
329,-86.16038362140844,18.838961124420166
330,-67.46832097203473,6.510964035987854
331,-108.3118249113689,40.35113716125488
332,-83.19155087319686,11.173368215560913
333,-59.266167613942756,12.720265626907349
334,-86.42662987948063,17.841967582702637
335,-123.12868334640405,60.41413593292236
336,-65.05906329282699,10.647210836410522
337,-81.49521393250312,14.485096454620361
338,-94.71203600355041,19.055789947509766
339,-84.78153360657564,17.13186740875244
340,-121.87527556693199,62.231388092041016
341,-77.74133890481764,20.350881576538086
342,-87.01648966548802,16.341516971588135
343,-65.0477651585703,13.986435651779175
344,-68.11501611881037,12.437898635864258
345,-105.26049713651079,25.21706485748291
346,-87.2916229098459,20.098946571350098
347,-141.2300811345413,97.38815116882324
348,-81.6578044729971,17.783024787902832
349,-102.84090429729345,22.385390758514404
350,-105.49154829266028,32.50797986984253
351,-102.59936713037959,28.495323657989502
352,-54.12842804654311,24.63007354736328
353,-104.60208290414883,33.92475509643555
354,-106.18197255313443,34.990227699279785
355,-86.8150741072125,27.811814308166504
356,-99.94916352188903,23.178547382354736
357,-65.39232191923738,21.035128593444824
358,-90.5066654101645,19.212783336639404
359,-103.26337015235632,28.143390655517578
360,-105.5505045013519,23.257845878601074
361,-86.21239878684989,22.42568016052246
362,-63.13435316114702,18.578216552734375
363,-63.210493739663086,19.24516725540161
364,-94.32046573269834,24.891870975494385
365,-67.30718537962994,14.725574493408203
366,-80.40638770403933,13.131205558776855
367,-83.0442635666985,20.335419178009033
368,-108.49786391446082,44.681721687316895
369,-76.37427028776882,19.395614624023438
370,-101.81829600140499,26.484046459197998
371,-80.8450156042996,17.318373203277588
372,-80.15145730755005,19.85899591445923
373,-110.02293866718023,43.46295642852783
374,-89.37389111337461,14.820187330245972
375,-100.84601996034434,17.518784046173096
376,-121.7815593923134,46.150569915771484
377,-79.1004190178412,15.832216262817383
378,-85.14500477487263,13.444204568862915
379,-102.6858120968374,30.835992336273193
380,-83.18137258169986,20.80120038986206
381,-118.12950374714839,32.60548496246338
382,-68.9670995573011,20.41305160522461
383,-85.23996130856987,18.409525871276855
384,-84.58875622789144,24.64493703842163
385,-75.00472824201174,20.712864875793457
386,-71.95892006965927,29.193816661834717
387,-106.83091058494584,33.424285888671875
388,-106.25237739470106,26.649532794952393
389,-73.49712430045788,22.84285545349121
390,-53.44333813255892,24.064579963684082
391,-97.7875105890798,13.505712985992432
392,-70.98986800602087,9.67906665802002
393,-134.99873084888213,61.51873207092285
394,-100.27380859588241,22.12970209121704
395,-73.7009859934742,10.328896760940552
396,-84.60731043028728,11.373632669448853
397,-120.86776273943529,35.757911682128906
398,-99.228312586852,16.751508235931396
399,-81.30982849406384,24.019230365753174
400,-105.83314517718348,21.87164878845215
401,-106.48269306088307,23.966936111450195
402,-70.04560665875296,14.624769449234009
403,-49.68098430158722,22.500805854797363
404,-74.84612921768647,16.822437286376953
405,-81.51659146213419,9.148153305053711
406,-96.31016842009632,18.04174518585205
407,-67.54588924976441,12.28401780128479
408,-65.91240211807974,13.292096138000488
409,-90.89920177820154,17.191081523895264
410,-60.86177605364667,12.969952821731567
411,-93.03200472814905,22.919225215911865
412,-102.11451874990625,17.200129985809326
413,-87.72141244723421,11.12816333770752
414,-97.77858028670752,15.861013412475586
415,-87.74682742277983,9.597789525985718
416,-107.32750591291787,16.360066413879395
417,-114.43542386456227,31.931622982025146
418,-93.64025205248933,14.346882820129395
419,-82.42793408958197,12.214865922927856
420,-86.05960399229689,13.6859872341156
421,-72.2207592618743,10.639784097671509
422,-61.90062165878714,19.31574535369873
423,-100.19137951557585,23.510182857513428
424,-97.59249699332365,14.77994990348816
425,-91.36612405761832,16.36041498184204
426,-121.39252385260413,36.515268325805664
427,-70.38010384514682,24.45087432861328
428,-81.03698786080649,17.956663131713867
429,-92.04123810652203,13.688796520233154
430,-102.94836502412817,23.431364059448242
431,-91.38645854454131,23.809080123901367
432,-94.04654982606964,12.384758472442627
433,-63.715226352124944,19.08038902282715
434,-69.39446524179289,10.066287279129028
435,-104.61081311308023,25.231869220733643
436,-94.02852395730079,10.26810097694397
437,-96.30260540924726,11.471434116363525
438,-106.97608613079214,26.047468185424805
439,-76.60480440917253,14.11717939376831
440,-78.74225501597567,18.962011337280273
441,-85.79253525571701,14.945343255996704
442,-97.9103638053938,13.730977535247803
443,-88.85483117444394,7.918452024459839
444,-72.9343153134011,14.604546785354614
445,-100.26275489115677,13.259552955627441
446,-117.05424020960926,23.707015991210938
447,-67.56320702753925,16.876870155334473
448,-136.15380035110232,64.52095317840576
449,-120.4442967078977,32.29101228713989
450,-66.44688263437487,14.379299879074097
451,-99.82620319848986,24.50705051422119
452,-70.96757306233125,40.31660461425781
453,-60.88912399503433,28.672191619873047
454,-94.42213240727673,18.959410190582275
455,-89.8387261341201,17.663913249969482
456,-77.70956423976813,11.881804704666138
457,-81.35482771601008,16.322051525115967
458,-84.90063253576075,12.153099536895752
459,-79.1422104736207,9.789477348327637
460,-78.60688795494458,13.581419706344604
461,-76.0313762351195,13.700422525405884
462,-84.27028156605076,15.456781148910522
463,-85.95107041635221,10.628750085830688
464,-88.54926213738476,9.718981742858887
465,-114.5042236646525,25.246150970458984
466,-108.2182199055887,25.91510248184204
467,-95.72100105745228,16.988964080810547
468,-85.9327200293775,15.102689027786255
469,-114.11062630488739,25.342800617218018
470,-89.948937737173,15.898715496063232
471,-64.28448793520485,28.905972957611084
472,-66.99937245585699,16.725183963775635
473,-85.11191555106898,16.189393281936646
474,-69.93822502070415,14.939684867858887
475,-105.40873533077473,14.736222505569458
476,-43.96797505823759,22.558691024780273
477,-98.2625718180159,17.13038969039917
478,-87.70855095497757,13.08468770980835
479,-71.33521220154891,20.417541980743408
480,-53.76907658925235,19.92272138595581
481,-100.5149696879219,19.22258758544922
482,-70.39628615399884,12.244615316390991
483,-88.70087926574683,11.545031309127808
484,-100.59365812608577,17.478897094726562
485,-62.60923307653926,19.638071537017822
486,-48.169503179404465,15.394283294677734
487,-81.18887088255633,10.937095642089844
488,-86.03017387388601,11.41793942451477
489,-95.40338326358267,21.25422191619873
490,-65.85008744755855,12.242567539215088
491,-125.39219322689378,39.75623893737793
492,-99.3031976473054,13.248627662658691
493,-70.65705490317195,13.819652557373047
494,-87.81283315807585,15.156111240386963
495,-76.6512909183757,8.759894847869873
496,-103.18388727453126,20.26599884033203
497,-90.71038735354081,14.814907789230347
498,-117.68489483398889,27.003910064697266
499,-68.81845075475947,10.35589051246643
500,-89.41231230210362,16.64143943786621
