controller,minute,zone_c,setpoint_c,outdoor_c,internal_load_w,command_pct,kp,ki,inference_us,fallback_active
Bayesian Auto-tune,159.0,23.796306076793076,23.8,35.67463895014971,1650.0,18.9146408940363,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,160.0,23.815725631036077,23.8,35.69047304696279,1650.0,22.907176313075368,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,161.0,23.83757861392615,23.8,35.706274959605835,1650.0,28.545843831949647,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,162.0,23.86323505719355,23.8,35.72204438723318,1650.0,27.637958062144914,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,163.0,23.8904021007935,23.8,35.73778102961767,1650.0,30.30794090811738,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,164.0,23.9190710081442,23.8,35.75348458715631,1650.0,29.68715821415296,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,165.0,23.950110711126307,23.8,35.769154760876006,1650.0,35.38155217641732,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,166.0,23.981973469225778,23.8,35.784791252439234,1650.0,34.558185763448435,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,167.0,24.01573508116197,23.8,35.80039376414974,1650.0,41.30862315137349,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,168.0,24.04980948962115,23.8,35.81596199895819,1650.0,47.19094168051875,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,169.0,24.082370452212576,23.8,35.83149566046783,1650.0,48.099308081764825,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,170.0,24.11393540187377,23.8,35.84699445294014,1650.0,50.99323534504704,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,171.0,24.143824384625326,23.8,35.862458081300446,1650.0,55.74932634901817,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,172.0,24.172495647868352,23.8,35.877886251143565,1650.0,54.33140424148222,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,173.0,24.19837120621051,23.8,35.89327866873937,1650.0,59.085613410950366,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,174.0,24.222166471099175,23.8,35.90863504103844,1650.0,60.415452184258676,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,175.0,24.242126987416732,23.8,35.92395507567755,1650.0,62.20949717566058,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,176.0,24.25707010474369,23.8,35.939238480985345,1650.0,66.11449914668329,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,177.0,24.267561975678355,23.8,35.95448496598782,1650.0,66.07901439609454,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,178.0,24.273459752209373,23.8,35.96969424041387,1650.0,71.5504826960768,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,179.0,24.27407098703304,23.8,35.984866014700835,1650.0,70.02298492445638,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,180.0,24.270740845313778,23.8,36.0,1650.0,71.73835249483218,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,181.0,24.2626734292907,23.8,36.015095908182104,1650.0,67.98208314891929,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,182.0,24.250274717758373,23.8,36.030153451842814,1650.0,70.58941466441087,0.8710247817983165,0.007042443140113135,0.0,0
