fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
1.0,280.0,0.07631019507162762,0.044483448901352675,0.4,9.022854736839388,12.16245338619187,0.07601263680669734,2.0,3.0,0.7105035026371225,0.03830928028099834,7.88422638315502,1.0
1.0,290.0,0.22828255717021406,0.015197236209858644,0.58,10.946440839749698,12.225604432028994,0.07601263680669734,2.0,2.0,0.47336490785421953,0.00338417033470395,4.097770706475106,1.0
1.0,300.0,-0.11662199003865226,-0.03449045472088663,0.43,12.00327445452341,12.28624498449846,0.07601263680669734,2.0,1.0,0.45082372176592334,0.0030765184860944996,11.151409369724542,1.0
1.0,0.0,1.4709943663347325,0.0,0.0,0.0,9.950022977104844,0.07601263680669734,3.0,2.0,0.7105035026371225,0.03830928028099834,82.31791787635129,2.0
1.0,10.0,1.718037874559819,0.02470435082250866,0.71,15.760631185034374,10.024410615088733,0.07601263680669734,3.0,2.0,0.47336490785421953,0.00338417033470395,53.05172705797882,2.0
1.0,20.0,1.4526319766067495,-0.026540589795306956,0.71,32.537316307303676,10.100477857243177,0.07601263680669734,3.0,1.0,0.3832001635010348,0.003537996259008674,25.544224271037184,2.0
1.0,30.0,0.7075872879954908,-0.07450446886112587,0.45,43.909595019645025,10.178079905249362,0.07601263680669734,2.0,1.0,0.45082372176592334,0.0030765184860944996,9.777441326584599,2.0
1.0,40.0,-0.05423076219953771,-0.07618180501950285,0.25,47.43292693857349,10.257069039198292,0.07601263680669734,2.0,1.0,0.45082372176592334,0.0030765184860944996,7.1819007175359975,2.0
1.0,50.0,-0.36470021033482425,-0.031046944813528654,0.0,45.38556715663812,10.337294898784052,0.07601263680669734,2.0,1.0,0.3832001635010348,0.003537996259008674,8.589543972701831,2.0
1.0,60.0,-0.17222862028574326,0.019247159004908098,0.0,42.54237953781642,10.41860476952317,0.07601263680669734,2.0,2.0,0.42828253567762714,0.003691822183313399,8.854109288382883,2.0
1.0,70.0,0.10856746027300801,0.028079608055875126,0.25,42.047840499719925,10.50084387345536,0.07601263680669734,2.0,3.0,0.47336490785421953,0.00338417033470395,9.875968482435825,2.0
1.0,80.0,0.37011682919448674,0.026154936892147873,0.28,44.46636127099572,10.583855663772106,0.07601263680669734,2.0,3.0,0.47336490785421953,0.00338417033470395,8.68911403421522,2.0
1.0,90.0,0.3945424421289552,0.0024425612934468434,0.32,48.45058718145204,10.667482122812466,0.07601263680669734,2.0,2.0,0.42828253567762714,0.003691822183313399,5.495166287912419,2.0
1.0,100.0,0.23846105346984459,-0.015608138865911059,0.29,51.88003268805443,10.751564062858641,0.07601263680669734,2.0,2.0,0.47336490785421953,0.00338417033470395,2.8467850322966974,2.0
1.0,110.0,0.1379746475761614,-0.010048640589368319,0.25,53.96301724938359,10.835941429158844,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,1.3976181866258286,2.0
1.0,120.0,0.01267277081276319,-0.012530187676339821,0.25,54.65436603186149,10.920453604600624,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,1.2012670158562058,2.0
1.0,130.0,0.06831854546626914,0.005564577465350595,0.25,54.925941476036286,11.004939715454675,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,1.972857851030845,2.0
1.0,140.0,0.01780870912621424,-0.005050983634005491,0.25,54.81297715932804,11.089238937607114,0.07601263680669734,2.0,2.0,0.3832001635010348,0.003537996259008674,2.7194351618395904,2.0
1.0,150.0,-0.018880596266967586,-0.0036689305393181825,0.25,54.41683158193477,11.173190802697306,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,3.011033009785201,2.0
1.0,160.0,-0.04446773997883113,-0.002558714371186355,0.25,53.919283391364054,11.25663550357855,0.07601263680669734,2.0,2.0,0.3832001635010348,0.003537996259008674,5.011633166336719,2.0
