minute,baseline_command,step_command,command_step,measured_zone_c,measured_fraction,fopdt_fraction,initial_zone_c,steady_zone_c,physical_equilibrium_zone_c,process_gain_c_per_u,time_constant_minutes,delay_minutes,t28_minutes,t63_minutes,fit_rmse_c,fit_normalized_rmse_pct,identification_duration_hours,final_measured_fraction,final_slope_c_per_hour,zn_kp,zn_ki,imc_kp,imc_ki
6453.0,0.30256410256410254,0.42256410256410254,0.12,17.269000467402268,1.0168004818999028,0.9991559627236272,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6454.0,0.30256410256410254,0.42256410256410254,0.12,17.268918731003104,1.0168128291909189,0.9991568886292855,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6455.0,0.30256410256410254,0.42256410256410254,0.12,17.26883703488816,1.0168251703965068,0.9991578135192289,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6456.0,0.30256410256410254,0.42256410256410254,0.12,17.268755379037586,1.0168375055196655,0.9991587373945714,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6457.0,0.30256410256410254,0.42256410256410254,0.12,17.268673763431533,1.0168498345633925,0.9991596602564264,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6458.0,0.30256410256410254,0.42256410256410254,0.12,17.26859218805017,1.0168621575306842,0.9991605821059053,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6459.0,0.30256410256410254,0.42256410256410254,0.12,17.26851065287367,1.016874474424536,0.999161502944119,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6460.0,0.30256410256410254,0.42256410256410254,0.12,17.268429157882217,1.0168867852479404,0.9991624227721766,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6461.0,0.30256410256410254,0.42256410256410254,0.12,17.26834770305601,1.0168990900038894,0.9991633415911864,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6462.0,0.30256410256410254,0.42256410256410254,0.12,17.268266288375244,1.016911388695374,0.9991642594022552,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6463.0,0.30256410256410254,0.42256410256410254,0.12,17.268184913820143,1.0169236813253826,0.9991651762064887,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6464.0,0.30256410256410254,0.42256410256410254,0.12,17.268103579370926,1.0169359678969025,0.9991660920049918,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6465.0,0.30256410256410254,0.42256410256410254,0.12,17.268022285007827,1.0169482484129202,0.9991670067988672,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
6466.0,0.30256410256410254,0.42256410256410254,0.12,17.26794103071109,1.0169605228764198,0.9991679205892171,24.0,17.38021602820173,17.103157894736842,55.16486643165224,911.0801206371888,5.000000000000001,104.0,786.0,0.3818276270901579,5.767977153285172,168.0,1.0376620062200244,-0.0008328797008978484,1.5,0.08,0.05350159046756963,5.872325523923388e-05
