outdoor_c,setpoint_c,absolute_error_c,internal_load_w,c_zone_j_per_k,c_wall_j_per_k,r_out_zone_k_per_w,r_zone_wall_k_per_w,r_out_wall_k_per_w,cooling_capacity_w,actuator_delay_minutes,actuator_tau_minutes,label_kp,label_ki,label_objective,zn_objective,imc_objective,bo_evaluations
35.561467899601595,24.65470686631479,1.47792029536377,702.1316488322371,2884232.3424667427,10648738.35349807,0.01107141370126674,0.008634564975148286,0.016927195293934376,9237.038449511772,5.250808504862684,8.80042761601559,0.7105035026371225,0.03830928028099834,24.66282989844111,32.30596954082021,205.5315891449972,10.0
33.83412256524271,23.638761056012665,0.13833851465093616,1773.7911242851612,2957763.015523169,9262957.723764963,0.01809559024420744,0.009366886376245886,0.024578544242866263,8774.807852056007,7.068694891805689,7.422530140094315,0.6817720944488617,0.009881271978480169,26.791747296382255,40.20370742505538,587.7163012023526,10.0
30.91375447362122,24.96248510350002,2.335228917647939,624.1678369960558,2786008.0323096556,14529680.68499865,0.010500125009029687,0.010339398665634603,0.028304151201528856,6363.697558900812,5.32703661472843,2.81894631938939,0.6135468844924513,0.007376256495404294,22.263578491116203,33.68570446507586,106.73538670497375,10.0
38.30637613668216,24.29876492888096,0.6963681344144277,834.6611793552174,1354510.0564205553,7471649.508398212,0.01014779635276045,0.008954464692280156,0.015100736515961027,7068.59135034343,5.392560822162891,9.410227597129673,0.503098864551899,0.002130119898538608,33.936629426202,70.07955564928598,288.4073691195552,10.0
34.37088924067704,24.130035501031728,3.2253128420855717,678.6963364215696,1429714.8725306182,8254726.525850306,0.019791201119195564,0.010013493829964745,0.024624101944780208,4650.50978265494,5.762646852809279,7.130433839687463,0.5180877898292489,0.004317556957912373,33.53270279024179,50.132422057017244,245.62267831953463,10.0
33.12008666606444,24.699135896404172,0.715897200252865,1028.3296673583775,3021239.559303743,15966109.558924548,0.011689307749752494,0.010164429041780356,0.018473094026431748,8858.228627229786,3.886248434213563,3.7209472396289573,0.99555797650042,0.00027729055765263937,17.915804696002922,19.243760522457954,206.1552141733977,10.0
34.62253487788189,22.592847408912363,1.4704822262425523,365.80197055509507,1798038.765139727,12674089.671083666,0.010112543933706565,0.008498205929091535,0.020784817853285766,8794.829007491457,5.714370832039608,2.4334453269541987,0.42537544833937285,0.0003419458432908721,18.359950937756686,41.23491151449165,147.1529440791684,10.0
35.17072171951282,24.308256629044955,4.4569948711824985,629.7896103295086,1976076.3578082253,18651454.181053817,0.011923266641468692,0.00666000100754917,0.019800101657097096,4859.940199727213,6.692101813495091,8.910634751800618,0.3796603654866557,0.0030185485586237465,47.305504994614566,51.5428907142001,178.60429479781092,10.0
30.79882506345668,23.34601683493779,0.28153236195446496,1830.6394336321482,2661718.4772313433,8487107.162851045,0.01554298624863884,0.010009361535633143,0.030520855947371157,9970.303075088053,8.50728887004962,4.477294460510744,0.34621304266508673,0.0018583670742231301,17.568813606279463,56.700391627867916,350.02253445246237,10.0
37.56903870557692,25.364076863222827,3.711750364587779,1757.6339852765998,2858467.9949615165,14642751.620378021,0.00913927370489343,0.0044835435750811715,0.025474621522246464,7556.4493316462185,4.392355909367873,2.381944543017961,1.5000000000000004,0.07999999999999999,45.251893430607986,45.02725171552742,359.79814304821366,10.0
31.645494240679408,25.29487664834823,1.9702362923711405,466.0081692734059,1426575.7979697343,9074173.016835742,0.012302810460300156,0.008895613851930769,0.017153214064787987,6227.59604311707,2.2238136597380924,5.610097530674779,0.714074965698802,0.008957831976401723,12.216317955988027,23.723975994081915,106.60896388338207,10.0
37.03630064898259,22.55424960791477,3.406701348041583,783.869306991423,2293292.8198263473,9161870.059680117,0.018396844500952685,0.009927717958578854,0.026259267793449063,6343.0132646893835,7.781312470405016,7.150919418922392,0.904900895352363,0.00024284034791943615,41.29491785878292,54.284757909988876,192.19495333163036,10.0
32.213755286277795,22.838196460138764,0.8237078366093051,1398.0362949558482,1313259.4936944759,13058049.662085606,0.012502391359823516,0.010974588669263239,0.012895707659860206,5926.131095018565,11.518538897680003,9.00928610846535,0.13782672596447332,0.0037029213185620934,42.41476230063091,97.61545472252243,314.09670946392185,10.0
37.7619402661798,23.6101421930669,0.025360973610698778,908.5977035522031,1952088.6526376018,10529717.240583315,0.009461572656373237,0.007811281765411636,0.02932514922858391,9184.866561978026,6.23821731959432,5.78429034149837,0.33626858093843126,0.003753878370238903,25.97911656949553,58.35600261956201,328.4841721422004,10.0
34.54429412716168,24.009747960150737,0.13889500310217784,1328.8535110745368,1353186.1846919633,19854089.3647049,0.018307997239533504,0.010365220222831989,0.03112857473630624,8175.992870953609,4.015634614520156,8.630072931187302,1.4470685263920224,2.455378889855877e-05,64.86786772328983,79.07716808403298,331.8869919716744,10.0
38.69627347813095,24.555595630777688,4.27117646989927,1730.3019113632652,2408158.8562758463,16950827.29520469,0.016518264191979992,0.004794632558520812,0.01368050225805263,9824.767893816886,10.310967225303575,5.5772289285328585,0.19679980317288845,0.002955545302406175,43.57265873927266,76.63064517187617,258.38170320171594,10.0
31.429113207908582,22.768029276585974,4.202313547701248,1281.7868326570879,1945321.0880494392,13595018.074515305,0.013147028421226257,0.006064048513771639,0.02429016578834938,7648.342705334677,3.437698295453375,8.018503027214688,0.7798781350703414,3.905532986014906e-05,43.50107372775197,49.781536680373726,310.91550875115684,10.0
34.32211601259911,23.490806510007946,2.228475236015292,1110.239627632237,2284846.2656035265,15545309.65762603,0.018489398374888895,0.004605013226936811,0.026849505413731253,9422.203586608492,9.121600700271655,5.279404857491982,0.498351857439721,0.003828499956191163,39.46293028959446,73.63778612432898,296.26974530511353,10.0
35.577250150922566,24.10599392664055,1.671655300746398,1261.2841969505132,1695884.2268200268,12945856.50632788,0.012218397395884876,0.006592147304267358,0.02063305634210085,6494.625208920246,2.7464802480767876,4.222796471880513,0.293003875605402,0.007820531396862892,13.55329207604046,25.59469852665202,265.71049018073785,10.0
35.07968218029751,24.270076328388278,0.5446664608141099,848.1486666097637,1693419.0638935827,18710766.648625765,0.009700529788219774,0.009113937662715014,0.0229592071135543,4719.373968184955,4.124155689139419,5.975283521651353,1.0019377789597153,0.03564793860505703,25.246096878527375,27.003936383378058,309.51458323897486,10.0
