PARITY,-3,-0.300000012,0,-15,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-3,-0.300000012,0.349999994,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-3,-0.300000012,0.899999976,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-3,-0.0500000007,0,-15,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-3,-0.0500000007,0.349999994,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-3,-0.0500000007,0.899999976,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-3,0,0,-15,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-3,0,0.349999994,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-3,0,0.899999976,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-3,0.0500000007,0,-15,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-3,0.0500000007,0.349999994,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-3,0.0500000007,0.899999976,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-3,0.300000012,0,-15,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-3,0.300000012,0.349999994,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-3,0.300000012,0.899999976,-15,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-0.75,-0.300000012,0,-3.75,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-0.75,-0.300000012,0.349999994,-3.75,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-0.75,-0.300000012,0.899999976,-3.75,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-0.75,-0.0500000007,0,-3.75,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-0.75,-0.0500000007,0.349999994,-3.75,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-0.75,-0.0500000007,0.899999976,-3.75,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-0.75,0,0,-3.75,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-0.75,0,0.349999994,-3.75,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-0.75,0,0.899999976,-3.75,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-0.75,0.0500000007,0,-3.75,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-0.75,0.0500000007,0.349999994,-3.75,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-0.75,0.0500000007,0.899999976,-3.75,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-0.75,0.300000012,0,-3.75,10,0.200000003,0.491611958,0.00486435136,1,0.517486274,0.00405362574
PARITY,-0.75,0.300000012,0.349999994,-3.75,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,-0.75,0.300000012,0.899999976,-3.75,10,0.200000003,0.491611958,0.00486435136,0,0.517486274,0.00405362574
PARITY,0,-0.300000012,0,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,-0.300000012,0.349999994,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,-0.300000012,0.899999976,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,-0.0500000007,0,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,-0.0500000007,0.349999994,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,-0.0500000007,0.899999976,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,0,0,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,0,0.349999994,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,0,0.899999976,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,0.0500000007,0,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,0.0500000007,0.349999994,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,0.0500000007,0.899999976,0,10,0.200000003,0.517486274,0.00486435136,0,0.517486274,0.00405362574
PARITY,0,0.300000012,0,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,0.300000012,0.349999994,0,10,0.200000003,0.517486274,0.00486435136,1,0.517486274,0.00405362574
PARITY,0,0.300000012,0.899999976,0,10,0.200000003,0.517486274,0.00486435136,0,0.517486274,0.00405362574
PARITY,1.5,-0.300000012,0,7.5,10,0.200000003,0.527835965,0.00486435136,0,0.517486274,0.00405362574
PARITY,1.5,-0.300000012,0.349999994,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,-0.300000012,0.899999976,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,-0.0500000007,0,7.5,10,0.200000003,0.527835965,0.00486435136,0,0.517486274,0.00405362574
PARITY,1.5,-0.0500000007,0.349999994,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,-0.0500000007,0.899999976,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,0,0,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,0,0.349999994,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,0,0.899999976,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,0.0500000007,0,7.5,10,0.200000003,0.527835965,0.00486435136,0,0.517486274,0.00405362574
PARITY,1.5,0.0500000007,0.349999994,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,0.0500000007,0.899999976,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,0.300000012,0,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,0.300000012,0.349999994,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,1.5,0.300000012,0.899999976,7.5,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,5,-0.300000012,0,25,10,0.200000003,0.527835965,0.00486435136,0,0.517486274,0.00405362574
PARITY,5,-0.300000012,0.349999994,25,10,0.200000003,0.527835965,0.00486435136,0,0.517486274,0.00405362574
PARITY,5,-0.300000012,0.899999976,25,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,5,-0.0500000007,0,25,10,0.200000003,0.527835965,0.00486435136,0,0.517486274,0.00405362574
PARITY,5,-0.0500000007,0.349999994,25,10,0.200000003,0.527835965,0.00486435136,0,0.517486274,0.00405362574
PARITY,5,-0.0500000007,0.899999976,25,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,5,0,0,25,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,5,0,0.349999994,25,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,5,0,0.899999976,25,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,5,0.0500000007,0,25,10,0.200000003,0.527835965,0.00486435136,0,0.517486274,0.00405362574
PARITY,5,0.0500000007,0.349999994,25,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,5,0.0500000007,0.899999976,25,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,5,0.300000012,0,25,10,0.200000003,0.527835965,0.00486435136,0,0.517486274,0.00405362574
PARITY,5,0.300000012,0.349999994,25,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
PARITY,5,0.300000012,0.899999976,25,10,0.200000003,0.527835965,0.00486435136,1,0.388114691,0.00526971323
MCU_SIL PASS
manifest v3=1; CRC32=fc5bb753; computed=fc5bb753
PID period=100ms; AI period=2s; AI calls=200
sizeof(SafePI)=28 bytes; sizeof(VirtualHVACPlant)=68 bytes
worst PI=2100 ns; worst AI=46800 ns
seven profiles valid=7; stable after 90s demo=7
final temperature=23.9874172 C; u=0.579999983; Kp=0.517486274; Ki=0.00405362574
RL uncovered-state fallbacks=167; NaN fallback=1
