outdoor_c,setpoint_c,absolute_error_c,internal_load_w,c_zone_j_per_k,c_wall_j_per_k,r_out_zone_k_per_w,r_zone_wall_k_per_w,r_out_wall_k_per_w,cooling_capacity_w,actuator_delay_minutes,actuator_tau_minutes,label_kp,label_ki,label_objective,zn_objective,imc_objective,bo_evaluations
28.74534112961523,24.566829124012713,1.3913807385383876,788.2792424984883,1108371.429106143,15975611.792443074,0.01074866457351859,0.008760420909527371,0.021789123563457462,8326.304534359904,8.976095614426988,9.845186128593728,0.2912444989388093,2.789561267327242e-05,67.07974610790951,134.8997429179408,220.4905380532368,14.0
31.429113207908582,22.768029276585974,4.202313547701248,1281.7868326570879,1945321.0880494392,13595018.074515305,0.013147028421226257,0.006064048513771639,0.02429016578834938,7648.342705334677,3.437698295453375,8.018503027214688,0.2355971226417744,0.002998855732584006,29.219135017854903,49.781536680373726,310.91550875115684,14.0
31.36473535779941,22.856586110332874,4.710692458251767,1433.1912770716647,2073844.046480824,20700678.816050403,0.008947062851563072,0.009914455894140013,0.03195960204708603,5719.135000057063,8.955339345049591,2.094545092157099,0.18492035330160297,0.0037479570224159065,47.056388440369844,68.46812716459775,297.84569497824435,14.0
35.786374177963026,23.160726951795247,0.6611185278872824,939.0380608493475,1647770.4274133486,12915610.210628908,0.017555267433464104,0.006031840435536642,0.022335313281635055,5796.254535115149,4.145705386825299,5.650780009051144,0.7260849766719689,0.004370663104893498,9.366143512555004,25.852055741382046,229.13769345193072,14.0
31.39872480100044,22.988176276772236,4.097413339519058,1265.690048264338,2070234.8070893167,12022346.527466947,0.010718115615428514,0.00931253878868046,0.01613435015624752,10175.598145707467,5.87419976059391,4.49096866404354,0.4432174371979435,0.002614380106852066,35.64235823661989,64.45505029163947,186.04885176805436,14.0
28.030230163205125,22.681455854130075,1.1190592553769996,329.92626206040575,2008133.77068578,15447315.70929991,0.008435342210861846,0.008356172354759338,0.027938954825631104,10386.86102512852,6.001137422434535,8.71557504847311,0.1154636077347383,0.002000974204305227,26.541844712462375,86.00624784850011,118.71690342672466,14.0
29.54056022293508,23.986209979378685,3.404729882652365,372.5207096942506,2038282.1788417022,21010734.54543604,0.016063912702157825,0.005190577631613185,0.019215261243145647,4671.610612362258,8.510682188096979,3.634043325703397,0.5133976288904347,0.01318281566107146,42.27999888168698,45.800796832351914,83.74505265415698,14.0
38.29902435836365,24.99733493295685,0.7362223638454495,1377.2746416691582,2865009.7153061964,15101787.338277865,0.015698090918854612,0.00455121608313744,0.017901098034803088,6555.756382128409,9.84703905549269,5.66537733757498,0.3796603654866557,0.0030185485586237465,32.899675817986335,47.02018902659817,361.2174781218152,14.0
37.62917027747869,25.381807507561152,1.0059550071955066,1282.1744880550327,2081824.2053042292,19151233.121502973,0.012337185315138536,0.007578381284363063,0.027298749636186802,4760.39846564982,9.341038854905992,8.80604504414422,0.40813853037971615,0.018677546432076336,37.63538892301416,52.33681568326145,367.4679104414538,14.0
37.01196198690152,23.301173254755074,0.8219328919906843,660.3283476362133,2530030.2930852175,10647131.12086358,0.00955218141576083,0.006664596434107519,0.02233305894749076,8423.566062851818,11.25540540755007,5.505071337322692,0.6330357742015967,0.0009017250524035088,51.817296167911195,57.05233042282017,290.5718284140031,14.0
