fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
2.0,190.0,0.2056626824005754,-0.0007161375288475824,0.36,61.349093715039295,8.702362808309516,0.16759014103317424,2.0,2.0,0.4916119559634031,0.004864351134459159,4.837124056019974,0.0
2.0,200.0,0.21387157133213464,0.0008208888931559244,0.36,63.51118091104803,8.702317743682617,0.16759014103317424,2.0,2.0,0.4916119559634031,0.004864351134459159,4.067357103122395,0.0
2.0,210.0,0.21942863184573014,0.0005557060513595502,0.37,65.64162709558403,8.702194188150312,0.16759014103317424,2.0,2.0,0.4916119559634031,0.004864351134459159,3.1851184786553404,0.0
2.0,220.0,0.14849754052501396,-0.007093109132071618,0.37,67.33919353086218,8.701992376907583,0.16759014103317424,2.0,2.0,0.4916119559634031,0.004864351134459159,2.99385203493352,0.0
2.0,230.0,0.14939163695880353,8.940964337895707e-05,0.38,68.99167571022768,8.701712694113596,0.16759014103317424,2.0,2.0,0.4916119559634031,0.004864351134459159,2.6500539634235105,0.0
2.0,240.0,0.14898772820101058,-4.0390875779294785e-05,0.37,70.65119360616359,8.70135567216045,0.16759014103317424,2.0,2.0,0.4916119559634031,0.004864351134459159,2.309814351346185,0.0
2.0,250.0,0.13609612419209682,-0.001289160400891376,0.34,71.78677138779685,8.700921990659722,0.16759014103317424,2.0,2.0,0.4916119559634031,0.004864351134459159,2.4247754034617257,0.0
2.0,260.0,0.137041870848158,9.45746656061175e-05,0.37,73.22082083070687,8.700412475148802,0.16759014103317424,2.0,2.0,0.439863329019887,0.004661669837190028,1.9832669268382648,0.0
2.0,270.0,0.16400830748692385,0.0026966436638765855,0.39,74.5219758791987,8.699828095519418,0.16759014103317424,2.0,2.0,0.5433605829069192,0.004458988539920897,1.4805820141096118,0.0
2.0,280.0,0.10658083917537198,-0.005742746831155188,0.37,75.70653732296225,8.69916996417141,0.16759014103317424,2.0,2.0,0.5433605829069192,0.004458988539920897,1.070602786416703,0.0
2.0,290.0,0.03672222026504102,-0.006985861891033096,0.35000000000000003,76.57842195515639,8.698439333895205,0.16759014103317424,2.0,2.0,0.439863329019887,0.004661669837190028,1.1048924624509797,0.0
2.0,300.0,0.10549155546473798,0.006876933519969697,0.34,77.19154924172781,8.697637595487066,0.16759014103317424,2.0,2.0,0.5433605829069192,0.004458988539920897,1.3641250140781573,0.0
2.0,0.0,4.216845238035653,0.0,0.0,0.0,8.689069170098985,0.16759014103317424,4.0,2.0,0.5174862694351612,0.004053625945382633,282.19389207840163,1.0
2.0,10.0,4.522874598823567,0.030602936078791387,0.75,0.0,8.690366143536814,0.16759014103317424,4.0,3.0,0.5433605829069192,0.004458988539920897,216.00565868083612,1.0
2.0,20.0,3.9835253542230262,-0.05393492446005403,0.99,8.246812117916324,8.691607376619402,0.16759014103317424,4.0,1.0,0.4916119559634031,0.004864351134459159,120.48941451322594,1.0
2.0,30.0,2.665723922631205,-0.13178014315918213,0.79,42.54298529445436,8.692790506589027,0.16759014103317424,3.0,1.0,0.439863329019887,0.004661669837190028,56.103943763775234,1.0
2.0,40.0,1.4217679992119194,-0.12439559234192857,0.55,63.385336944427294,8.693913281290548,0.16759014103317424,3.0,1.0,0.5174862694351612,0.004053625945382633,22.742079899982958,1.0
2.0,50.0,0.6283945166196183,-0.07933734825923011,0.38,73.53842816042541,8.694973563458511,0.16759014103317424,2.0,1.0,0.5174862694351612,0.004053625945382633,6.57179158049787,1.0
2.0,60.0,0.28728766115039406,-0.034110685546922426,0.31,78.05158514517115,8.695969334785538,0.16759014103317424,2.0,1.0,0.5174862694351612,0.004053625945382633,4.7712678047532435,1.0
2.0,70.0,0.2650659716521453,-0.0022221689498248764,0.31,80.75095974719642,8.696898699764319,0.16759014103317424,2.0,2.0,0.5174862694351612,0.004053625945382633,6.387718806379573,1.0
2.0,80.0,0.30513562504071245,0.0040069653388567165,0.32,83.94530127599401,8.697759889295792,0.16759014103317424,2.0,2.0,0.5174862694351612,0.004053625945382633,7.919386002004783,1.0
2.0,90.0,0.4660961121617291,0.016096048712101664,0.37,87.69887427236169,8.698551264056736,0.16759014103317424,2.0,2.0,0.5174862694351612,0.004053625945382633,9.115428801276169,1.0
2.0,100.0,0.42186309692210244,-0.004423301523962664,0.38,92.27209024681993,8.699271317620319,0.16759014103317424,2.0,2.0,0.5174862694351612,0.004053625945382633,9.05100191160701,1.0
2.0,110.0,0.4148836701611671,-0.0006979426760935325,0.39,96.4019510916155,8.699918679323655,0.16759014103317424,2.0,2.0,0.5174862694351612,0.004053625945382633,8.655939491072335,1.0
2.0,120.0,0.42516413074001136,0.0010280460578844242,0.4,100.4431257786083,8.700492116876948,0.16759014103317424,2.0,2.0,0.5174862694351612,0.004053625945382633,8.154828755943322,1.0
2.0,130.0,0.3239138443019627,-0.010125028643804868,0.39,104.0837750462999,8.700990538709224,0.16759014103317424,2.0,2.0,0.2355971226417744,0.002998855732584006,6.618244769768847,1.0
2.0,140.0,0.2747746951291177,-0.004913914917284501,0.39,107.19933131887538,8.701412996046194,0.16759014103317424,2.0,2.0,0.2355971226417744,0.002998855732584006,4.803712563337011,1.0
2.0,150.0,0.15160987087539368,-0.012316482425372399,0.37,109.2068146641513,8.70175868471631,0.16759014103317424,2.0,2.0,0.2355971226417744,0.002998855732584006,4.130855098183425,1.0
2.0,160.0,0.13400239332368358,-0.0017607477551710104,0.36,110.66413519794187,8.702026946681539,0.16759014103317424,2.0,2.0,0.2355971226417744,0.002998855732584006,3.7233613745938294,1.0
2.0,170.0,0.05077400421896883,-0.008322838910471475,0.36,111.6696938723598,8.702217271289985,0.16759014103317424,2.0,2.0,0.2355971226417744,0.002998855732584006,3.6116099071257195,1.0
2.0,180.0,0.11140390550126611,0.006062990128229728,0.37,112.7302915756018,8.702329296247935,0.16759014103317424,2.0,2.0,0.2355971226417744,0.002998855732584006,3.1728127957185,1.0
2.0,190.0,0.14929871040666498,0.003789480490539887,0.37,113.77518369586248,8.702362808309516,0.16759014103317424,2.0,2.0,0.2355971226417744,0.002998855732584006,2.8264296371218647,1.0
