algorithm,display_name,wall_clock_second,simulated_minute,temperature_c,measurement_c,setpoint_c,comfort_low_c,comfort_high_c,requested_command_pct,command_pct,kp,ki,candidate_temperature_c,candidate_kp,candidate_ki,door_open,in_comfort_band,fallback_active,status
llm,LLM Agent 自动调参,0.0,0.0,30.04807303777551,30.000649612314774,24.0,23.5,24.5,100.0,30.0,0.4057413496795382,0.002768867637869,30.04807303777551,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,0.30000000000000004,1.0,30.095659537169247,30.02336626761988,24.0,23.5,24.5,100.0,35.0,0.4057413496795382,0.002768867637869,30.095659537169247,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,0.6000000000000001,2.0,30.142764979511394,30.045996032123302,24.0,23.5,24.5,100.0,40.0,0.4057413496795382,0.002768867637869,30.142764979511394,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,0.9,3.0,30.189394784268664,30.07706523108169,24.0,23.5,24.5,100.0,45.0,0.4057413496795382,0.002768867637869,30.189394784268664,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,1.2000000000000002,4.0,30.201623275256168,30.121208464128017,24.0,23.5,24.5,100.0,50.0,0.4057413496795382,0.002768867637869,30.201623275256168,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,1.5,5.0,30.185461933405115,30.154821052667508,24.0,23.5,24.5,100.0,55.00000000000001,0.4057413496795382,0.002768867637869,30.185461933405115,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,1.8,6.0,30.14497469693486,30.169635688556184,24.0,23.5,24.5,100.0,60.0,0.4057413496795382,0.002768867637869,30.14497469693486,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,2.1,7.0,30.082926513142496,30.142470861601353,24.0,23.5,24.5,100.0,65.0,0.4057413496795382,0.002768867637869,30.082926513142496,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,2.4000000000000004,8.0,30.001215713331717,30.11502577616302,24.0,23.5,24.5,100.0,70.0,0.4057413496795382,0.002768867637869,30.001215713331717,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,2.6999999999999997,9.0,29.901162269755055,30.073001415237687,24.0,23.5,24.5,100.0,75.0,0.4057413496795382,0.002768867637869,29.901162269755055,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,3.0,10.0,29.78369997381979,30.0255824197402,24.0,23.5,24.5,100.0,80.0,0.4057413496795382,0.002768867637869,29.78369997381979,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,3.3,11.0,29.649504561725315,29.945561007414685,24.0,23.5,24.5,100.0,85.0,0.4057413496795382,0.002768867637869,29.649504561725315,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,3.6,12.0,29.4990791383113,29.841623924764928,24.0,23.5,24.5,100.0,90.0,0.4057413496795382,0.002768867637869,29.4990791383113,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,3.9000000000000004,13.0,29.332811132970445,29.73247692563983,24.0,23.5,24.5,100.0,95.0,0.4057413496795382,0.002768867637869,29.332811132970445,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,4.2,14.0,29.151010276862554,29.60360025448824,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,29.151010276862554,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,4.5,15.0,28.953933927588526,29.437516110142692,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,28.953933927588526,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,4.800000000000001,16.0,28.741803958764248,29.28354151863548,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,28.741803958764248,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,5.1,17.0,28.514818026121816,29.09729955055582,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,28.514818026121816,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,5.3999999999999995,18.0,28.2731570845572,28.90597445999345,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,28.2731570845572,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,5.7,19.0,28.022645578151693,28.70118832533999,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,28.022645578151693,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,6.0,20.0,27.767156059747407,28.462227874400682,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,27.767156059747407,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,6.300000000000001,21.0,27.50925993824036,28.246621379722413,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,27.50925993824036,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,6.6,22.0,27.250661308795088,27.987367746532104,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,27.250661308795088,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,6.8999999999999995,23.0,26.992486171688466,27.753257241468383,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,26.992486171688466,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,7.2,24.0,26.735475243587526,27.50822749039578,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,26.735475243587526,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,7.5,25.0,26.48011249713111,27.248317999479088,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,26.48011249713111,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,7.800000000000001,26.0,26.226710852728324,27.00851760229613,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,26.226710852728324,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,8.1,27.0,25.975469305182344,26.739677860590106,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,25.975469305182344,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,8.4,28.0,25.72651100687839,26.466754824253556,24.0,23.5,24.5,100.0,100.0,0.4057413496795382,0.002768867637869,25.72651100687839,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,8.7,29.0,25.47990865536163,26.22029624474165,24.0,23.5,24.5,90.70137014484347,95.0,0.4057413496795382,0.002768867637869,25.47990865536163,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,9.0,30.0,25.235701417188686,25.96102578489556,24.0,23.5,24.5,80.7246775971272,90.0,0.4057413496795382,0.002768867637869,25.235701417188686,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,9.3,31.0,24.99390620930837,25.718261352688838,24.0,23.5,24.5,71.35048458463905,85.0,0.4057413496795382,0.002768867637869,24.99390620930837,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,9.600000000000001,32.0,24.7545252188086,25.480390867985143,24.0,23.5,24.5,62.10899606995483,80.0,0.4057413496795382,0.002768867637869,24.7545252188086,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,9.9,33.0,24.523206087334373,25.25871651939996,24.0,23.5,24.5,53.46327307510816,75.0,0.4057413496795382,0.002768867637869,24.523206087334373,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,10.2,34.0,24.303646519607927,25.010493848981916,24.0,23.5,24.5,43.67164531513166,70.0,0.4057413496795382,0.002768867637869,24.303646519607927,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,10.5,35.0,24.098245016114117,24.77625110304259,24.0,23.5,24.5,34.3823821819328,65.0,0.4057413496795382,0.002768867637869,24.098245016114117,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,10.799999999999999,36.0,23.908534686420488,24.559026762638734,24.0,23.5,24.5,25.7234795872393,60.0,0.4057413496795382,0.002768867637869,23.908534686420488,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,11.1,37.0,23.735472449682412,24.35278180574415,24.0,23.5,24.5,17.452949482254073,55.00000000000001,0.4057413496795382,0.002768867637869,23.735472449682412,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,11.4,38.0,23.579631826699007,24.14546060167902,24.0,23.5,24.5,9.081347082054137,0.0,0.4057413496795382,0.002768867637869,23.579631826699007,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,11.700000000000001,39.0,23.441331459762726,23.968931374234177,24.0,23.5,24.5,1.9102238906748954,0.0,0.4057413496795382,0.002768867637869,23.441331459762726,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,12.0,40.0,23.320720784463397,23.779720765145353,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.320720784463397,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,12.299999999999999,41.0,23.217837136219583,23.619714697109494,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.217837136219583,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,12.600000000000001,42.0,23.189195537522732,23.476584784254147,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.189195537522732,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,12.9,43.0,23.209619852277402,23.37653157961706,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.209619852277402,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,13.2,44.0,23.262330808410635,23.328885854385334,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.262330808410635,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,13.5,45.0,23.336146988938996,23.30695511633551,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.336146988938996,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,13.799999999999999,46.0,23.423618826623052,23.329377699895392,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.423618826623052,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,14.100000000000001,47.0,23.519784601006563,23.342746718341154,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.519784601006563,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,14.4,48.0,23.621341103705415,23.394144584178118,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.621341103705415,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,14.7,49.0,23.726090749189666,23.47985832335954,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.726090749189666,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,15.0,50.0,23.832572982554375,23.560074315396605,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.832572982554375,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,15.3,51.0,23.939818551943077,23.6459749239076,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,23.939818551943077,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,15.600000000000001,52.0,24.047185690733215,23.718213767206212,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,24.047185690733215,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,15.9,53.0,24.15425090622312,23.83622844069748,24.0,23.5,24.5,0.0,0.0,0.4057413496795382,0.002768867637869,24.15425090622312,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,16.2,54.0,24.260736172647054,23.927736336236514,24.0,23.5,24.5,0.21876200694884268,0.0,0.4057413496795382,0.002768867637869,24.260736172647054,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,16.5,55.0,24.366460393736016,24.044254246283298,24.0,23.5,24.5,4.958628830408193,0.0,0.4057413496795382,0.002768867637869,24.366460393736016,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,16.8,56.0,24.47130704496954,24.137918020841813,24.0,23.5,24.5,8.797143135412142,0.0,0.4057413496795382,0.002768867637869,24.47130704496954,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,17.1,57.0,24.575202602282026,24.241838055502253,24.0,23.5,24.5,13.080570404147823,25.0,0.4057413496795382,0.002768867637869,24.575202602282026,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,17.4,58.0,24.678102161732728,24.372918273760273,24.0,23.5,24.5,18.502293005356066,25.0,0.4057413496795382,0.002768867637869,24.678102161732728,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,17.7,59.0,24.77997985314551,24.461137207920505,24.0,23.5,24.5,22.20938273586516,25.0,0.4057413496795382,0.002768867637869,24.77997985314551,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,18.0,60.0,24.880822449722537,24.555188941061548,24.0,23.5,24.5,26.17917491948063,26.0,0.4057413496795382,0.002768867637869,24.880822449722537,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,18.3,61.0,24.952349246232448,24.66082779088389,24.0,23.5,24.5,30.648354338470003,31.0,0.4057413496795382,0.002768867637869,24.952349246232448,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,18.6,62.0,25.00427874010288,24.733788734403134,24.0,23.5,24.5,33.811857896181266,34.0,0.4057413496795382,0.002768867637869,25.00427874010288,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,18.9,63.0,25.043090545564084,24.82378779444603,24.0,23.5,24.5,37.69158784180201,38.0,0.4057413496795382,0.002768867637869,25.043090545564084,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,19.200000000000003,64.0,25.071973979867124,24.897224821742608,24.0,23.5,24.5,40.91966137626025,41.0,0.4057413496795382,0.002768867637869,25.071973979867124,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,19.5,65.0,25.088543418899427,24.951483136988262,24.0,23.5,24.5,43.384598668769705,43.0,0.4057413496795382,0.002768867637869,25.088543418899427,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,19.8,66.0,25.093529481633034,24.98592794080156,24.0,23.5,24.5,45.05515718449075,45.0,0.4057413496795382,0.002768867637869,25.093529481633034,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,20.099999999999998,67.0,25.08632311899791,25.02042808753755,24.0,23.5,24.5,46.737513825406545,47.0,0.4057413496795382,0.002768867637869,25.08632311899791,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,20.4,68.0,25.067695548933262,25.03337888937744,24.0,23.5,24.5,47.54911034364684,48.0,0.4057413496795382,0.002768867637869,25.067695548933262,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,20.7,69.0,25.0393259503399,25.040064619061017,24.0,23.5,24.5,48.10835816868867,48.0,0.4057413496795382,0.002768867637869,25.0393259503399,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,21.0,70.0,25.002355694493478,25.02878755442033,24.0,23.5,24.5,47.93565868248277,48.0,0.4057413496795382,0.002768867637869,25.002355694493478,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,21.3,71.0,24.957567369218935,25.02743629006086,24.0,23.5,24.5,48.16531580933638,48.0,0.4057413496795382,0.002768867637869,24.957567369218935,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,21.599999999999998,72.0,24.9066351655762,24.998597561545903,24.0,23.5,24.5,47.27170779340834,47.0,0.4057413496795382,0.002768867637869,24.9066351655762,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,21.900000000000002,73.0,24.851815736866865,24.980205959441474,24.0,23.5,24.5,46.79689050330069,47.0,0.4057413496795382,0.002768867637869,24.851815736866865,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,22.2,74.0,24.794611203636084,24.92581569973055,24.0,23.5,24.5,44.84639887780907,45.0,0.4057413496795382,0.002768867637869,24.794611203636084,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,22.5,75.0,24.73602069049362,24.878066757347305,24.0,23.5,24.5,43.15215190780504,43.0,0.4057413496795382,0.002768867637869,24.73602069049362,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,22.8,76.0,24.67783905151934,24.821233291941052,24.0,23.5,24.5,41.073571840234806,41.0,0.4057413496795382,0.002768867637869,24.67783905151934,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,23.099999999999998,77.0,24.62011788310719,24.779040431807157,24.0,23.5,24.5,39.577339022500404,40.0,0.4057413496795382,0.002768867637869,24.62011788310719,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,23.400000000000002,78.0,24.56515156949215,24.740691753542873,24.0,23.5,24.5,38.2264623173648,38.0,0.4057413496795382,0.002768867637869,24.56515156949215,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,23.7,79.0,24.514444240411166,24.69191944425219,24.0,23.5,24.5,36.43915139322604,36.0,0.4057413496795382,0.002768867637869,24.514444240411166,0.4057413496795382,0.002768867637869,0,0,0,降温中
llm,LLM Agent 自动调参,24.0,80.0,24.46897347387112,24.653630197661467,24.0,23.5,24.5,35.06657988437671,35.0,0.4057413496795382,0.002768867637869,24.46897347387112,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,24.3,81.0,24.428235060313096,24.59877890071621,24.0,23.5,24.5,33.00682991099565,33.0,0.4057413496795382,0.002768867637869,24.428235060313096,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,24.599999999999998,82.0,24.393010979364487,24.52121574027416,24.0,23.5,24.5,30.00408951023829,30.0,0.4057413496795382,0.002768867637869,24.393010979364487,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
llm,LLM Agent 自动调参,24.900000000000002,83.0,24.363798079596762,24.480873054973415,24.0,23.5,24.5,28.500367335860016,28.999999999999996,0.4057413496795382,0.002768867637869,24.363798079596762,0.4057413496795382,0.002768867637869,0,1,0,进入目标带
