algorithm,display_name,wall_clock_second,simulated_minute,temperature_c,measurement_c,setpoint_c,comfort_low_c,comfort_high_c,requested_command_pct,command_pct,kp,ki,candidate_temperature_c,candidate_kp,candidate_ki,door_open,in_comfort_band,fallback_active,status
llm,LLM Agent 自动调参,0.0,0.0,30.04807303777551,30.000649612314774,22.0,21.5,22.5,100.0,30.0,0.45082372186615355,0.003076518486521097,30.04807303777551,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,0.30000000000000004,1.0,30.095659537169247,30.02336626761988,22.0,21.5,22.5,100.0,35.0,0.45082372186615355,0.003076518486521097,30.095659537169247,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,0.6000000000000001,2.0,30.142764979511394,30.045996032123302,22.0,21.5,22.5,100.0,40.0,0.45082372186615355,0.003076518486521097,30.142764979511394,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,0.9,3.0,30.189394784268664,30.07706523108169,22.0,21.5,22.5,100.0,45.0,0.45082372186615355,0.003076518486521097,30.189394784268664,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,1.2000000000000002,4.0,30.201623275256168,30.121208464128017,22.0,21.5,22.5,100.0,50.0,0.45082372186615355,0.003076518486521097,30.201623275256168,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,1.5,5.0,30.185461933405115,30.154821052667508,22.0,21.5,22.5,100.0,55.00000000000001,0.45082372186615355,0.003076518486521097,30.185461933405115,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,1.8,6.0,30.14497469693486,30.169635688556184,22.0,21.5,22.5,100.0,60.0,0.45082372186615355,0.003076518486521097,30.14497469693486,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,2.1,7.0,30.082926513142496,30.142470861601353,22.0,21.5,22.5,100.0,65.0,0.45082372186615355,0.003076518486521097,30.082926513142496,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,2.4000000000000004,8.0,30.001215713331717,30.11502577616302,22.0,21.5,22.5,100.0,70.0,0.45082372186615355,0.003076518486521097,30.001215713331717,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,2.6999999999999997,9.0,29.901162269755055,30.073001415237687,22.0,21.5,22.5,100.0,75.0,0.45082372186615355,0.003076518486521097,29.901162269755055,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,3.0,10.0,29.78369997381979,30.0255824197402,22.0,21.5,22.5,100.0,80.0,0.45082372186615355,0.003076518486521097,29.78369997381979,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,3.3,11.0,29.649504561725315,29.945561007414685,22.0,21.5,22.5,100.0,85.0,0.45082372186615355,0.003076518486521097,29.649504561725315,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,3.6,12.0,29.4990791383113,29.841623924764928,22.0,21.5,22.5,100.0,90.0,0.45082372186615355,0.003076518486521097,29.4990791383113,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,3.9000000000000004,13.0,29.332811132970445,29.73247692563983,22.0,21.5,22.5,100.0,95.0,0.45082372186615355,0.003076518486521097,29.332811132970445,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,4.2,14.0,29.151010276862554,29.60360025448824,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,29.151010276862554,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,4.5,15.0,28.953933927588526,29.437516110142692,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,28.953933927588526,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,4.800000000000001,16.0,28.741803958764248,29.28354151863548,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,28.741803958764248,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,5.1,17.0,28.514818026121816,29.09729955055582,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,28.514818026121816,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,5.3999999999999995,18.0,28.2731570845572,28.90597445999345,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,28.2731570845572,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,5.7,19.0,28.022645578151693,28.70118832533999,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,28.022645578151693,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,6.0,20.0,27.767156059747407,28.462227874400682,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,27.767156059747407,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,6.300000000000001,21.0,27.50925993824036,28.246621379722413,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,27.50925993824036,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,6.6,22.0,27.250661308795088,27.987367746532104,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,27.250661308795088,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,6.8999999999999995,23.0,26.992486171688466,27.753257241468383,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,26.992486171688466,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,7.2,24.0,26.735475243587526,27.50822749039578,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,26.735475243587526,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,7.5,25.0,26.48011249713111,27.248317999479088,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,26.48011249713111,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,7.800000000000001,26.0,26.226710852728324,27.00851760229613,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,26.226710852728324,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,8.1,27.0,25.975469305182344,26.739677860590106,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,25.975469305182344,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,8.4,28.0,25.72651100687839,26.466754824253556,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,25.72651100687839,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,8.7,29.0,25.47990865536163,26.22029624474165,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,25.47990865536163,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,9.0,30.0,25.235701417188686,25.96102578489556,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,25.235701417188686,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,9.3,31.0,24.99390620930837,25.718261352688838,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,24.99390620930837,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,9.600000000000001,32.0,24.7545252188086,25.480390867985143,22.0,21.5,22.5,100.0,100.0,0.45082372186615355,0.003076518486521097,24.7545252188086,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
