controller,test_seed,scenario,baseline_objective,candidate_objective,stable,running_slew_violations,minimum_frequency_violations,adaptive_fraction,fallback_fraction,objective_ratio,mean_objective_ratio,upper95_objective_ratio,mean_adaptive_fraction,mean_fallback_fraction,coverage_ok,safety_ok,deployment_accepted
FNN,101.0,1.0,15.254072085047339,15.26464168495344,1.0,0.0,0.0,1.0,0.0,1.0006929034979757,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,2.0,30.36498547993501,30.243303649570073,1.0,0.0,0.0,1.0,0.0,0.9959926926213963,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,3.0,44.51969205997721,44.51383209850672,1.0,0.0,0.0,1.0,0.0,0.9998683737195981,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,4.0,56.35629861204933,57.7704885566716,1.0,0.0,0.0,1.0,0.0,1.0250937336101045,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,5.0,98.56310238794975,100.56335729932604,1.0,0.0,0.0,1.0,0.0,1.0202941553473346,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,6.0,12.468287867678688,12.525399828407512,1.0,0.0,0.0,1.0,0.0,1.004580577649067,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,7.0,36.93722829577586,36.84110450188576,1.0,0.0,0.0,1.0,0.0,0.9973976446440327,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,8.0,12.491986378873014,12.055808833334831,1.0,0.0,0.0,1.0,0.0,0.9650834116921657,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,9.0,9.553951575836104,9.397838068643386,1.0,0.0,0.0,1.0,0.0,0.9836597971055704,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,10.0,19.417673635142428,20.302949464017807,1.0,0.0,0.0,1.0,0.0,1.0455912405115921,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,11.0,41.35255599968201,42.41384343574557,1.0,0.0,0.0,1.0,0.0,1.0256643733478463,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,12.0,70.74385238009604,72.61709933068204,1.0,0.0,0.0,1.0,0.0,1.02647928954337,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,13.0,7.5797811213798765,7.8233499184905755,1.0,0.0,0.0,1.0,0.0,1.032134014585682,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,14.0,25.63493179129535,25.444657384587376,1.0,0.0,0.0,1.0,0.0,0.9925775341141113,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,15.0,36.38691833829417,34.01768958370959,1.0,0.0,0.0,1.0,0.0,0.9348878975526991,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,101.0,16.0,24.957644686992623,30.689696370072987,1.0,0.0,0.0,1.0,0.0,1.2296711791104145,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,1.0,33.583461908374076,33.804272483040336,1.0,0.0,0.0,1.0,0.0,1.0065749795321488,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,2.0,34.32056059347223,32.169925696193395,1.0,0.0,0.0,1.0,0.0,0.9373368365758021,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,3.0,8.871795965002052,8.491574168977293,1.0,0.0,0.0,1.0,0.0,0.9571426352088485,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,4.0,15.081948860509758,14.181425055285732,1.0,0.0,0.0,1.0,0.0,0.9402912837357553,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,5.0,64.78254335435325,63.35447340261428,1.0,0.0,0.0,1.0,0.0,0.9779559449537573,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,6.0,62.39503193944494,62.64368742583894,1.0,0.0,0.0,1.0,0.0,1.0039851808495799,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,7.0,55.39515001450369,54.77485523590486,1.0,0.0,0.0,1.0,0.0,0.9888023630509815,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,8.0,30.261204150984046,30.415086704511175,1.0,0.0,0.0,1.0,0.0,1.005085143101357,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,9.0,28.58376583686402,29.49277411693185,1.0,0.0,0.0,1.0,0.0,1.0318015577532997,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,10.0,104.7360820558515,103.93442157202807,1.0,0.0,0.0,1.0,0.0,0.9923458996356582,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,11.0,26.958314580464357,24.033231468210165,1.0,0.0,0.0,1.0,0.0,0.8914960687351765,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,12.0,31.885312720218334,32.281972430634326,1.0,0.0,0.0,1.0,0.0,1.0124402013521565,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,13.0,75.17713435991023,77.04275946079522,1.0,0.0,0.0,1.0,0.0,1.0248163902065397,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,14.0,84.76295159650599,84.3524863895269,1.0,0.0,0.0,1.0,0.0,0.9951574927577675,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,15.0,49.240304220943,49.772430727850555,1.0,0.0,0.0,1.0,0.0,1.01080672663028,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,211.0,16.0,26.35059315281856,25.367411282443456,1.0,0.0,0.0,1.0,0.0,0.9626884349557824,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,307.0,1.0,17.119961081902655,17.393794791699012,1.0,0.0,0.0,1.0,0.0,1.015994996045045,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,307.0,2.0,40.9403133727115,39.05814016621686,1.0,0.0,0.0,1.0,0.0,0.9540264093887177,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,307.0,3.0,63.02282707741165,64.20856361954068,1.0,0.0,0.0,1.0,0.0,1.018814397847824,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,307.0,4.0,55.882107472894056,56.255045606390155,1.0,0.0,0.0,1.0,0.0,1.0066736590719487,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,307.0,5.0,40.13029611393044,30.51509125509242,1.0,0.0,0.0,1.0,0.0,0.7604003511077932,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
FNN,307.0,6.0,34.039185858265554,32.607701244562556,1.0,0.0,0.0,1.0,0.0,0.9579459796816674,0.9978593941603818,1.00673427972905,1.0,0.0,1,1,1
