minute,baseline_command,step_command,command_step,measured_zone_c,measured_fraction,fopdt_fraction,initial_zone_c,steady_zone_c,physical_equilibrium_zone_c,process_gain_c_per_u,time_constant_minutes,delay_minutes,t28_minutes,t63_minutes,fit_rmse_c,fit_normalized_rmse_pct,identification_duration_hours,final_measured_fraction,final_slope_c_per_hour,zn_kp,zn_ki,imc_kp,imc_ki
2256.0,0.30256410256410254,0.42256410256410254,0.12,18.41614859910896,0.8435096106738109,0.9154738050556311,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2257.0,0.30256410256410254,0.42256410256410254,0.12,18.41550148457283,0.8436073653043061,0.9155665299675969,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2258.0,0.30256410256410254,0.42256410256410254,0.12,18.414854688970944,0.8437050717558504,0.9156591531606896,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2259.0,0.30256410256410254,0.42256410256410254,0.12,18.414208212146114,0.8438027300521895,0.9157516747464944,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2260.0,0.30256410256410254,0.42256410256410254,0.12,18.413562053941224,0.8439003402170578,0.915844094836474,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2261.0,0.30256410256410254,0.42256410256410254,0.12,18.41291621419924,0.843997902274177,0.9159364135419692,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2262.0,0.30256410256410254,0.42256410256410254,0.12,18.412270692763197,0.8440954162472585,0.9160286309741981,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2263.0,0.30256410256410254,0.42256410256410254,0.12,18.41162548947622,0.8441928821600008,0.9161207472442572,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2264.0,0.30256410256410254,0.42256410256410254,0.12,18.410980604181496,0.8442903000360914,0.9162127624631211,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2265.0,0.30256410256410254,0.42256410256410254,0.12,18.410336036722303,0.844387669899206,0.9163046767416423,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2266.0,0.30256410256410254,0.42256410256410254,0.12,18.40969178694199,0.8444849917730082,0.9163964901905524,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2267.0,0.30256410256410254,0.42256410256410254,0.12,18.409047854683983,0.8445822656811508,0.9164882029204607,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2268.0,0.30256410256410254,0.42256410256410254,0.12,18.40840423979179,0.8446794916472737,0.9165798150418559,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2269.0,0.30256410256410254,0.42256410256410254,0.12,18.407760942108986,0.8447766696950065,0.9166713266651048,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2270.0,0.30256410256410254,0.42256410256410254,0.12,18.407117961479234,0.8448737998479663,0.9167627379004536,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2271.0,0.30256410256410254,0.42256410256410254,0.12,18.40647529774627,0.8449708821297586,0.9168540488580276,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2272.0,0.30256410256410254,0.42256410256410254,0.12,18.405832950753904,0.8450679165639773,0.916945259647831,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2273.0,0.30256410256410254,0.42256410256410254,0.12,18.405190920346026,0.8451649031742055,0.9170363703797475,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2274.0,0.30256410256410254,0.42256410256410254,0.12,18.404549206366603,0.8452618419840134,0.9171273811635402,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2275.0,0.30256410256410254,0.42256410256410254,0.12,18.40390780865968,0.84535873301696,0.9172182921088518,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2276.0,0.30256410256410254,0.42256410256410254,0.12,18.40326672706938,0.8454555762965931,0.9173091033252048,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2277.0,0.30256410256410254,0.42256410256410254,0.12,18.402625961439895,0.8455523718464483,0.9173998149220014,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2278.0,0.30256410256410254,0.42256410256410254,0.12,18.4019855116155,0.8456491196900505,0.9174904270085238,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2279.0,0.30256410256410254,0.42256410256410254,0.12,18.401345377440546,0.8457458198509125,0.9175809396939346,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2280.0,0.30256410256410254,0.42256410256410254,0.12,18.400705558759462,0.8458424723525346,0.9176713530872763,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2281.0,0.30256410256410254,0.42256410256410254,0.12,18.400066055416755,0.8459390772184064,0.917761667297472,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2282.0,0.30256410256410254,0.42256410256410254,0.12,18.399426867257,0.8460356344720069,0.9178518824333252,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2283.0,0.30256410256410254,0.42256410256410254,0.12,18.398787994124856,0.8461321441368017,0.91794199860352,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2284.0,0.30256410256410254,0.42256410256410254,0.12,18.39814943586506,0.8462286062362454,0.9180320159166214,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2285.0,0.30256410256410254,0.42256410256410254,0.12,18.397511192322423,0.8463250207937819,0.9181219344810753,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2286.0,0.30256410256410254,0.42256410256410254,0.12,18.396873263341828,0.8464213878328427,0.9182117544052085,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2287.0,0.30256410256410254,0.42256410256410254,0.12,18.396235648768243,0.8465177073768474,0.9183014757972291,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2288.0,0.30256410256410254,0.42256410256410254,0.12,18.395598348446708,0.846613979449205,0.9183910987652263,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2289.0,0.30256410256410254,0.42256410256410254,0.12,18.394961362222336,0.8467102040733128,0.9184806234171714,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2290.0,0.30256410256410254,0.42256410256410254,0.12,18.394324689940323,0.846806381272556,0.9185700498609161,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2291.0,0.30256410256410254,0.42256410256410254,0.12,18.393688331445937,0.8469025110703087,0.9186593782041947,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2292.0,0.30256410256410254,0.42256410256410254,0.12,18.393052286584524,0.8469985934899331,0.918748608554623,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2293.0,0.30256410256410254,0.42256410256410254,0.12,18.392416555201507,0.8470946285547803,0.9188377410196987,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2294.0,0.30256410256410254,0.42256410256410254,0.12,18.39178113714238,0.8471906162881901,0.918926775706802,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2295.0,0.30256410256410254,0.42256410256410254,0.12,18.39114603225272,0.8472865567134903,0.9190157127231947,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2296.0,0.30256410256410254,0.42256410256410254,0.12,18.390511240378178,0.847382449853997,0.919104552176021,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2297.0,0.30256410256410254,0.42256410256410254,0.12,18.38987676136448,0.8474782957330151,0.9191932941723081,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2298.0,0.30256410256410254,0.42256410256410254,0.12,18.38924259505743,0.8475740943738382,0.9192819388189652,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2299.0,0.30256410256410254,0.42256410256410254,0.12,18.3886087413029,0.8476698457997486,0.9193704862227847,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2300.0,0.30256410256410254,0.42256410256410254,0.12,18.38797519994685,0.8477655500340162,0.9194589364904415,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2301.0,0.30256410256410254,0.42256410256410254,0.12,18.387341970835312,0.8478612070999002,0.9195472897284935,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2302.0,0.30256410256410254,0.42256410256410254,0.12,18.386709053814386,0.8479568170206487,0.919635546043382,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2303.0,0.30256410256410254,0.42256410256410254,0.12,18.386076448730257,0.8480523798194972,0.9197237055414313,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2304.0,0.30256410256410254,0.42256410256410254,0.12,18.385444155429187,0.8481478955196701,0.9198117683288489,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2305.0,0.30256410256410254,0.42256410256410254,0.12,18.384812173757506,0.8482433641443808,0.9198997345117264,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2306.0,0.30256410256410254,0.42256410256410254,0.12,18.384180503561623,0.8483387857168315,0.919987604196038,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2307.0,0.30256410256410254,0.42256410256410254,0.12,18.383549144688022,0.8484341602602123,0.920075377487643,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2308.0,0.30256410256410254,0.42256410256410254,0.12,18.382918096983268,0.8485294877977019,0.9201630544922831,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2309.0,0.30256410256410254,0.42256410256410254,0.12,18.382287360293994,0.8486247683524677,0.9202506353155853,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2310.0,0.30256410256410254,0.42256410256410254,0.12,18.381656934466914,0.8487200019476658,0.9203381200630598,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2311.0,0.30256410256410254,0.42256410256410254,0.12,18.381026819348815,0.8488151886064409,0.9204255088401015,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2312.0,0.30256410256410254,0.42256410256410254,0.12,18.380397014786563,0.8489103283519256,0.9205128017519897,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2313.0,0.30256410256410254,0.42256410256410254,0.12,18.379767520627095,0.8490054212072423,0.9205999989038881,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2314.0,0.30256410256410254,0.42256410256410254,0.12,18.37913833671742,0.8491004671955017,0.920687100400845,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2315.0,0.30256410256410254,0.42256410256410254,0.12,18.37850946290464,0.8491954663398017,0.9207741063477934,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2316.0,0.30256410256410254,0.42256410256410254,0.12,18.377880899035905,0.8492904186632312,0.9208610168495515,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2317.0,0.30256410256410254,0.42256410256410254,0.12,18.377252644958464,0.8493853241888656,0.920947832010822,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2318.0,0.30256410256410254,0.42256410256410254,0.12,18.376624700519635,0.8494801829397695,0.9210345519361935,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2319.0,0.30256410256410254,0.42256410256410254,0.12,18.375997065566803,0.849574994938997,0.9211211767301392,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2320.0,0.30256410256410254,0.42256410256410254,0.12,18.375369739947438,0.8496697602095902,0.9212077064970176,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2321.0,0.30256410256410254,0.42256410256410254,0.12,18.37474272350908,0.8497644787745794,0.9212941413410733,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2322.0,0.30256410256410254,0.42256410256410254,0.12,18.374116016099343,0.8498591506569846,0.9213804813664365,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2323.0,0.30256410256410254,0.42256410256410254,0.12,18.373489617565923,0.8499537758798132,0.9214667266771226,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2324.0,0.30256410256410254,0.42256410256410254,0.12,18.372863527756586,0.8500483544660623,0.9215528773770333,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2325.0,0.30256410256410254,0.42256410256410254,0.12,18.372237746519172,0.8501428864387172,0.9216389335699564,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2326.0,0.30256410256410254,0.42256410256410254,0.12,18.371612273701597,0.8502373718207521,0.9217248953595655,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2327.0,0.30256410256410254,0.42256410256410254,0.12,18.370987109151855,0.8503318106351295,0.9218107628494209,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2328.0,0.30256410256410254,0.42256410256410254,0.12,18.37036225271801,0.8504262029048013,0.921896536142969,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2329.0,0.30256410256410254,0.42256410256410254,0.12,18.36973770424821,0.8505205486527065,0.9219822153435426,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2330.0,0.30256410256410254,0.42256410256410254,0.12,18.36911346359066,0.8506148479017751,0.9220678005543615,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2331.0,0.30256410256410254,0.42256410256410254,0.12,18.368489530593664,0.8507091006749239,0.9221532918785321,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2332.0,0.30256410256410254,0.42256410256410254,0.12,18.36786590510558,0.8508033069950588,0.9222386894190477,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2333.0,0.30256410256410254,0.42256410256410254,0.12,18.367242586974854,0.8508974668850753,0.9223239932787888,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
2334.0,0.30256410256410254,0.42256410256410254,0.12,18.366619576049995,0.8509915803678568,0.9224092035605223,24.0,17.380216028089407,17.103157894736842,55.16486643258828,911.0801209314305,5.000000000000001,104.0,786.0,0.3818276270901719,5.767977153187513,168.0,1.037662006202417,-0.0008328797008978484,1.5,0.08,0.05350159046694168,5.8723255219579425e-05
