time,temperature,next_temperature,setpoint,disturbance,command,kp,ki
66.5,24.32583191253172,24.328881221245336,24.0,1.5,0.8525154854500616,0.18753568960120343,0.027178696799024127
66.60000000000001,24.328881221245336,24.331853070971547,24.0,1.5,0.8539811959619888,0.18753568960120343,0.027178696799024127
66.7,24.331853070971547,24.334747957387457,24.0,1.5,0.8554404572495611,0.18753568960120343,0.027178696799024127
66.8,24.334747957387457,24.33756637862876,24.0,1.5,0.8568931530936784,0.18753568960120343,0.027178696799024127
66.9,24.33756637862876,24.340308835142928,24.0,1.5,0.8583391690901827,0.18753568960120343,0.027178696799024127
67.0,24.340308835142928,24.34297582954277,24.0,1.5,0.859778392628606,0.18753568960120343,0.027178696799024127
67.10000000000001,24.34297582954277,24.34556786646039,24.0,1.5,0.8612107128705967,0.18753568960120343,0.027178696799024127
67.2,24.34556786646039,24.348085452401506,24.0,1.5,0.8626360207280154,0.18753568960120343,0.027178696799024127
67.3,24.348085452401506,24.35052909560019,24.0,1.5,0.8640542088407103,0.18753568960120343,0.027178696799024127
67.4,24.35052909560019,24.352899305873976,24.0,1.5,0.8654651715539703,0.18753568960120343,0.027178696799024127
67.5,24.352899305873976,24.355196594479377,24.0,1.5,0.866868804895658,0.18753568960120343,0.027178696799024127
67.60000000000001,24.355196594479377,24.3574214739678,24.0,1.5,0.868265006553025,0.18753568960120343,0.027178696799024127
67.7,24.3574214739678,24.35957445804187,24.0,1.5,0.8696536758492092,0.18753568960120343,0.027178696799024127
67.8,24.35957445804187,24.361656061412138,24.0,1.5,0.8710347137194195,0.18753568960120343,0.027178696799024127
67.9,24.361656061412138,24.363666799654233,24.0,1.5,0.8724080226868038,0.18753568960120343,0.027178696799024127
68.0,24.363666799654233,24.365540003071004,24.0,1.5,0.8780274316554505,0.19938218580536665,0.02568687669624642
68.10000000000001,24.365540003071004,24.367344167277416,24.0,1.5,0.8793398731457875,0.19938218580536665,0.02568687669624642
68.2,24.367344167277416,24.369079869632284,24.0,1.5,0.8806431837818077,0.19938218580536665,0.02568687669624642
68.3,24.369079869632284,24.370747689626334,24.0,1.5,0.8819373028214599,0.19938218580536665,0.02568687669624642
68.4,24.370747689626334,24.372348208795117,24.0,1.5,0.8832221714362887,0.19938218580536665,0.02568687669624642
68.5,24.372348208795117,24.373882010633125,24.0,1.5,0.8844977326993227,0.19938218580536665,0.02568687669624642
68.60000000000001,24.373882010633125,24.375349680509146,24.0,1.5,0.8857639315729847,0.19938218580536665,0.02568687669624642
68.7,24.375349680509146,24.376751805582842,24.0,1.5,0.887020714897028,0.19938218580536665,0.02568687669624642
68.8,24.376751805582842,24.378088974722562,24.0,1.5,0.8882680313765035,0.19938218580536665,0.02568687669624642
68.9,24.378088974722562,24.379361778424414,24.0,1.5,0.8895058315697633,0.19938218580536665,0.02568687669624642
69.0,24.379361778424414,24.380570808732564,24.0,1.5,0.8907340678765053,0.19938218580536665,0.02568687669624642
69.10000000000001,24.380570808732564,24.38171665916082,24.0,1.5,0.8919526945258596,0.19938218580536665,0.02568687669624642
69.2,24.38171665916082,24.382799924615455,24.0,1.5,0.8931616675645279,0.19938218580536665,0.02568687669624642
69.3,24.382799924615455,24.383821201319332,24.0,1.5,0.8943609448449735,0.19938218580536665,0.02568687669624642
69.4,24.383821201319332,24.38478108673727,24.0,1.5,0.8955504860136743,0.19938218580536665,0.02568687669624642
69.5,24.38478108673727,24.385680179502735,24.0,1.5,0.8967302524994323,0.19938218580536665,0.02568687669624642
69.60000000000001,24.385680179502735,24.386519079345785,24.0,1.5,0.8979002075017597,0.19938218580536665,0.02568687669624642
69.7,24.386519079345785,24.38729838702234,24.0,1.5,0.8990603159793289,0.19938218580536665,0.02568687669624642
69.8,24.38729838702234,24.388018704244736,24.0,1.5,0.9002105446385054,0.19938218580536665,0.02568687669624642
69.9,24.388018704244736,24.3886806336136,24.0,1.5,0.9013508619219569,0.19938218580536665,0.02568687669624642
70.0,24.3886806336136,24.389115046242715,24.0,1.5,0.9073517282123578,0.21206177403371873,0.024199275654357935
70.10000000000001,24.389115046242715,24.389494925595873,24.0,1.5,0.9083854807516791,0.21206177403371873,0.024199275654357935
70.2,24.389494925595873,24.389820907981527,24.0,1.5,0.9094085881482754,0.21206177403371873,0.024199275654357935
70.3,24.389820907981527,24.39009362895815,24.0,1.5,0.9104210549120887,0.21206177403371873,0.024199275654357935
70.4,24.39009362895815,24.39031372326162,24.0,1.5,0.9114228869320247,0.21206177403371873,0.024199275654357935
70.5,24.39031372326162,24.39048182473345,24.0,1.5,0.9124140914585617,0.21206177403371873,0.024199275654357935
70.60000000000001,24.39048182473345,24.39059856624986,24.0,1.5,0.9133946770863695,0.21206177403371873,0.024199275654357935
70.7,24.39059856624986,24.3906645796517,24.0,1.5,0.9143646537369308,0.21206177403371873,0.024199275654357935
70.8,24.3906645796517,24.390680495675163,24.0,1.5,0.9153240326411731,0.21206177403371873,0.024199275654357935
70.9,24.390680495675163,24.390646943883375,24.0,1.5,0.916272826322107,0.21206177403371873,0.024199275654357935
71.0,24.390646943883375,24.390564552598757,24.0,1.5,0.9172110485774752,0.21206177403371873,0.024199275654357935
71.10000000000001,24.390564552598757,24.390433948836225,24.0,1.5,0.91813871446241,0.21206177403371873,0.024199275654357935
71.2,24.390433948836225,24.390255758237192,24.0,1.5,0.9190558402721029,0.21206177403371873,0.024199275654357935
71.3,24.390255758237192,24.39003060500436,24.0,1.5,0.9199624435244839,0.21206177403371873,0.024199275654357935
