time,temperature,next_temperature,setpoint,disturbance,command,kp,ki
51.5,24.343423787154542,24.34419848047035,24.0,0.0,0.7127005455469192,0.5428665317532043,0.019271399286737337
51.6,24.34419848047035,24.34498259631432,24.0,0.0,0.7137844192555476,0.5428665317532043,0.019271399286737337
51.7,24.34498259631432,24.34577435269971,24.0,0.0,0.7148749192403114,0.5428665317532043,0.019271399286737337
51.800000000000004,24.34577435269971,24.34657198658758,24.0,0.0,0.7159710928446401,0.5428665317532043,0.019271399286737337
51.900000000000006,24.34657198658758,24.347373755085314,24.0,0.0,0.71707199430047,0.5428665317532043,0.019271399286737337
52.0,24.347373755085314,24.348177936613347,24.0,0.0,0.7180549918344237,0.5425269820320272,0.019163650168096433
52.1,24.348177936613347,24.34898288699542,24.0,0.0,0.7191585180291836,0.5425269820320272,0.019163650168096433
52.2,24.34898288699542,24.349786931486474,24.0,0.0,0.720264003926758,0.5425269820320272,0.019163650168096433
52.300000000000004,24.349786931486474,24.3505884203253,24.0,0.0,0.7213705391967473,0.5425269820320272,0.019163650168096433
52.400000000000006,24.3505884203253,24.351385729770644,24.0,0.0,0.7224772239016172,0.5425269820320272,0.019163650168096433
52.5,24.351385729770644,24.352177263102618,24.0,0.0,0.723583169108685,0.5425269820320272,0.019163650168096433
52.6,24.352177263102618,24.35296145158894,24.0,0.0,0.7246874974851841,0.5425269820320272,0.019163650168096433
52.7,24.35296145158894,24.353736755415742,24.0,0.0,0.7257893438761197,0.5425269820320272,0.019163650168096433
52.800000000000004,24.353736755415742,24.354501664582564,24.0,0.0,0.7268878558646714,0.5425269820320272,0.019163650168096433
52.900000000000006,24.354501664582564,24.35525469976125,24.0,0.0,0.7279821943148828,0.5425269820320272,0.019163650168096433
53.0,24.35525469976125,24.356010443555206,24.0,0.0,0.7290715338964191,0.5425269820320272,0.019163650168096433
53.1,24.356010443555206,24.356751752552675,24.0,0.0,0.7301637912557915,0.5425269820320272,0.019163650168096433
53.2,24.356751752552675,24.357477217672777,24.0,0.0,0.7312496379672191,0.5425269820320272,0.019163650168096433
53.300000000000004,24.357477217672777,24.358185463340103,24.0,0.0,0.7323282792036518,0.5425269820320272,0.019163650168096433
