minute,temperature
41.5,26.555045248971805
41.6,26.552276949243556
41.7,26.549522456467802
41.800000000000004,26.54678170178208
41.900000000000006,26.54405461666738
42.0,26.541341132946435
42.1,26.53864118278201
42.2,26.535954698675205
42.300000000000004,26.53328161346378
42.400000000000006,26.530621860320473
42.5,26.527975372751307
42.6,26.52534208459396
42.7,26.522721930016086
42.800000000000004,26.52011484351369
42.900000000000006,26.51752075990947
43.0,26.514939614351203
43.1,26.512371342310114
43.2,26.509815879579268
43.300000000000004,26.507273162271964
43.400000000000006,26.504743126820138
43.5,26.502225709972773
43.6,26.499720848794315
43.7,26.497228480663104
43.800000000000004,26.494748543269807
43.900000000000006,26.49228097461586
44.0,26.489825713011918
44.1,26.487382697076313
44.2,26.484951865733517
44.300000000000004,26.482533158212625
44.400000000000006,26.480126514045818
44.5,26.47773187306687
44.6,26.47534917540963
44.7,26.472978361506534
44.800000000000004,26.47061937208711
44.900000000000006,26.4682721481765
45.0,26.46593663109398
45.1,26.463612762451508
45.2,26.461300484152243
45.300000000000004,26.458999738389107
45.400000000000006,26.456710467643337
45.5,26.454432614683046
45.6,26.452166122561792
45.7,26.44991093461715
45.800000000000004,26.44766699446931
45.900000000000006,26.445434246019644
46.0,26.44321263344933
46.1,26.441002101217936
46.2,26.43880259406204
46.300000000000004,26.43661405699385
46.400000000000006,26.434436435299826
46.5,26.432269674539313
46.6,26.430113720543176
46.7,26.427968519412453
46.800000000000004,26.425834017517005
46.900000000000006,26.423710161494174
47.0,26.42159689824745
47.1,26.41949417494514
47.2,26.41740193901905
47.300000000000004,26.415320138163178
47.400000000000006,26.41324872033239
47.5,26.411187633741136
47.6,26.40913682686214
47.7,26.407096248425127
47.800000000000004,26.405065847415525
47.900000000000006,26.403045573073207
48.0,26.401035374891208
48.1,26.399035202614467
48.2,26.397045006238574
48.300000000000004,26.395064736008518
48.400000000000006,26.393094342417438
48.5,26.391133776205393
48.6,26.389182988358122
48.7,26.387241930105834
48.800000000000004,26.385310552921965
48.900000000000006,26.38338880852199
49.0,26.381476648862193
49.1,26.37957402613849
49.2,26.377680892785204
49.300000000000004,26.37579720147391
49.400000000000006,26.373922905112227
49.5,26.372057956842646
49.6,26.370202310041364
49.7,26.368355918317114
49.800000000000004,26.36651873551001
49.900000000000006,26.364690715690383
50.0,26.362871813157643
50.1,26.36106198243913
50.2,26.359261178288982
50.300000000000004,26.357469355687005
50.400000000000006,26.355686469837536
50.5,26.35391247616834
50.6,26.35214733032948
50.7,26.35039098819222
50.800000000000004,26.348643405847916
50.900000000000006,26.346904539606914
51.0,26.34517434599747
51.1,26.343452781764658
51.2,26.341739803869274
51.300000000000004,26.340035369486788
51.400000000000006,26.338339436006247
51.5,26.33665196102923
51.6,26.334972902368772
51.7,26.33330221804832
51.800000000000004,26.33163986630068
51.900000000000006,26.32998580556697
52.0,26.328339994495586
52.1,26.326702391941165
52.2,26.32507295696356
52.300000000000004,26.323451648826808
52.400000000000006,26.321838426998124
52.5,26.320233251146878
52.6,26.318636081143588
52.7,26.31704687705892
52.800000000000004,26.315465599162696
52.900000000000006,26.31389220792288
53.0,26.31232666400461
53.1,26.310768928269205
53.2,26.309218961773194
53.300000000000004,26.307676725767333
53.400000000000006,26.30614218169564
53.5,26.304615291194438
53.6,26.303096016091377
53.7,26.301584318404505
53.800000000000004,26.300080160341302
53.900000000000006,26.29858350429774
54.0,26.297094312857332
54.1,26.29561254879022
54.2,26.294138175052225
54.300000000000004,26.292671154783925
54.400000000000006,26.29121145130974
54.5,26.289759028137002
54.6,26.28831384895506
54.7,26.28687587763436
54.800000000000004,26.28544507822554
54.900000000000006,26.28402141495854
55.0,26.28260485224171
55.1,26.281195354660905
55.2,26.279792886978612
55.300000000000004,26.278397414133067
55.400000000000006,26.277008901237377
55.5,26.275627313578642
55.6,26.274252616617105
55.7,26.272884775985265
55.800000000000004,26.27152375748704
55.900000000000006,26.27016952709689
56.0,26.268822050958992
56.1,26.267481295386368
56.2,26.26614722686006
56.300000000000004,26.264819812028286
56.400000000000006,26.263499017705605
56.5,26.262184810872093
