minute,zn_zone_c,imc_zone_c,bo_zone_c,safe-bo_zone_c,fnn_zone_c,rl_zone_c,llm_zone_c,zn_command,imc_command,bo_command,safe-bo_command,fnn_command,rl_command,llm_command,setpoint_c
27.0,24.070841816229482,24.070841816229482,24.070841816229482,24.070841816229482,24.070841816229482,24.070841816229482,24.070841816229482,1.0,0.85,0.9500000000000001,0.85,0.85,0.68,0.85,23.457042641303634
28.0,23.785089017209973,23.785089017209973,23.785089017209973,23.785089017209973,23.785089017209973,23.785089017209973,23.785089017209973,1.0,0.8,0.9,0.8,0.8,0.63,0.8,23.457042641303634
29.0,23.491022765932776,23.491022765932776,23.491022765932776,23.491022765932776,23.491022765932776,23.491022765932776,23.491022765932776,1.0,0.75,0.85,0.75,0.75,0.58,0.75,23.457042641303634
30.0,23.190020011952377,23.190020011952377,23.190020011952377,23.190020011952377,23.190020011952377,23.19062789609633,23.190020011952377,0.96,0.7000000000000001,0.8,0.7000000000000001,0.7000000000000001,0.53,0.7000000000000001,23.457042641303634
31.0,22.883305935462708,22.883305935462708,22.883305935462708,22.883305935462708,22.883305935462708,22.886993884703337,22.883305935462708,0.91,0.65,0.75,0.65,0.65,0.48,0.65,23.457042641303634
32.0,22.571970012072754,22.571970012072754,22.571970012072754,22.571970012072754,22.571970012072754,22.583477831754536,22.571970012072754,0.86,0.0,0.0,0.0,0.0,0.43,0.0,23.457042641303634
33.0,22.25698038581245,22.25698038581245,22.25698038581245,22.25698038581245,22.25698038581245,22.283043757003608,22.25698038581245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
34.0,21.93919672840942,21.940716438769304,21.93919672840942,21.940716438769304,21.940716438769304,21.988304509034062,21.940716438769304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
35.0,21.619381744141855,21.626322051703585,21.619381744141855,21.626322051703585,21.626322051703585,21.701559256808785,21.626322051703585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
36.0,21.298211462809107,21.316570550670956,21.299731173168997,21.316570550670956,21.316570550670956,21.42482702864575,21.316570550670956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
37.0,20.976284448361834,21.01390424454695,20.98322475592357,21.01390424454695,21.01390424454695,21.159876714645552,21.01390424454695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
38.0,20.654130037312314,20.72046979459624,20.67248912517417,20.72046979459624,20.72046979459624,20.908253904817187,20.72046979459624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
39.0,20.33343147732435,20.438149854777865,20.36983550522156,20.438149854777865,20.438149854777865,20.671304895976117,20.438149854777865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
40.0,20.0168098674551,20.168591375313202,20.07729343661766,20.168591375313202,20.168591375313202,20.450198165438376,20.168591375313202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
41.0,19.706782130798803,19.931467445055713,19.817916889776814,19.931467445055713,19.931467445055713,20.245943578172366,19.931467445055713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
42.0,19.43018079289106,19.736844772754786,19.603800176985903,19.736844772754786,19.736844772754786,20.07095936474353,19.736844772754786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
43.0,19.201383897912052,19.580016962698675,19.42994090691787,19.580016962698675,19.580016962698675,19.93101532077109,19.580016962698675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
44.0,19.01511126348388,19.456776082230984,19.291866376949628,19.456776082230984,19.456776082230984,19.822202816459225,19.456776082230984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
45.0,18.866641765036405,19.363360164948748,19.1855777894489,19.363360164948748,19.363360164948748,19.74102756361285,19.363360164948748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
46.0,18.751754459733704,19.296406238678145,19.10750033873106,19.296406238678145,19.296406238678145,19.68436597321085,19.296406238678145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
47.0,18.6666759065016,19.25290829685432,19.054438550914238,19.25290829685432,19.25290829685432,19.649426105989694,19.25290829685432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
48.0,18.608033030139428,19.230179693108866,19.023536323908488,19.230179693108866,19.230179693108866,19.63371273271294,19.230179693108866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
49.0,18.57281094611042,19.225819493608487,19.012241172941657,19.225819493608487,19.225819493608487,19.634996071661806,19.225819493608487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
50.0,18.558315223996107,19.23768237066761,19.018272239070445,19.23768237066761,19.23768237066761,19.651283816389867,19.23768237066761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
51.0,18.562138122531362,19.263851664983463,19.03959166469448,19.263851664983463,19.263851664983463,19.68079610750407,19.263851664983463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
52.0,18.58212837828718,19.302615283055616,19.074378981760034,19.302615283055616,19.302615283055616,19.721943138668422,19.302615283055616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
53.0,18.616364174047202,19.35244413143956,19.121008195624004,19.35244413143956,19.35244413143956,19.77330511962715,19.35244413143956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
54.0,18.66312895227459,19.411972820878955,19.178027280909514,19.411972820878955,19.411972820878955,19.83361434821388,19.411972820878955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
55.0,18.72088977427603,19.479982401452606,19.244139835534757,19.479982401452606,19.479982401452606,19.901739169413858,19.479982401452606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
56.0,18.788277957174447,19.555384915007764,19.318188665805717,19.555384915007764,19.555384915007764,19.976669622899863,19.555384915007764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
57.0,18.864071748991574,19.63720957364178,19.399141099361874,19.63720957364178,19.63720957364178,20.057504601359057,19.63720957364178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
58.0,18.947180827365116,19.724590393117975,19.486075844147948,19.724590393117975,19.724590393117975,20.14344036062523,19.724590393117975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
59.0,19.03663242999398,19.816755128107765,19.57817123071797,19.816755128107765,19.816755128107765,20.23376023936092,19.816755128107765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
60.0,19.13155894509949,19.91301537226264,19.674694692298374,19.91301537226264,19.91301537226264,20.327825461003385,19.91301537226264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
61.0,19.231186808259487,20.012757700535516,19.7749933523552,20.012757700535516,20.012757700535516,20.425066904082588,20.012757700535516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
62.0,19.33482656814009,20.115435744070155,19.878485603117298,20.115435744070155,20.115435744070155,20.524977739004164,20.115435744070155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
63.0,19.441863998116236,20.22056309951905,19.984653570771613,20.22056309951905,20.22056309951905,20.627106840113942,20.22056309951905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
64.0,19.551752143716406,20.327706984977333,20.093036374020507,20.327706984977333,20.327706984977333,20.73105289145586,20.327706984977333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
65.0,19.664004207408865,20.43648256396076,20.20322409250991,20.43648256396076,20.43648256396076,20.83645911322056,20.43648256396076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
66.0,19.778187182610214,20.546547867123984,20.314852370423043,20.546547867123984,20.546547867123984,20.94300854356405,20.546547867123984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
67.0,19.893916158069562,20.657599248813327,20.4275975883955,20.657599248813327,20.657599248813327,21.050419817349464,20.657599248813327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
68.0,20.010849222079,20.769367322167895,20.541172543941645,20.769367322167895,20.769367322167895,21.158443389515433,20.769367322167895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
69.0,20.128682903384632,20.88161332240584,20.65532258687601,20.88161332240584,20.88161332240584,21.266858156277603,20.88161332240584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
70.0,20.247148092315392,20.994125853232408,20.76982216184496,20.994125853232408,20.994125853232408,21.37546843229412,20.994125853232408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
71.0,20.366006391590393,21.106717976048277,20.884471715122807,21.106717976048277,21.106717976048277,21.48410124633161,21.106717976048277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
72.0,20.48504685158403,21.219224605879983,20.99909492733527,21.219224605879983,21.219224605879983,21.592603921910726,21.219224605879983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
73.0,20.60408304958646,21.331500181750556,21.113536237807438,21.331500181750556,21.331500181750556,21.700841912937545,21.331500181750556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
74.0,20.722950476855125,21.443416582605696,21.22765862984301,21.443416582605696,21.443416582605696,21.808696867483555,21.443416582605696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
75.0,20.841504201062683,21.55486126295032,21.341341649471676,21.55486126295032,21.55486126295032,21.916064895701023,21.55486126295032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
76.0,20.959616775155812,21.66573558507012,21.454479633091296,21.66573558507012,21.66573558507012,22.02285502038746,21.66573558507012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
77.0,21.077176366689322,21.775953327146166,21.566980122017533,21.775953327146166,21.775953327146166,22.128987790974023,21.775953327146166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
78.0,21.19408508442947,21.885439348748204,21.6787624442674,21.885439348748204,21.885439348748204,22.234394043735744,21.885439348748204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
79.0,21.31025748146228,21.994128397140507,21.789756445973353,21.994128397140507,21.994128397140507,22.339013792831707,21.994128397140507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
80.0,21.42561921622773,22.10196403957751,21.899901356677212,22.10196403957751,22.10196403957751,22.442795238403107,22.10196403957751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
81.0,21.54010585485591,22.20889770832626,22.009144774410455,22.20889770832626,22.20889770832626,22.545693879406265,22.20889770832626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
82.0,21.653661799930518,22.314887846548487,22.11744175795076,22.314887846548487,22.314887846548487,22.647671720154637,22.314887846548487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
83.0,21.766239332370507,22.419899144423866,22.224754014971573,22.419899144423866,22.419899144423866,22.74869656070407,22.419899144423866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
84.0,21.877797754521115,22.52390185601357,22.33104917598887,22.52390185601357,22.52390185601357,22.848741362253733,22.52390185601357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
85.0,21.988302623798912,22.626871188362962,22.436300145071755,22.626871188362962,22.626871188362962,22.94778367966433,22.626871188362962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
86.0,22.097725067356677,22.728786755236943,22.540484519234187,22.728786755236943,22.728786755236943,23.045805154026155,22.728786755236943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
87.0,22.206041169237324,22.829632088681986,22.64358406927569,22.829632088681986,22.829632088681986,23.142791058953495,22.829632088681986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
88.0,22.31323142238386,22.92939420232508,22.745584275599978,22.92939420232508,22.92939420232508,23.238729894947294,22.92939420232508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
89.0,22.41928023867563,23.028063200960755,22.846473913221573,23.028063200960755,23.028063200960755,23.333613026763437,23.028063200960755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
90.0,22.524175510879775,23.125631931550704,22.946244680779607,23.125631931550704,23.125631931550704,23.42743435925682,23.125631931550704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
91.0,22.62790822105015,23.22209567127374,23.044890868923417,23.22209567127374,23.22209567127374,23.520190047648153,23.22209567127374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
92.0,22.730472090481168,23.317451848722854,23.142409063922326,23.317451848722854,23.317451848722854,23.611878238586872,23.317451848722854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
93.0,22.8318632668391,23.411699794756906,23.238797882788422,23.411699794756906,23.411699794756906,23.702498838765383,23.411699794756906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
94.0,22.93208004455392,23.50484051988212,23.33405773659196,23.50484051988212,23.50484051988212,23.79205330818122,23.50484051988212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
95.0,23.031122614967202,23.596876515367395,23.428190618998155,23.596876515367395,23.596876515367395,23.88054447544938,23.596876515367395,0.0,0.0,0.0,0.0,0.0,0.25,0.0,23.457042641303634
96.0,23.128992843100185,23.687811575591713,23.521199917367138,23.687811575591713,23.687811575591713,23.96797637284043,23.687811575591713,0.0,0.0,0.0,0.0,0.0,0.25,0.0,23.457042641303634
97.0,23.225694068236404,23.777650639385296,23.613090244038496,23.777650639385296,23.777650639385296,24.05435408896473,23.777650639385296,0.0,0.0,0.0,0.0,0.0,0.26,0.0,23.457042641303634
98.0,23.321230925808376,23.86639964836165,23.70386728567214,23.86639964836165,23.86639964836165,24.13968363724189,23.86639964836165,0.0,0.0,0.0,0.0,0.0,0.31,0.0,23.457042641303634
99.0,23.415609188342223,23.95406542044856,23.79353766874137,23.95406542044856,23.95406542044856,24.223971838490545,23.95406542044856,0.0,0.25,0.0,0.25,0.25,0.35000000000000003,0.25,23.457042641303634
100.0,23.50883562345042,24.040655537014647,23.882108839474306,24.040655537014647,24.040655537014647,24.30722621614874,24.040655537014647,0.0,0.25,0.0,0.25,0.25,0.37,0.25,23.457042641303634
101.0,23.600917867074454,24.126178242156932,23.96958895671932,24.126178242156932,24.126178242156932,24.389454902792075,24.126178242156932,0.0,0.25,0.25,0.25,0.25,0.39,0.25,23.457042641303634
102.0,23.6918643103685,24.210642352865804,24.05598679637046,24.210642352865804,24.210642352865804,24.470666556756957,24.210642352865804,0.0,0.29,0.25,0.29,0.29,0.44,0.29,23.457042641303634
103.0,23.781683998784487,24.294057178918926,24.14131166613253,24.294057178918926,24.294057178918926,24.550870287802013,24.294057178918926,0.0,0.33,0.29,0.33,0.33,0.49,0.33,23.457042641303634
104.0,23.870386542070545,24.376432451476596,24.225573329533905,24.376432451476596,24.376432451476596,24.622477039053464,24.376432451476596,0.25,0.38,0.34,0.38,0.38,0.54,0.38,23.457042641303634
105.0,23.957982034030408,24.457778259459104,24.30878193821012,24.457778259459104,24.457778259459104,24.681189300967137,24.457778259459104,0.3,0.43,0.39,0.43,0.43,0.56,0.43,23.457042641303634
106.0,24.04448098101264,24.538104992883596,24.39094797158419,24.538104992883596,24.538104992883596,24.728132627246772,24.538104992883596,0.35000000000000003,0.48,0.44,0.48,0.48,0.58,0.48,23.457042641303634
107.0,24.12989423820711,24.617423292424427,24.472082183161525,24.617423292424427,24.617423292424427,24.762893092412536,24.617423292424427,0.4,0.53,0.49,0.53,0.53,0.62,0.53,23.457042641303634
108.0,24.214232952923396,24.688145452739114,24.55219555273979,24.688145452739114,24.688145452739114,24.784592845599153,24.688145452739114,0.45,0.58,0.54,0.58,0.58,0.66,0.58,23.457042641303634
109.0,24.297508514112433,24.745975155557545,24.631299243907634,24.745975155557545,24.745975155557545,24.79329082594242,24.745975155557545,0.5,0.62,0.59,0.62,0.62,0.67,0.62,23.457042641303634
110.0,24.37973250747083,24.792342944783368,24.70180601447277,24.792342944783368,24.792342944783368,24.789473473387403,24.792342944783368,0.55,0.65,0.64,0.65,0.65,0.65,0.65,23.457042641303634
111.0,24.460916675536588,24.827312050522007,24.759419955905045,24.827312050522007,24.827312050522007,24.7726756942554,24.827312050522007,0.6,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.67,0.6900000000000001,23.457042641303634
112.0,24.54107288224736,24.850120945230277,24.804356205834303,24.850120945230277,24.850120945230277,24.741879828786878,24.850120945230277,0.65,0.74,0.74,0.74,0.74,0.7000000000000001,0.74,23.457042641303634
113.0,24.61261452968858,24.85980995976215,24.835685198769824,24.85980995976215,24.85980995976215,24.696206458984992,24.85980995976215,0.7000000000000001,0.78,0.79,0.78,0.78,0.71,0.78,23.457042641303634
114.0,24.66972659283506,24.855341447177576,24.85239655733502,24.855341447177576,24.855341447177576,24.63581126083212,24.855341447177576,0.75,0.8,0.84,0.8,0.8,0.7000000000000001,0.8,23.457042641303634
115.0,24.7114593496407,24.835818580356417,24.853618183530727,24.835818580356417,24.835818580356417,24.56147666530169,24.835818580356417,0.8,0.8200000000000001,0.89,0.8200000000000001,0.8200000000000001,0.7000000000000001,0.8200000000000001,23.457042641303634
116.0,24.736995329324188,24.80047010019798,24.838601269746572,24.80047010019798,24.80047010019798,24.473304789008484,24.80047010019798,0.85,0.8300000000000001,0.9400000000000001,0.8300000000000001,0.8300000000000001,0.6900000000000001,0.8300000000000001,23.457042641303634
117.0,24.745634952845755,24.74863667469649,24.806706893054884,24.74863667469649,24.74863667469649,24.370988217908838,24.74863667469649,0.9,0.8300000000000001,0.99,0.8300000000000001,0.8300000000000001,0.67,0.8300000000000001,23.457042641303634
118.0,24.736783690495393,24.680062641372366,24.757394026097845,24.680062641372366,24.680062641372366,24.25518667218054,24.680062641372366,0.9500000000000001,0.8200000000000001,1.0,0.8200000000000001,0.8200000000000001,0.65,0.8200000000000001,23.457042641303634
119.0,24.709940576865417,24.595057390394906,24.69020881542023,24.595057390394906,24.595057390394906,24.128037751254414,24.595057390394906,1.0,0.8,0.98,0.8,0.8,0.61,0.8,23.457042641303634
120.0,24.66468794028931,24.493820948054374,24.604774993795843,24.493820948054374,24.493820948054374,23.990853526391305,24.493820948054374,1.0,0.77,0.96,0.77,0.77,0.5700000000000001,0.77,23.457042641303634
121.0,24.600682218868968,24.376039955983654,24.500785307139818,24.376039955983654,24.376039955983654,23.843669280159332,24.376039955983654,1.0,0.74,0.9400000000000001,0.74,0.74,0.54,0.74,23.457042641303634
122.0,24.517645748670084,24.24155602286824,24.377993849165122,24.24155602286824,24.24155602286824,23.686929409341996,24.24155602286824,1.0,0.6900000000000001,0.9,0.6900000000000001,0.6900000000000001,0.49,0.6900000000000001,23.457042641303634
123.0,24.415359421706654,24.091068269286772,24.23620920818561,24.091068269286772,24.091068269286772,23.52206374042478,24.091068269286772,1.0,0.64,0.85,0.64,0.64,0.44,0.64,23.457042641303634
124.0,24.293656122110086,23.92563242984282,24.07528834052846,23.92563242984282,23.92563242984282,23.350458467127723,23.92563242984282,1.0,0.59,0.8,0.59,0.59,0.39,0.59,23.457042641303634
125.0,24.152414858518714,23.746505094662947,23.89513109402103,23.746505094662947,23.746505094662947,23.17344244082453,23.746505094662947,1.0,0.54,0.75,0.54,0.54,0.34,0.54,23.457042641303634
126.0,23.991555519349653,23.555326740581812,23.695675313071767,23.555326740581812,23.555326740581812,22.99270857303376,23.555326740581812,1.0,0.49,0.7000000000000001,0.49,0.49,0.29,0.49,23.457042641303634
127.0,23.811034185333206,23.354074564621108,23.478108232359823,23.354074564621108,23.354074564621108,22.80996498064138,23.354074564621108,1.0,0.44,0.65,0.44,0.44,0.25,0.44,23.457042641303634
128.0,23.610838940596167,23.145020373533907,23.245247798558832,23.145020373533907,23.145020373533907,22.62733048071591,23.145020373533907,1.0,0.39,0.6,0.39,0.39,0.0,0.39,23.457042641303634
129.0,23.392505840119608,22.930692996097978,23.000227954055784,22.930692996097978,22.930692996097978,22.44709228126875,22.930692996097978,0.98,0.34,0.55,0.34,0.34,0.0,0.34,23.457042641303634
130.0,23.158457321608523,22.713540798907133,22.74583257214792,22.713540798907133,22.713540798907133,22.270962677229978,22.713540798907133,0.93,0.0,0.5,0.0,0.0,0.0,0.0,23.457042641303634
131.0,22.910853872202683,22.49633735377533,22.48514045661911,22.49633735377533,22.49633735377533,22.100847512513198,22.49633735377533,0.88,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
132.0,22.651621689750094,22.281948229188174,22.221599192123325,22.281948229188174,22.281948229188174,21.938837830797475,22.281948229188174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
133.0,22.382477431995014,22.072899769958426,21.958465064814952,22.072899769958426,22.072899769958426,21.786768821562493,22.072899769958426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
134.0,22.104950360133696,21.871415309766366,21.698612702805033,21.871415309766366,21.871415309766366,21.64624723414438,21.871415309766366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
135.0,21.820402150943227,21.679447566013934,21.44457577212388,21.679447566013934,21.679447566013934,21.5186759003102,21.679447566013934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
136.0,21.53004462283421,21.498707618820127,21.19858338296416,21.498707618820127,21.498707618820127,21.404971727638486,21.498707618820127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
137.0,21.234955595359867,21.33069083370009,20.962592657706832,21.33069083370009,21.33069083370009,21.312099752539506,21.33069083370009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
138.0,20.93670096275675,21.17670004963468,20.738317864719953,21.17670004963468,21.17670004963468,21.24295658146943,21.17670004963468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
139.0,20.63799591751071,21.046680640470743,20.527256479407562,21.046680640470743,21.046680640470743,21.194860788131905,21.046680640470743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457042641303634
