minute,zn_zone_c,imc_zone_c,bo_zone_c,safe-bo_zone_c,fnn_zone_c,rl_zone_c,llm_zone_c,zn_command,imc_command,bo_command,safe-bo_command,fnn_command,rl_command,llm_command,setpoint_c
20.0,27.762775446502804,27.762775446502804,27.762775446502804,27.762775446502804,27.762775446502804,27.762775446502804,27.762775446502804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
21.0,27.746362540084892,27.746362540084892,27.746362540084892,27.746362540084892,27.746362540084892,27.746362540084892,27.746362540084892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
22.0,27.724813458426137,27.724813458426137,27.724813458426137,27.724813458426137,27.724813458426137,27.724813458426137,27.724813458426137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
23.0,27.698104065234816,27.698104065234816,27.698104065234816,27.698104065234816,27.698104065234816,27.698104065234816,27.698104065234816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
24.0,27.66621646236464,27.66621646236464,27.66621646236464,27.66621646236464,27.66621646236464,27.66621646236464,27.66621646236464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
25.0,27.62913823482638,27.62913823482638,27.62913823482638,27.62913823482638,27.62913823482638,27.62913823482638,27.62913823482638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
26.0,27.587258356059227,27.587258356059227,27.587258356059227,27.587258356059227,27.587258356059227,27.587258356059227,27.587258356059227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
27.0,27.541192293608233,27.541192293608233,27.541192293608233,27.541192293608233,27.541192293608233,27.541192293608233,27.541192293608233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
28.0,27.491482701619034,27.491482701619034,27.491482701619034,27.491482701619034,27.491482701619034,27.491482701619034,27.491482701619034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
29.0,27.438608002233423,27.438608002233423,27.438608002233423,27.438608002233423,27.438608002233423,27.438608002233423,27.438608002233423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
30.0,27.38298995582084,27.38298995582084,27.38298995582084,27.38298995582084,27.38298995582084,27.38298995582084,27.38298995582084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
31.0,27.32500033919229,27.32500033919229,27.32500033919229,27.32500033919229,27.32500033919229,27.32500033919229,27.32500033919229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
32.0,27.264966836903938,27.264966836903938,27.264966836903938,27.264966836903938,27.264966836903938,27.264966836903938,27.264966836903938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
33.0,27.203178238372875,27.203178238372875,27.203178238372875,27.203178238372875,27.203178238372875,27.203178238372875,27.203178238372875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
34.0,27.139889022601913,27.139889022601913,27.139889022601913,27.139889022601913,27.139889022601913,27.139889022601913,27.139889022601913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
35.0,27.07532340267207,27.07532340267207,27.07532340267207,27.07532340267207,27.07532340267207,27.07532340267207,27.07532340267207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
36.0,27.00967889365885,27.00967889365885,27.00967889365885,27.00967889365885,27.00967889365885,27.00967889365885,27.00967889365885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.66919529828801
37.0,26.943129460127878,26.943129460127878,26.943129460127878,26.943129460127878,26.943129460127878,26.943129460127878,26.943129460127878,1.0,1.0,1.0,1.0,1.0,0.99,1.0,24.66919529828801
38.0,26.875828292748405,26.875828292748405,26.875828292748405,26.875828292748405,26.875828292748405,26.875828292748405,26.875828292748405,1.0,1.0,1.0,1.0,1.0,0.96,1.0,24.66919529828801
39.0,26.80791025772622,26.80791025772622,26.80791025772622,26.80791025772622,26.80791025772622,26.80791025772622,26.80791025772622,1.0,1.0,1.0,1.0,1.0,0.9500000000000001,1.0,24.66919529828801
40.0,26.739494057607956,26.739494057607956,26.739494057607956,26.739494057607956,26.739494057607956,26.739494057607956,26.739494057607956,1.0,1.0,1.0,1.0,1.0,0.93,1.0,24.66919529828801
41.0,26.670684137466292,26.670684137466292,26.670684137466292,26.670684137466292,26.670684137466292,26.670684137466292,26.670684137466292,1.0,1.0,1.0,1.0,1.0,0.9400000000000001,1.0,24.66919529828801
42.0,26.60157236646806,26.60157236646806,26.60157236646806,26.60157236646806,26.60157236646806,26.60157236646806,26.60157236646806,1.0,1.0,1.0,1.0,1.0,0.91,1.0,24.66919529828801
43.0,26.532239521292148,26.532239521292148,26.532239521292148,26.532239521292148,26.532239521292148,26.532239521292148,26.532239521292148,1.0,1.0,1.0,1.0,1.0,0.9,1.0,24.66919529828801
44.0,26.462756594745592,26.462756594745592,26.462756594745592,26.462756594745592,26.462756594745592,26.462756594745592,26.462756594745592,1.0,1.0,1.0,1.0,1.0,0.88,1.0,24.66919529828801
45.0,26.393185950174786,26.393185950174786,26.393185950174786,26.393185950174786,26.393185950174786,26.393185950174786,26.393185950174786,1.0,0.99,1.0,0.99,0.99,0.85,0.99,24.66919529828801
46.0,26.323582339842147,26.323582339842147,26.323582339842147,26.323582339842147,26.323582339842147,26.323582339842147,26.323582339842147,1.0,0.9500000000000001,1.0,0.9500000000000001,0.9500000000000001,0.8200000000000001,0.9500000000000001,24.66919529828801
47.0,26.25399380329729,26.25399380329729,26.25399380329729,26.25399380329729,26.25399380329729,26.25399380329729,26.25399380329729,1.0,0.9400000000000001,1.0,0.9400000000000001,0.9400000000000001,0.8200000000000001,0.9400000000000001,24.66919529828801
48.0,26.184462459883086,26.184462459883086,26.184462459883086,26.184462459883086,26.184462459883086,26.184541774119285,26.184462459883086,1.0,0.9,1.0,0.9,0.9,0.79,0.9,24.66919529828801
49.0,26.115025207850945,26.115025207850945,26.115025207850945,26.115025207850945,26.115025207850945,26.11554554610538,26.115025207850945,1.0,0.86,1.0,0.86,0.86,0.77,0.86,24.66919529828801
50.0,26.045714341089635,26.045714341089635,26.045714341089635,26.045714341089635,26.045714341089635,26.047234780829672,26.045714341089635,1.0,0.8300000000000001,0.97,0.8300000000000001,0.8300000000000001,0.75,0.8300000000000001,24.66919529828801
51.0,25.976558093175342,25.976558093175342,25.976558093175342,25.976558093175342,25.976558093175342,25.979781380577286,25.976558093175342,1.0,0.81,0.9500000000000001,0.81,0.81,0.74,0.81,24.66919529828801
52.0,25.907581117306915,25.907581117306915,25.907581117306915,25.907581117306915,25.907581117306915,25.91315188989895,25.907581117306915,1.0,0.8,0.9400000000000001,0.8,0.8,0.73,0.8,24.66919529828801
53.0,25.838804909680963,25.838804909680963,25.838804909680963,25.838804909680963,25.838804909680963,25.84747098288996,25.838804909680963,1.0,0.78,0.91,0.78,0.78,0.72,0.78,24.66919529828801
54.0,25.770248182971482,25.770248182971482,25.770248182971482,25.770248182971482,25.770248182971482,25.782905709036186,25.770248182971482,1.0,0.73,0.86,0.73,0.73,0.68,0.73,24.66919529828801
55.0,25.701927195793203,25.701927195793203,25.701927195793203,25.701927195793203,25.701927195793203,25.71957276291765,25.701927195793203,1.0,0.6900000000000001,0.81,0.6900000000000001,0.6900000000000001,0.66,0.6900000000000001,24.66919529828801
56.0,25.63385604333527,25.633935357571467,25.63385604333527,25.633935357571467,25.633935357571467,25.657707270084533,25.633935357571467,1.0,0.67,0.78,0.67,0.67,0.65,0.67,24.66919529828801
57.0,25.56604691374059,25.56664656623122,25.56604691374059,25.56664656623122,25.56664656623122,25.597568801995184,25.56664656623122,1.0,0.62,0.73,0.62,0.62,0.62,0.62,24.66919529828801
58.0,25.49851031426715,25.500313149553026,25.49851031426715,25.500313149553026,25.500313149553026,25.539146042529133,25.500313149553026,1.0,0.59,0.6900000000000001,0.59,0.59,0.6,0.59,24.66919529828801
59.0,25.43125527079195,25.43523112553261,25.43125527079195,25.43523112553261,25.43523112553261,25.482503210686456,25.43523112553261,1.0,0.55,0.64,0.55,0.55,0.5700000000000001,0.55,24.66919529828801
60.0,25.36428950379871,25.371822085448187,25.36428950379871,25.371822085448187,25.371822085448187,25.42777887252123,25.371822085448187,1.0,0.52,0.61,0.52,0.52,0.55,0.52,24.66919529828801
61.0,25.29761958362025,25.310375528807047,25.297857526328844,25.310375528807047,25.310375528807047,25.37503913753149,25.310375528807047,1.0,0.5,0.58,0.5,0.5,0.54,0.5,24.66919529828801
62.0,25.23125106738016,25.251010647563135,25.232256882490073,25.251010647563135,25.251010647563135,25.324261415727115,25.251010647563135,1.0,0.47000000000000003,0.55,0.47000000000000003,0.47000000000000003,0.53,0.47000000000000003,24.66919529828801
63.0,25.165188619790083,25.19369713320878,25.167614541716905,25.19369713320878,25.19369713320878,25.275370394280838,25.19369713320878,1.0,0.46,0.53,0.46,0.46,0.52,0.46,24.66919529828801
64.0,25.099436119705057,25.13843215627282,25.104145676046393,25.13843215627282,25.13843215627282,25.228298779213603,25.13843215627282,1.0,0.46,0.53,0.46,0.46,0.53,0.46,24.66919529828801
65.0,25.033996754115034,25.08550408485343,25.04230539391725,25.08550408485343,25.08550408485343,25.18322429826343,25.08550408485343,0.9500000000000001,0.44,0.5,0.44,0.44,0.52,0.44,24.66919529828801
66.0,24.968873101053102,25.035247796291436,24.982600402321847,25.035247796291436,25.035247796291436,25.140305659088977,25.035247796291436,0.91,0.42,0.47000000000000003,0.42,0.42,0.51,0.42,24.66919529828801
67.0,24.904067202726345,24.987742533623674,24.92531527241458,24.987742533623674,24.987742533623674,25.099492952671785,24.987742533623674,0.86,0.37,0.42,0.37,0.37,0.47000000000000003,0.37,24.66919529828801
68.0,24.839580630021533,24.943185543388605,24.870748296259453,24.943185543388605,24.943185543388605,25.060845436635987,24.943185543388605,0.81,0.35000000000000003,0.37,0.35000000000000003,0.35000000000000003,0.46,0.35000000000000003,24.66919529828801
69.0,24.77541453940193,24.901752053127712,24.81918858656359,24.901752053127712,24.901752053127712,25.0244428554041,24.901752053127712,0.76,0.31,0.33,0.31,0.31,0.44,0.31,24.66919529828801
70.0,24.7115697230919,24.863564660732546,24.770912961894954,24.863564660732546,24.863564660732546,24.990378821004203,24.863564660732546,0.71,0.3,0.31,0.3,0.3,0.43,0.3,24.66919529828801
71.0,24.64804665334021,24.828703767584795,24.72605779309351,24.828703767584795,24.828703767584795,24.9587088822868,24.828703767584795,0.66,0.27,0.27,0.27,0.27,0.41000000000000003,0.27,24.66919529828801
72.0,24.584845521459826,24.79710424525668,24.684632081466116,24.79710424525668,24.79710424525668,24.929346700372044,24.79710424525668,0.61,0.25,0.25,0.25,0.25,0.38,0.25,24.66919529828801
73.0,24.52196627225971,24.768731950666364,24.64664152858606,24.768731950666364,24.768731950666364,24.9021608162255,24.768731950666364,0.56,0.25,0.25,0.25,0.25,0.37,0.25,24.66919529828801
74.0,24.459408634411652,24.743450463780235,24.61200962402652,24.743450463780235,24.743450463780235,24.87703449597439,24.743450463780235,0.51,0.25,0.25,0.25,0.25,0.36,0.25,24.66919529828801
75.0,24.397172147231156,24.720950344880116,24.580454232814652,24.720950344880116,24.720950344880116,24.85370537184952,24.720950344880116,0.0,0.25,0.25,0.25,0.25,0.34,0.25,24.66919529828801
76.0,24.335652755475937,24.701062718623493,24.551855331513885,24.701062718623493,24.701062718623493,24.831992266760004,24.701062718623493,0.0,0.25,0.0,0.25,0.25,0.33,0.25,24.66919529828801
77.0,24.275389208941917,24.683746204007214,24.526268407933276,24.683746204007214,24.683746204007214,24.81184364046499,24.683746204007214,0.0,0.25,0.0,0.25,0.25,0.31,0.25,24.66919529828801
78.0,24.21687846696427,24.6692007943445,24.5038988491605,24.6692007943445,24.6692007943445,24.793451213025058,24.6692007943445,0.0,0.0,0.0,0.0,0.0,0.27,0.0,24.66919529828801
79.0,24.16060964936074,24.657524934496355,24.485033260208038,24.657524934496355,24.657524934496355,24.77690681575869,24.657524934496355,0.0,0.0,0.0,0.0,0.0,0.26,0.0,24.66919529828801
80.0,24.107010458298177,24.648799110572917,24.469841552631042,24.648799110572917,24.648799110572917,24.762206467118574,24.648799110572917,0.0,0.0,0.0,0.0,0.0,0.27,0.0,24.66919529828801
81.0,24.056454437434095,24.64296257291228,24.4582576030857,24.64296257291228,24.64296257291228,24.749320409494448,24.64296257291228,0.0,0.0,0.0,0.0,0.0,0.27,0.0,24.66919529828801
82.0,24.009267375575345,24.639956121981864,24.450271266529697,24.639956121981864,24.639956121981864,24.738246460700303,24.639956121981864,0.0,0.25,0.0,0.25,0.25,0.28,0.25,24.66919529828801
83.0,23.965732955657167,24.63975515666666,24.445821176992126,24.63975515666666,24.63975515666666,24.729115091724893,24.63975515666666,0.0,0.25,0.0,0.25,0.25,0.27,0.25,24.66919529828801
84.0,23.926097737967897,24.6421234486749,24.444584154141772,24.6421234486749,24.6421234486749,24.721935136112975,24.6421234486749,0.0,0.25,0.0,0.25,0.25,0.26,0.25,24.66919529828801
85.0,23.890575556066576,24.646743642534823,24.446166141102573,24.646743642534823,24.646743642534823,24.71660464252041,24.646743642534823,0.0,0.25,0.0,0.25,0.25,0.25,0.25,24.66919529828801
86.0,23.862999849462316,24.65333586286591,24.45021960385333,24.65333586286591,24.65333586286591,24.713112295413662,24.65333586286591,0.0,0.25,0.0,0.25,0.25,0.25,0.25,24.66919529828801
87.0,23.845178433976656,24.66165329755629,24.458420904763432,24.66165329755629,24.66165329755629,24.711421909463937,24.66165329755629,0.0,0.0,0.0,0.0,0.0,0.25,0.0,24.66919529828801
88.0,23.83592558725856,24.671478301381544,24.471611075340743,24.671478301381544,24.671478301381544,24.71152567399945,24.671478301381544,0.0,0.0,0.0,0.0,0.0,0.25,0.0,24.66919529828801
89.0,23.834195515439898,24.684601814645667,24.489169137213114,24.684601814645667,24.684601814645667,24.713628450570692,24.684601814645667,0.0,0.0,0.0,0.0,0.0,0.25,0.0,24.66919529828801
90.0,23.839065863967146,24.70196594005739,24.510547477101323,24.70196594005739,24.70196594005739,24.717779223402296,24.70196594005739,0.0,0.0,0.0,0.0,0.0,0.25,0.0,24.66919529828801
91.0,23.849723171374823,24.723038855257748,24.53526320099033,24.723038855257748,24.723038855257748,24.723698353496705,24.723038855257748,0.0,0.0,0.0,0.0,0.0,0.25,0.0,24.66919529828801
92.0,23.865450037061837,24.74735159180549,24.562890507053442,24.74735159180549,24.74735159180549,24.73111022286251,24.74735159180549,0.0,0.0,0.0,0.0,0.0,0.25,0.0,24.66919529828801
93.0,23.885613801108267,24.772507772019516,24.593053957288774,24.772507772019516,24.772507772019516,24.73974697450659,24.772507772019516,0.0,0.25,0.0,0.25,0.25,0.25,0.25,24.66919529828801
94.0,23.90965655796722,24.79703146541521,24.625422541971833,24.79703146541521,24.79703146541521,24.749477217461035,24.79703146541521,0.0,0.25,0.0,0.25,0.25,0.25,0.25,24.66919529828801
95.0,23.937086346860166,24.820983836750713,24.659704443505913,24.820983836750713,24.820983836750713,24.760293434947748,24.820983836750713,0.0,0.25,0.0,0.25,0.25,0.25,0.25,24.66919529828801
96.0,23.967469380223463,24.8444189220504,24.695642417259602,24.8444189220504,24.8444189220504,24.77218834352871,24.8444189220504,0.0,0.25,0.0,0.25,0.25,0.25,0.25,24.66919529828801
97.0,24.00042318789156,24.86738446812606,24.733009716691107,24.86738446812606,24.86738446812606,24.78507555520542,24.86738446812606,0.0,0.25,0.0,0.25,0.25,0.25,0.25,24.66919529828801
98.0,24.035610569114706,24.891905529084177,24.771606498625612,24.891905529084177,24.891905529084177,24.798824417919256,24.891905529084177,0.0,0.25,0.0,0.25,0.25,0.25,0.25,24.66919529828801
99.0,24.07273425722323,24.919130728786445,24.811256652108717,24.919130728786445,24.919130728786445,24.813319754992797,24.919130728786445,0.0,0.25,0.0,0.25,0.25,0.25,0.25,24.66919529828801
100.0,24.111532212966544,24.94871042468539,24.851805000925538,24.94871042468539,24.94871042468539,24.828460041174157,24.94871042468539,0.0,0.25,0.25,0.25,0.25,0.26,0.25,24.66919529828801
101.0,24.15177347244944,24.98033635501296,24.89311483575606,24.98033635501296,24.98033635501296,24.844155793602532,24.98033635501296,0.0,0.25,0.25,0.25,0.25,0.28,0.25,24.66919529828801
102.0,24.193254484316988,25.013736761767756,24.935065737125363,25.013736761767756,25.013736761767756,24.86032815237065,25.013736761767756,0.0,0.25,0.25,0.25,0.25,0.27,0.25,24.66919529828801
103.0,24.23579587853933,25.048672088371674,24.977551654884078,25.048672088371674,25.048672088371674,24.876907628343623,25.048672088371674,0.0,0.26,0.25,0.26,0.26,0.28,0.26,24.66919529828801
104.0,24.279239615940536,25.082948328377025,25.020479213991763,25.082948328377025,25.082948328377025,24.893832998526307,25.082948328377025,0.0,0.28,0.25,0.28,0.28,0.3,0.28,24.66919529828801
105.0,24.323446473608016,25.115268068177844,25.063766219937733,25.115268068177844,25.115268068177844,24.911050331593284,25.115268068177844,0.0,0.3,0.28,0.3,0.3,0.31,0.3,24.66919529828801
106.0,24.368293826605324,25.145849945889097,25.10734034027585,25.145849945889097,25.145849945889097,24.928512128244318,25.145849945889097,0.0,0.31,0.3,0.31,0.31,0.31,0.31,24.66919529828801
107.0,24.413673691074678,25.17488690699964,25.151137941521494,25.17488690699964,25.17488690699964,24.946176562855264,25.17488690699964,0.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003,24.66919529828801
108.0,24.459490997929247,25.202549231345532,25.195103063104277,25.202549231345532,25.202549231345532,24.96400681448868,25.202549231345532,0.0,0.37,0.39,0.37,0.37,0.36,0.37,24.66919529828801
109.0,24.505662069964675,25.22898720341468,25.23918651222704,25.22898720341468,25.22898720341468,24.9819704767348,25.22898720341468,0.0,0.36,0.39,0.36,0.36,0.34,0.36,24.66919529828801
110.0,24.552113278420606,25.25433346800941,25.283345065384545,25.25433346800941,25.25433346800941,25.000039037094133,25.25433346800941,0.0,0.4,0.44,0.4,0.4,0.37,0.4,24.66919529828801
111.0,24.598779857847518,25.278705108341534,25.325557908069126,25.278705108341534,25.278705108341534,25.0181081034714,25.278705108341534,0.0,0.43,0.48,0.43,0.43,0.39,0.43,24.66919529828801
112.0,24.64560486062546,25.302205479265908,25.364680404264956,25.302205479265908,25.302205479265908,25.035952546187257,25.302205479265908,0.0,0.43,0.49,0.43,0.43,0.39,0.43,24.66919529828801
113.0,24.69253823467945,25.32492582450477,25.40106596081061,25.32492582450477,25.32492582450477,25.05355870257667,25.32492582450477,0.0,0.44,0.52,0.44,0.44,0.39,0.44,24.66919529828801
114.0,24.739536009874985,25.34686738907918,25.435026405094728,25.34686738907918,25.34686738907918,25.070918799277113,25.34686738907918,0.0,0.46,0.56,0.46,0.46,0.41000000000000003,0.46,24.66919529828801
115.0,24.786559580287882,25.367898225036182,25.466836884029558,25.367898225036182,25.367898225036182,25.087838406674553,25.367898225036182,0.25,0.47000000000000003,0.5700000000000001,0.47000000000000003,0.47000000000000003,0.41000000000000003,0.47000000000000003,24.66919529828801
116.0,24.833575071051335,25.387848921016573,25.496502243067408,25.387848921016573,25.387848921016573,25.10417230659081,25.387848921016573,0.28,0.5,0.62,0.5,0.5,0.44,0.5,24.66919529828801
117.0,24.880552779814415,25.406650846188416,25.523944737128,25.406650846188416,25.406650846188416,25.119927007520882,25.406650846188416,0.33,0.51,0.65,0.51,0.51,0.45,0.51,24.66919529828801
118.0,24.927466684020395,25.42406080790248,25.548913863457283,25.42406080790248,25.42406080790248,25.1348455650494,25.42406080790248,0.38,0.53,0.68,0.53,0.53,0.47000000000000003,0.53,24.66919529828801
119.0,24.974294006249266,25.439862267359718,25.571108046183316,25.439862267359718,25.439862267359718,25.148724105852853,25.439862267359718,0.43,0.52,0.68,0.52,0.52,0.46,0.52,24.66919529828801
120.0,25.02101483078266,25.454212665656744,25.590635946701614,25.454212665656744,25.454212665656744,25.161785049453464,25.454212665656744,0.46,0.51,0.66,0.51,0.51,0.43,0.51,24.66919529828801
121.0,25.067611765355515,25.467017181865163,25.60741494952571,25.467017181865163,25.467017181865163,25.173990182193805,25.467017181865163,0.51,0.54,0.71,0.54,0.54,0.46,0.54,24.66919529828801
122.0,25.114069642770104,25.478001781626748,25.6211824965097,25.478001781626748,25.478001781626748,25.18511469641277,25.478001781626748,0.56,0.55,0.72,0.55,0.55,0.47000000000000003,0.55,24.66919529828801
123.0,25.16037525767535,25.487219365081227,25.63200231653595,25.487219365081227,25.487219365081227,25.195174897972073,25.487219365081227,0.61,0.55,0.72,0.55,0.55,0.47000000000000003,0.55,24.66919529828801
124.0,25.20651713436781,25.49480084540194,25.639936261965254,25.49480084540194,25.49480084540194,25.204294231272467,25.49480084540194,0.66,0.58,0.77,0.58,0.58,0.5,0.58,24.66919529828801
125.0,25.252485321959007,25.500728585273503,25.64485267018701,25.500728585273503,25.500728585273503,25.212422977987664,25.500728585273503,0.71,0.5700000000000001,0.76,0.5700000000000001,0.5700000000000001,0.49,0.5700000000000001,24.66919529828801
126.0,25.296288357779503,25.505013250750395,25.646821660045227,25.505013250750395,25.505013250750395,25.219568320851547,25.505013250750395,0.76,0.59,0.79,0.59,0.59,0.51,0.59,24.66919529828801
127.0,25.33656955615511,25.507560847854435,25.64575205911374,25.507560847854435,25.507560847854435,25.225607704681256,25.507560847854435,0.81,0.61,0.8200000000000001,0.61,0.61,0.53,0.61,24.66919529828801
128.0,25.373175236047672,25.508340186327846,25.641507523597497,25.508340186327846,25.508340186327846,25.230430250666775,25.508340186327846,0.86,0.61,0.8200000000000001,0.61,0.61,0.53,0.61,24.66919529828801
129.0,25.405864454779543,25.50735416958467,25.634078905556287,25.50735416958467,25.50735416958467,25.23396859476497,25.50735416958467,0.91,0.63,0.8300000000000001,0.63,0.63,0.54,0.63,24.66919529828801
130.0,25.434428317024924,25.50479018334627,25.62369814728265,25.50479018334627,25.50479018334627,25.236348166053656,25.50479018334627,0.96,0.63,0.84,0.63,0.63,0.54,0.63,24.66919529828801
131.0,25.458844805620135,25.500976326716803,25.61089194254099,25.500976326716803,25.500976326716803,25.238001066824598,25.500976326716803,1.0,0.62,0.8300000000000001,0.62,0.62,0.54,0.62,24.66919529828801
132.0,25.479047080240225,25.495884006693952,25.595677202585616,25.495884006693952,25.495884006693952,25.238939451780276,25.495884006693952,1.0,0.63,0.8300000000000001,0.63,0.63,0.55,0.63,24.66919529828801
133.0,25.49487072921013,25.489430663473826,25.578007952095014,25.489430663473826,25.489430663473826,25.23900769810542,25.489430663473826,1.0,0.63,0.8300000000000001,0.63,0.63,0.55,0.63,24.66919529828801
134.0,25.50617429375484,25.48173249663891,25.558141639520045,25.48173249663891,25.48173249663891,25.238257590338243,25.48173249663891,1.0,0.63,0.8300000000000001,0.63,0.63,0.55,0.63,24.66919529828801
135.0,25.512836542398222,25.472708534297208,25.53596319699011,25.472708534297208,25.472708534297208,25.236551370281788,25.472708534297208,1.0,0.64,0.8300000000000001,0.64,0.64,0.56,0.64,24.66919529828801
136.0,25.51475406664635,25.462443146225606,25.511577874863413,25.462443146225606,25.462443146225606,25.233923351017527,25.462443146225606,1.0,0.64,0.8300000000000001,0.64,0.64,0.5700000000000001,0.64,24.66919529828801
137.0,25.511839160097164,25.450990116183753,25.48508753079745,25.450990116183753,25.450990116183753,25.230383196036023,25.450990116183753,1.0,0.64,0.8300000000000001,0.64,0.64,0.5700000000000001,0.64,24.66919529828801
