repeat_seed,scenario_index,ordinal,algorithm,noise_seed,kp_deployed,ki_deployed,objective,candidate_objective,baseline_imc_objective,objective_ratio_to_imc,rmse_c,max_undershoot_c,bounded,comfort_held,recovery_ok,actuator_compliant,validation_passed,stable,fallback_fraction,fallback_failed,integrator
601,1,1,zn,700007,1.5,0.08,57.15628086456731,57.15628086456731,31.246758587254018,1.8291907208539109,1.0358062217941157,1.922637912412526,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,1,1,imc,700007,0.5180268093342884,0.004056691798618942,31.246758587254018,31.246758587254018,31.246758587254018,1.0,0.7319804727354644,0.7533133110957309,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,1,1,bo,700007,0.6265068944346303,0.005895908382254749,34.411340388048785,34.411340388048785,31.246758587254018,1.1012771226160285,0.7607469055560758,0.9678042430138838,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,1,1,safe-bo,700007,0.5180268093342882,0.004056691798618943,31.246758587254018,31.246758587254018,31.246758587254018,1.0,0.7319804727354644,0.7533133110957309,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,1,1,fnn,700007,0.5180268093342884,0.004056691798618941,31.246758587254018,30.528431353012184,31.246758587254018,1.0,0.7319804727354644,0.7533133110957309,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,1,1,rl,700007,0.5180268093342884,0.004056691798618942,30.074206144590548,30.074206144590548,31.246758587254018,0.962474429487167,0.7070357281287102,0.7354366694537156,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,1,1,llm,700007,0.5180268093342884,0.004056691798618942,31.246758587254018,31.246758587254018,31.246758587254018,1.0,0.7319804727354644,0.7533133110957309,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,2,2,zn,700008,1.5,0.08,20.16155025577227,20.16155025577227,14.790439645256875,1.363147461423694,0.4727201334838048,0.828348724414024,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,2,2,imc,700008,0.5180268093342884,0.004056691798618942,14.790439645256875,14.790439645256875,14.790439645256875,1.0,0.4566407595611685,0.4237978468048951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,2,2,bo,700008,0.6265068944346303,0.005895908382254749,10.898647249197788,10.898647249197788,14.790439645256875,0.7368710809548423,0.36542688531765743,0.4237978468048951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,2,2,safe-bo,700008,0.5180268093342882,0.004056691798618943,14.790439645256875,14.790439645256875,14.790439645256875,1.0,0.4566407595611685,0.4237978468048951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,2,2,fnn,700008,0.5180268093342882,0.004056691798618942,14.790439645256875,12.240653148832344,14.790439645256875,1.0,0.4566407595611685,0.4237978468048951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,2,2,rl,700008,0.5180268093342884,0.004056691798618942,15.244657967190113,15.244657967190113,14.790439645256875,1.0307102650649673,0.471927088751386,0.4237978468048951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,2,2,llm,700008,0.5180268093342884,0.004056691798618942,14.790439645256875,14.790439645256875,14.790439645256875,1.0,0.4566407595611685,0.4237978468048951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,3,3,zn,700009,1.5,0.08,49.22295615142272,49.22295615142272,33.32347873185084,1.4771253790011736,0.9126123309981061,1.6862224729294155,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,3,3,imc,700009,0.5180268093342884,0.004056691798618942,33.32347873185084,33.32347873185084,33.32347873185084,1.0,0.7006655514974861,1.4639334890517794,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,3,3,bo,700009,0.6265068944346303,0.005895908382254749,40.357542842401074,40.357542842401074,33.32347873185084,1.211084327874419,0.7871942545336424,1.4639334890517794,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,3,3,safe-bo,700009,0.5180268093342882,0.004056691798618943,33.32347873185084,33.32347873185084,33.32347873185084,1.0,0.7006655514974861,1.4639334890517794,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,3,3,fnn,700009,0.5180268093342884,0.004056691798618942,33.32347873185084,34.10620174391246,33.32347873185084,1.0,0.7006655514974861,1.4639334890517794,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,3,3,rl,700009,0.47010932947086675,0.004271696463945746,31.984658010056165,31.984658010056165,33.32347873185084,0.9598235006444564,0.6843214662278551,1.4639334890517794,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,3,3,llm,700009,0.5180268093342884,0.004056691798618942,33.32347873185084,33.32347873185084,33.32347873185084,1.0,0.7006655514974861,1.4639334890517794,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,4,4,zn,700010,1.5,0.08,51.17594148780233,51.17594148780233,45.11671361495422,1.1343011799254754,1.1255023313917958,4.259048145168812,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,4,4,imc,700010,0.5180268093342884,0.004056691798618942,45.11671361495422,45.11671361495422,45.11671361495422,1.0,1.1076923688820033,4.259048145168812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,4,4,bo,700010,0.6265068944346303,0.005895908382254749,41.13884430242208,41.13884430242208,45.11671361495422,0.9118315809417986,1.0772098548472884,4.259048145168812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,4,4,safe-bo,700010,0.5180268093342882,0.004056691798618943,45.11671361495422,45.11671361495422,45.11671361495422,1.0,1.1076923688820033,4.259048145168812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,4,4,fnn,700010,0.5180268093342884,0.004056691798618942,45.11671361495422,42.90242569808111,45.11671361495422,1.0,1.1076923688820033,4.259048145168812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,4,4,rl,700010,0.5180268093342884,0.004056691798618942,45.98590866335928,45.98590866335928,45.11671361495422,1.0192654778852723,1.1220648851552297,4.259048145168812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,4,4,llm,700010,0.5180268093342884,0.004056691798618942,45.11671361495422,45.11671361495422,45.11671361495422,1.0,1.1076923688820033,4.259048145168812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,5,5,zn,700011,1.5,0.08,76.79084598706223,76.79084598706223,52.011593085262454,1.476417879782671,1.3616614522211625,4.213514130181096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,5,5,imc,700011,0.5180268093342884,0.004056691798618942,52.011593085262454,52.011593085262454,52.011593085262454,1.0,1.05220594244515,4.213514130181096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,5,5,bo,700011,0.6265068944346303,0.005895908382254749,58.65337409132755,58.65337409132755,52.011593085262454,1.1276980882930705,1.1195101636627078,4.213514130181096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,5,5,safe-bo,700011,0.5180268093342882,0.004056691798618943,52.011593085262454,52.011593085262454,52.011593085262454,1.0,1.05220594244515,4.213514130181096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,5,5,fnn,700011,0.5180268093342884,0.004056691798618942,52.011593085262454,51.42540315419656,52.011593085262454,1.0,1.05220594244515,4.213514130181096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,5,5,rl,700011,0.4662241284008595,0.004462360978480837,50.505660122747805,50.505660122747805,52.011593085262454,0.9710462057940433,1.0386993813118728,4.213514130181096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,5,5,llm,700011,0.5180268093342884,0.004056691798618942,52.011593085262454,52.011593085262454,52.011593085262454,1.0,1.05220594244515,4.213514130181096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,6,6,zn,700012,1.5,0.08,56.41625297257238,56.41625297257238,31.0210079209032,1.8186466770010024,1.1426868234090408,1.9206397814955949,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,6,6,imc,700012,0.5180268093342884,0.004056691798618942,31.0210079209032,31.0210079209032,31.0210079209032,1.0,0.8546695982089199,1.4856018297053595,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,6,6,bo,700012,0.6265068944346303,0.005895908382254749,34.8400311227828,34.8400311227828,31.0210079209032,1.1231108676938308,0.8974803017805841,1.634195137543042,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,6,6,safe-bo,700012,0.5180268093342882,0.004056691798618943,31.0210079209032,31.0210079209032,31.0210079209032,1.0,0.8546695982089199,1.4856018297053595,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,6,6,fnn,700012,0.5180268093342884,0.004056691798618943,31.0210079209032,31.53557878543751,31.0210079209032,1.0,0.8546695982089199,1.4856018297053595,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,6,6,rl,700012,0.5180268093342884,0.004056691798618942,23.84676396054792,23.84676396054792,31.0210079209032,0.768729501676798,0.7900610866329357,1.0070325958987283,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,6,6,llm,700012,0.5180268093342884,0.004056691798618942,31.0210079209032,31.0210079209032,31.0210079209032,1.0,0.8546695982089199,1.4856018297053595,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,7,7,zn,700013,1.5,0.08,23.785619268215413,23.785619268215413,9.861432166289042,2.411984270350276,0.5412926651061676,1.161827203471745,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,7,7,imc,700013,0.5180268093342884,0.004056691798618942,9.861432166289042,9.861432166289042,9.861432166289042,1.0,0.3006646712457764,1.045604393576916,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,7,7,bo,700013,0.6265068944346303,0.005895908382254749,9.847681327193584,9.847681327193584,9.861432166289042,0.9986055941101065,0.2877456389148893,1.045604393576916,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,7,7,safe-bo,700013,0.5180268093342882,0.004056691798618943,9.861432166289042,9.861432166289042,9.861432166289042,1.0,0.3006646712457764,1.045604393576916,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,7,7,fnn,700013,0.5180268093342884,0.004056691798618942,9.861432166289042,9.45036443857225,9.861432166289042,1.0,0.3006646712457764,1.045604393576916,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
601,7,7,rl,700013,0.5180268093342884,0.004056691798618942,10.079196965093907,10.079196965093907,9.861432166289042,1.0220824719100423,0.3044628552310588,1.045604393576916,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,"六子步v4积分器(外层60s/内层10s×6, integration_substeps=6)"
