algorithm,display_name,wall_clock_second,simulated_minute,temperature_c,measurement_c,setpoint_c,comfort_low_c,comfort_high_c,requested_command_pct,command_pct,kp,ki,candidate_temperature_c,candidate_kp,candidate_ki,door_open,in_comfort_band,fallback_active,status
rl,RL 冻结策略自整定,0.0,0.0,30.047864772576073,30.000649612314774,24.0,23.5,24.5,100.0,30.0,0.46573764249164507,0.004458988539920897,30.047864772576073,0.46573764249164507,0.004458988539920897,0,0,0,降温中
rl,RL 冻结策略自整定,0.30000000000000004,1.0,30.095247596370523,30.023296845886733,24.0,23.5,24.5,100.0,35.0,0.46573764249164507,0.004458988539920897,30.095247596370523,0.46573764249164507,0.004458988539920897,0,0,0,降温中
rl,RL 冻结策略自整定,0.6000000000000001,2.0,30.14215387577466,30.045812437368298,24.0,23.5,24.5,100.0,40.0,0.4191638782424806,0.004904887393912987,30.14215387577466,0.4191638782424806,0.004904887393912987,0,0,0,降温中
rl,RL 冻结策略自整定,0.9,3.0,30.188588954466,30.076739133332776,24.0,23.5,24.5,100.0,45.0,0.4191638782424806,0.004904887393912987,30.188588954466,0.4191638782424806,0.004904887393912987,0,0,0,降温中
rl,RL 冻结策略自整定,1.2000000000000002,4.0,30.21655294048374,30.12072245569452,24.0,23.5,24.5,100.0,50.0,0.3881147020763709,0.005269713728997424,30.21655294048374,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,1.5,5.0,30.21704192209759,30.159473602121036,24.0,23.5,24.5,100.0,55.00000000000001,0.3881147020763709,0.005269713728997424,30.21704192209759,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,1.8,6.0,30.19333139459976,30.18326405108936,24.0,23.5,24.5,100.0,60.0,0.3881147020763709,0.005269713728997424,30.19333139459976,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,2.1,7.0,30.147794122513012,30.167675335845104,24.0,23.5,24.5,100.0,65.0,0.3881147020763709,0.005269713728997424,30.147794122513012,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,2.4000000000000004,8.0,30.082161689834248,30.153451295449024,24.0,23.5,24.5,100.0,70.0,0.3881147020763709,0.005269713728997424,30.082161689834248,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,2.6999999999999997,9.0,29.997710121273272,30.125600420262533,24.0,23.5,24.5,100.0,75.0,0.3881147020763709,0.005269713728997424,29.997710121273272,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,3.0,10.0,29.895391618633184,30.092831040262837,24.0,23.5,24.5,100.0,80.0,0.3881147020763709,0.005269713728997424,29.895391618633184,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,3.3,11.0,29.77592805647627,30.027623969367575,24.0,23.5,24.5,100.0,85.0,0.3881147020763709,0.005269713728997424,29.77592805647627,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,3.6,12.0,29.63987733930829,29.93847373098384,24.0,23.5,24.5,100.0,90.0,0.3881147020763709,0.005269713728997424,29.63987733930829,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,3.9000000000000004,13.0,29.487680499240597,29.84397619678477,24.0,23.5,24.5,100.0,95.0,0.3881147020763709,0.005269713728997424,29.487680499240597,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,4.2,14.0,29.319695125618487,29.72955622400825,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,29.319695125618487,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,4.5,15.0,29.136219094746696,29.577715039408012,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,29.136219094746696,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,4.800000000000001,16.0,28.93750741578959,29.437769193865083,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,28.93750741578959,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,5.1,17.0,28.72378419134193,29.265352486384003,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,28.72378419134193,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,5.3999999999999995,18.0,28.495251110950203,29.087665138952275,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,28.495251110950203,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,5.7,19.0,28.255094346701096,28.896346786776878,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,28.255094346701096,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,6.0,20.0,28.007489356275407,28.669816438208407,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,28.007489356275407,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,6.300000000000001,21.0,27.755390456281358,28.465124854436898,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,27.755390456281358,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,6.6,22.0,27.50088545144521,28.21508023568876,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,27.50088545144521,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,6.8999999999999995,23.0,27.245447304385333,27.98847361512286,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,27.245447304385333,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,7.2,24.0,26.990112737844335,27.749358783731054,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,26.990112737844335,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,7.5,25.0,26.735608982846262,27.49395135978821,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,26.735608982846262,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,7.800000000000001,26.0,26.482443727410757,27.25743867107393,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,26.482443727410757,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,8.1,27.0,26.230968949695168,26.990869531336116,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,26.230968949695168,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,8.4,28.0,25.981426217623042,26.71938248625517,24.0,23.5,24.5,100.0,100.0,0.3881147020763709,0.005269713728997424,25.981426217623042,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,8.7,29.0,25.73397883578364,26.473686422990944,24.0,23.5,24.5,97.31096883939638,97.0,0.3881147020763709,0.005269713728997424,25.73397883578364,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,9.0,30.0,25.48873465820182,26.21464263053576,24.0,23.5,24.5,88.4241516735444,92.0,0.3881147020763709,0.005269713728997424,25.48873465820182,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,9.3,31.0,25.2457622769364,25.971683663453348,24.0,23.5,24.5,80.03357780800108,87.0,0.3881147020763709,0.005269713728997424,25.2457622769364,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,9.600000000000001,32.0,25.00510250969186,25.733291097704157,24.0,23.5,24.5,71.69460663409627,82.0,0.3881147020763709,0.005269713728997424,25.00510250969186,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,9.9,33.0,24.768577068836645,25.510842436173725,24.0,23.5,24.5,63.85721774720481,77.0,0.3881147020763709,0.005269713728997424,24.768577068836645,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,10.2,34.0,24.53979500011358,25.26036812066518,24.0,23.5,24.5,54.800119231972644,72.0,0.3881147020763709,0.005269713728997424,24.53979500011358,0.3881147020763709,0.005269713728997424,0,0,0,降温中
rl,RL 冻结策略自整定,10.5,35.0,24.322028908398362,25.021550110999982,24.0,23.5,24.5,46.06956882928415,67.0,0.3881147020763709,0.005269713728997424,24.322028908398362,0.3881147020763709,0.005269713728997424,0,1,0,进入目标带
rl,RL 冻结策略自整定,10.799999999999999,36.0,24.117543956176732,24.797154065371746,24.0,23.5,24.5,37.780505761913865,62.0,0.3881147020763709,0.005269713728997424,24.117543956176732,0.3881147020763709,0.005269713728997424,0,1,0,进入目标带
rl,RL 冻结策略自整定,11.1,37.0,23.92789098891449,24.581203097484906,24.0,23.5,24.5,29.705408599678563,57.00000000000001,0.3881147020763709,0.005269713728997424,23.92789098891449,0.3881147020763709,0.005269713728997424,0,1,0,进入目标带
rl,RL 冻结策略自整定,11.4,38.0,23.754114551185054,24.361880975916883,24.0,23.5,24.5,22.05453251764537,52.0,0.42692617228400803,0.004742742356097681,23.754114551185054,0.42692617228400803,0.004742742356097681,0,1,0,进入目标带
rl,RL 冻结策略自整定,11.700000000000001,39.0,23.596900503115464,24.1713725318881,24.0,23.5,24.5,14.002506014512056,47.0,0.42692617228400803,0.004742742356097681,23.596900503115464,0.42692617228400803,0.004742742356097681,0,1,0,进入目标带
rl,RL 冻结策略自整定,12.0,40.0,23.456680772866992,23.96653788469888,24.0,23.5,24.5,4.431820690972009,0.0,0.4696187895124089,0.004268468120487913,23.456680772866992,0.4696187895124089,0.004268468120487913,0,0,0,降温中
rl,RL 冻结策略自整定,12.299999999999999,41.0,23.333707689779764,23.789579439613043,24.0,23.5,24.5,0.0,0.0,0.4696187895124089,0.004268468120487913,23.333707689779764,0.4696187895124089,0.004268468120487913,0,0,0,降温中
rl,RL 冻结策略自整定,12.600000000000001,42.0,23.22810672980247,23.628451463776575,24.0,23.5,24.5,0.0,0.0,0.5165806684636498,0.004053625945382633,23.22810672980247,0.5165806684636498,0.004053625945382633,0,0,0,降温中
rl,RL 冻结策略自整定,12.9,43.0,23.13991394077243,23.49074643005859,24.0,23.5,24.5,0.0,0.0,0.5165806684636498,0.004053625945382633,23.13991394077243,0.5165806684636498,0.004053625945382633,0,0,0,降温中
rl,RL 冻结策略自整定,13.2,44.0,23.094309741313428,23.381793784178033,24.0,23.5,24.5,0.0,0.0,0.5174862694351612,0.004053625945382633,23.094309741313428,0.5174862694351612,0.004053625945382633,0,0,0,降温中
rl,RL 冻结策略自整定,13.5,45.0,23.09663398671629,23.286220047164907,24.0,23.5,24.5,0.0,0.0,0.5174862694351612,0.004053625945382633,23.09663398671629,0.5174862694351612,0.004053625945382633,0,0,0,降温中
