time,temperature,next_temperature,setpoint,disturbance,command,kp,ki
0.0,28.0,28.006655567890952,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
0.1,28.006655567890952,28.01328898748993,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
0.2,28.01328898748993,28.019900332501663,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
0.30000000000000004,28.019900332501663,28.02648967638561,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
0.4,28.02648967638561,28.033057092356763,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
0.5,28.033057092356763,28.03960265338649,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
0.6000000000000001,28.03960265338649,28.046126432203305,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
0.7000000000000001,28.046126432203305,28.05262850129371,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
0.8,28.05262850129371,28.059108932902983,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
0.9,28.059108932902983,28.06556779903599,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.0,28.06556779903599,28.07200517145797,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.1,28.07200517145797,28.078421121695357,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.2000000000000002,28.078421121695357,28.084815721036545,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.3,28.084815721036545,28.091189040532708,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.4000000000000001,28.091189040532708,28.097541150998573,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.5,28.097541150998573,28.10387212301321,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.6,28.10387212301321,28.110182026920818,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.7000000000000002,28.110182026920818,28.116470932831504,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.8,28.116470932831504,28.122738910622065,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
1.9000000000000001,28.122738910622065,28.128986029936765,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.0,28.128986029936765,28.10859008862429,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.1,28.10859008862429,28.088262020597867,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.2,28.088262020597867,28.068001599989866,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.3000000000000003,28.068001599989866,28.047808601684295,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.4000000000000004,28.047808601684295,28.027682801314295,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.5,28.027682801314295,28.007623975259655,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.6,28.007623975259655,27.987631900644324,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.7,27.987631900644324,27.967706355333934,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.8000000000000003,27.967706355333934,27.947847117933335,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
2.9000000000000004,27.947847117933335,27.928053967784127,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.0,27.928053967784127,27.908326684962216,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.1,27.908326684962216,27.888665050275367,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.2,27.888665050275367,27.86906884526077,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.3000000000000003,27.86906884526077,27.849537852182614,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.4000000000000004,27.849537852182614,27.83007185402966,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.5,27.83007185402966,27.810670634512846,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.6,27.810670634512846,27.79133397806286,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.7,27.79133397806286,27.772061669827767,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.8000000000000003,27.772061669827767,27.752853495670614,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
3.9000000000000004,27.752853495670614,27.73370924216704,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.0,27.73370924216704,27.714628696602926,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.1000000000000005,27.714628696602926,27.69561164697201,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.2,27.69561164697201,27.676657881973547,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.3,27.676657881973547,27.657767191009953,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.4,27.657767191009953,27.638939364184466,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.5,27.638939364184466,27.620174192298816,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.6000000000000005,27.620174192298816,27.601471466850903,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.7,27.601471466850903,27.58283098003247,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.800000000000001,27.58283098003247,27.564252524726808,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
4.9,27.564252524726808,27.545735894506443,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.0,27.545735894506443,27.52728088363085,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.1000000000000005,27.52728088363085,27.508887287044164,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.2,27.508887287044164,27.4905549003729,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.300000000000001,27.4905549003729,27.47228351992368,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.4,27.47228351992368,27.45407294268098,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.5,27.45407294268098,27.43592296630487,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.6000000000000005,27.43592296630487,27.417833389128752,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.7,27.417833389128752,27.39980401015714,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.800000000000001,27.39980401015714,27.38183462906342,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
5.9,27.38183462906342,27.36392504618761,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.0,27.36392504618761,27.346075062534165,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.1000000000000005,27.346075062534165,27.32828447976975,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.2,27.32828447976975,27.31055310022104,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.300000000000001,27.31055310022104,27.29288072687252,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.4,27.29288072687252,27.275267163364312,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.5,27.275267163364312,27.25771221398997,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.6000000000000005,27.25771221398997,27.240215683694316,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.7,27.240215683694316,27.222777378071285,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.800000000000001,27.222777378071285,27.20539710336174,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
6.9,27.20539710336174,27.188074666451342,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.0,27.188074666451342,27.17080987486839,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.1000000000000005,27.17080987486839,27.15360253678169,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.2,27.15360253678169,27.13645246099842,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.300000000000001,27.13645246099842,27.119359456962005,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.4,27.119359456962005,27.102323334750004,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.5,27.102323334750004,27.08534390507199,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.6000000000000005,27.08534390507199,27.068420979267465,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.7,27.068420979267465,27.05155436930374,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.800000000000001,27.05155436930374,27.03474388777387,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
7.9,27.03474388777387,27.01798934789455,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.0,27.01798934789455,27.001290563504053,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.1,27.001290563504053,26.98464734906016,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.200000000000001,26.98464734906016,26.968059519638096,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.3,26.968059519638096,26.95152689092847,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.4,26.95152689092847,26.935049279235244,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.5,26.935049279235244,26.918626501473668,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.6,26.918626501473668,26.902258375168266,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.700000000000001,26.902258375168266,26.8859447184508,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.8,26.8859447184508,26.869685350058255,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
8.9,26.869685350058255,26.85348008933081,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.0,26.85348008933081,26.837328756209843,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.1,26.837328756209843,26.821231171235937,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.200000000000001,26.821231171235937,26.805187155546864,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.3,26.805187155546864,26.789196530875625,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.4,26.789196530875625,26.773259119548445,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.5,26.773259119548445,26.75737474448281,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.600000000000001,26.75737474448281,26.741543229185503,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.700000000000001,26.741543229185503,26.725764397750634,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.8,26.725764397750634,26.710038074857692,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
9.9,26.710038074857692,26.694364085769596,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.0,26.694364085769596,26.67874225633075,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.100000000000001,26.67874225633075,26.66317241296511,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.200000000000001,26.66317241296511,26.647654382674254,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.3,26.647654382674254,26.632187993035465,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.4,26.632187993035465,26.616773072199813,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.5,26.616773072199813,26.601409448890237,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.600000000000001,26.601409448890237,26.586096952399657,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.700000000000001,26.586096952399657,26.570835412589062,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.8,26.570835412589062,26.55562465988563,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
10.9,26.55562465988563,26.540464525280846,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
11.0,26.540464525280846,26.52535484032861,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
11.100000000000001,26.52535484032861,26.51029543714338,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
11.200000000000001,26.51029543714338,26.495286148398296,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
11.3,26.495286148398296,26.480326807323333,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
11.4,26.480326807323333,26.465417247703435,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
11.5,26.465417247703435,26.45055730387667,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
11.600000000000001,26.45055730387667,26.435746810732407,24.0,0.0,1.0,1.1250000000000353,0.16891891891892927
