episode,return,loss
147,-113.9754911333614,10.83965768814087
148,-78.58085038557968,10.849107066790262
149,-77.43416286291983,11.337291502952576
150,-58.38929643998486,10.403087409337362
151,-83.50646919407274,11.433129254976908
152,-83.93403989680617,11.343079153696696
153,-89.07145837943158,11.987157042821249
154,-69.7474335263629,12.151002621650695
155,-104.45043392531497,12.810961627960205
156,-88.32425802217753,11.390055402119954
157,-55.89039880912129,12.51183139483134
158,-59.189946511159995,11.54021045366923
159,-88.48506566178135,12.489813884099325
160,-57.37425827391146,12.638359991709391
161,-85.87234316528578,12.260144694646199
162,-83.81975758872562,11.728991587956747
163,-107.77123768557199,12.789891219139099
164,-79.79489807374603,13.41938681602478
165,-87.29055853912493,12.370349645614624
166,-80.48041685659128,12.993568213780721
167,-95.3352853472581,13.420542740821839
168,-69.33586079218028,12.493450244267782
169,-65.32794221543047,12.663505403200785
170,-63.767654544890355,12.769244583447774
171,-78.70985904852986,13.521094163258871
172,-67.09590187827074,12.86390122572581
173,-66.16687653899287,12.943589727083841
174,-58.81948746700845,12.522399679819744
175,-84.40820215849308,13.219383033116658
176,-60.39240488941439,13.193786795934042
177,-80.12936583031534,14.474918913841247
178,-72.00408191497047,13.821631145477294
179,-55.6033235903926,14.334821971257528
180,-62.637828053273246,14.851619243621826
181,-76.5285752029277,15.327397441864013
182,-65.67948871972379,15.287737488746643
183,-64.58187544509755,15.561317189534504
184,-63.27203094979099,14.469078310330708
185,-71.48167003368346,14.961005067825317
186,-73.70754348263624,14.921213086446127
187,-93.45813028697171,14.492911648750304
188,-78.09715442560011,15.539576244354247
189,-68.98452944912718,15.484655261039734
190,-77.72904485331006,15.913968427975972
191,-90.93035565016653,17.529356877009075
192,-70.68956624642826,15.180374193191529
193,-66.59742902713474,15.989877128601075
194,-81.32770178452688,16.733159017562866
195,-76.11285984967493,17.06566777229309
196,-56.8217168861557,16.549208895365396
197,-63.62531900644962,14.671539282798767
198,-55.899334894351206,15.66397123336792
199,-56.57877605533919,16.678604459762575
200,-55.601745885570985,16.155319929122925
201,-89.70245977158838,15.078363291422527
202,-72.72033135492985,15.806197802225748
203,-93.83065601673113,16.249642515182494
204,-57.845547941121225,16.44611234664917
205,-56.63668846750098,16.784986066818238
206,-91.83158987057554,15.052495924631755
207,-100.1150453840619,16.505057064692178
208,-66.64152325062382,16.377070315678914
209,-71.40816617388936,15.632088963190714
210,-44.34812440026742,16.9090100924174
211,-62.143927569204045,15.8388427734375
212,-56.909486010815115,16.773461659749348
213,-58.349390553710876,16.609514172871908
214,-75.25973072326015,15.432509406407673
215,-112.35079961401667,16.7250838915507
216,-78.62830220574556,16.808514833450317
217,-50.860945835244266,17.832980155944824
218,-64.94743805406375,17.7485063234965
219,-63.82122664030949,15.444756110509237
220,-73.66251088867395,17.6815159479777
221,-64.61904659851908,18.856463464101157
222,-73.60264050901384,15.84738392829895
223,-43.55514514681709,17.419538021087646
224,-52.89681358198597,17.438960854212443
225,-64.20687907877404,16.652641566594443
226,-65.27001879540802,18.45257453918457
227,-84.5423717056441,17.28806838194529
228,-66.13627111408204,17.265175755818685
229,-73.73584712437801,17.220603942871094
230,-51.12595699426604,18.17589961687724
231,-86.63901141100078,16.81146672566732
232,-56.51513056441096,19.622730175654095
233,-52.87184566233103,18.966032512982686
234,-48.372198101144804,18.278757047653198
235,-51.53764748178021,18.66091618537903
236,-111.03400287824208,19.470057900746664
237,-66.6012314932112,20.645383977890013
238,-55.52501573994672,20.599799998601277
239,-52.9593967762233,20.65593787829081
240,-69.96808041795354,20.361054182052612
241,-60.934290592474134,20.15498754183451
242,-57.98317387655658,20.35985040664673
243,-56.83788231370662,21.556897974014284
244,-101.15734839254984,22.138593196868896
245,-70.71588929772501,21.052335516611734
246,-58.45698810586704,21.222512865066527
247,-65.72971874083348,21.016872946421305
248,-62.93957504021517,21.2100670337677
249,-75.03511308555291,21.07855429649353
250,-62.84316535219652,21.491217692693073
251,-86.28728735970455,20.104846795399983
252,-60.61153648394325,20.807601769765217
253,-71.4760821183493,21.125886964797974
254,-62.71806164004528,20.54471313158671
255,-100.22146327467625,20.334576813379922
256,-51.516711751841775,18.88712647755941
257,-55.047865533270375,21.02445427576701
258,-73.74055981572802,22.05117416381836
259,-72.15959311243982,20.974201440811157
260,-49.22239901783791,19.295082092285156
261,-54.77692122825505,20.7109872341156
262,-80.4870970799795,22.14964966773987
263,-68.9606610521905,21.721741914749146
264,-87.11274601995758,21.128753471374512
265,-59.37107525772602,22.334114503860473
266,-49.72284744965993,20.99318373998006
267,-52.052350210396675,21.600180260340373
268,-71.55890943389505,20.01373182932536
269,-79.73929234232219,20.252977323532104
270,-75.28460021393347,22.335328674316408
271,-51.0062089355624,21.293889697392782
272,-71.67403400976967,21.449670616785685
273,-97.48164593684619,20.48178901672363
274,-88.16982862401856,19.27858945528666
275,-57.453326612063684,20.337105639775594
276,-73.43044266999696,20.73165645599365
277,-53.24199812805507,19.158062108357747
278,-94.69042922430187,21.13461955388387
279,-53.509254833615785,20.87307736078898
280,-63.639510738146086,20.493182277679445
281,-66.87861851335204,20.831604592005412
282,-92.42694242780307,20.386075417200725
283,-75.95038914060292,19.348150984446207
284,-69.9553691093605,20.290495920181275
285,-100.63138353574264,19.910336192448934
286,-68.99550524367447,19.302935568491616
287,-61.080742864811626,20.62582138379415
288,-49.35564010067915,20.112382046381633
289,-69.92758993714875,20.30973261197408
290,-61.078486685042606,21.650843159357706
291,-62.90231565741033,22.105880339940388
292,-59.73195111970689,20.43661274909973
293,-47.68536997678873,19.903538290659586
294,-72.1851306299274,20.011147658030193
295,-72.71212424254207,19.916674836476645
296,-67.85748125211954,22.166703112920125
297,-63.71235022471401,21.321626393000283
298,-49.502018067327775,21.393838818868
299,-59.32492254014474,23.095680125554402
300,-45.70314387709445,20.754053290685018
301,-65.55341398480788,21.61154472033183
302,-63.006018899350146,20.0117844581604
303,-65.05244271373202,19.89156912167867
304,-48.83963134395894,20.650459798177085
305,-64.54152627854853,19.32523339589437
306,-62.666318880864026,19.01385785738627
307,-55.0473572147644,20.45879429181417
308,-55.05105706008903,20.737772369384764
309,-56.6385454836519,20.571511936187743
310,-67.5018023188908,19.890524260203044
311,-58.40212716910884,20.223270479838053
312,-63.27056832064706,19.235534699757896
313,-66.12767326601879,17.71531079610189
314,-72.42011272979772,17.116080808639527
315,-73.9184902075473,17.38706987698873
316,-37.00810608195261,19.148822355270386
317,-71.05491559058987,19.433000564575195
318,-57.58581817806182,20.144953568776447
319,-60.989690764454295,19.313885005315147
320,-80.52710297356849,19.583212486902873
321,-36.869127600350126,19.63890306154887
322,-75.59466659467206,18.78111720085144
323,-76.47740825262944,20.152450132369996
324,-77.70421224562922,18.86202309926351
325,-66.24805615898657,18.95564842224121
326,-55.912918079506206,19.148739592234293
327,-77.17643325019002,19.67228078842163
328,-65.73964839363258,19.298038482666016
329,-70.74707898391682,18.229636923472086
330,-57.4153311318858,19.934621604283652
331,-78.54679966944697,18.383572642008463
332,-41.21554908324869,20.514292653401693
333,-69.67670937923022,20.70341356595357
334,-94.54418593133119,19.9620658715566
335,-64.29959694018001,18.86156136194865
336,-50.26013346122361,19.940292326609292
337,-70.68676959993148,20.231078116099038
338,-80.32713744893482,19.757338078816733
339,-59.54417801161572,18.69634852409363
340,-50.817745800237994,21.250724093119302
341,-53.744196745616094,21.15257396697998
342,-112.3800750432948,21.703192377090453
343,-81.71479827956111,19.832278283437095
344,-66.27941818696921,20.309624338150023
345,-70.18603159701416,20.92537212371826
346,-71.33360116742244,19.912091302871705
347,-42.0596515207773,19.596074310938516
348,-79.1394393793591,19.72183698018392
349,-55.509854365060576,20.70218826929728
350,-74.91304038951093,19.6068563302358
351,-38.41717282542638,21.33412194252014
352,-68.67870427646457,20.393553654352825
353,-51.433348252909724,20.59466207822164
354,-64.77544853753136,21.856409104665122
355,-76.24191999620095,21.46951149304708
356,-48.795359997283775,19.912370936075845
357,-65.57344658550852,20.746967569986978
358,-58.06393340791936,20.580786895751952
359,-60.70073883448536,20.048043219248452
360,-59.70487301559893,20.38054192860921
361,-64.41505892860553,19.770416609446208
362,-57.64339016152755,20.25463924407959
363,-64.29790858017289,20.301147524515788
364,-84.49853445259717,17.943075450261436
365,-69.32837612559915,19.043527968724568
366,-51.59869407964031,18.126550658543906
367,-61.65336099084534,17.98757440249125
368,-53.073463781159866,18.4174338499705
369,-63.73301188230263,20.173856512705484
370,-87.45621161824016,17.914159234364828
371,-64.37860801039831,18.538203303019205
372,-81.10222602571153,19.67365970611572
373,-80.89291481026778,18.96748053232829
374,-69.23935819099509,20.007442251841226
375,-67.88781171440694,21.41680727005005
376,-54.355411260182834,17.930800247192384
377,-62.21723308866746,20.70111951828003
378,-71.54700389752429,21.964526240030924
379,-60.205269006185006,20.69067538579305
380,-48.742152830284205,19.288099082310996
381,-67.30612643365042,18.63587876955668
382,-72.06369104551128,20.214451106389365
383,-77.17938267232019,20.925271781285605
384,-48.38385418894526,18.89356886545817
385,-63.80522383863759,19.54222992261251
386,-71.95200538084424,20.889884662628173
387,-50.31848281582528,18.91168098449707
388,-69.96518582838642,20.04461097717285
389,-74.67077178044214,18.68851620356242
390,-35.52633193953223,20.648689413070677
391,-71.78408310267947,20.413695971171062
392,-60.56131418700981,20.330848836898802
393,-93.07973440504591,20.5369166692098
394,-65.47198870984754,19.703355201085408
395,-46.77261724783722,20.221983687082925
396,-55.044071574638586,21.058205191294352
397,-83.30280745661925,19.74911176363627
398,-65.71860145815667,20.454119555155437
399,-46.50285614073906,20.056882508595784
400,-60.99088922887772,20.267572530110677
401,-72.77862128435113,21.380645402272542
402,-70.42678851971559,20.88873222668966
403,-37.84693267875779,20.440415716171266
404,-73.96502937288821,20.627082109451294
405,-93.0065940081483,19.88897771835327
406,-84.53033642629522,20.474413506189983
407,-85.2466293431889,22.020928605397543
408,-68.51058684760304,20.624346017837524
409,-53.15776725880955,19.631352297465007
410,-102.602076336063,21.971005471547446
411,-45.941735756737295,21.391772683461507
412,-80.88713093861035,20.655596605936687
413,-49.777209696343945,21.375708850224814
414,-62.82381342798832,20.93351782162984
415,-53.87070006110348,20.8538498878479
416,-62.65973401528682,21.77983716328939
417,-61.898337967587494,20.92554941177368
418,-70.01291891374824,20.94749428431193
419,-75.29834661155,20.596382443110148
420,-59.66575841092649,21.5930438041687
421,-54.02503742565124,19.334170007705687
422,-61.845308722180604,20.812492020924886
423,-72.01605066791886,21.49364530245463
424,-65.40654874987938,20.5552196820577
425,-84.1458979224926,21.460969893137612
426,-68.94017527870588,20.960111331939697
427,-52.54746822126022,20.107061624526978
428,-70.6968549488755,21.041418027877807
429,-56.94722547318053,21.717889022827148
430,-71.28690834317786,20.700655206044516
431,-57.68678012738957,20.354983806610107
432,-49.349987347805374,20.60560073852539
433,-69.53715157688242,21.743435192108155
434,-71.7342031129348,20.38626259167989
435,-104.07538555167616,21.942773707707723
436,-61.5041132429415,21.09567290941874
437,-69.4294136713988,21.43190156618754
438,-69.93568183771302,21.403090874354046
439,-60.99774446431628,23.41223278045654
440,-60.59649230518494,21.517708619435627
441,-63.62955664494067,20.292568524678547
442,-67.68496094687713,21.899000883102417
443,-49.93628330151833,19.713471968968708
444,-67.92220996846677,20.97435261408488
445,-65.41013695414813,21.88398928642273
446,-75.31371111901183,22.29368937810262
447,-68.08533400645314,20.980244731903078
448,-72.63699201181227,21.65935691197713
449,-63.53645064400496,22.24035177230835
450,-56.16259313359229,22.066308577855427
451,-70.61686526251202,22.193333673477174
452,-76.65327240004791,21.600623464584352
453,-74.17888295042617,22.056287431716918
454,-72.46427326226906,22.38212515513102
455,-75.97308039936745,22.551572561264038
456,-71.06251876658342,22.448466968536376
457,-46.76383787891015,22.16935315132141
458,-50.0771056160849,22.164937655131023
459,-66.94763940548832,21.826326115926108
460,-63.294455298139134,22.81004835764567
461,-63.13874600662475,22.648636547724404
462,-64.3668431625429,21.369489034016926
463,-106.2498367247494,21.825572951634726
464,-48.27938978390194,23.300347248713177
465,-71.76913803801206,21.415738407770792
466,-95.24781706115319,21.90690197944641
467,-46.19389399049556,22.78253920873006
468,-65.89402593034004,21.36318442026774
469,-100.15197248613198,22.651050535837808
470,-55.005577240142564,23.261589161554973
471,-52.15640490476058,21.815732590357463
472,-55.22524460190954,21.67188138961792
473,-79.57918758556288,21.92227832476298
474,-68.19558385017196,22.261915000279746
475,-81.00091116713824,21.419168583552043
476,-77.51192118273035,22.6717929204305
477,-63.96893594753259,21.601513560612997
478,-76.14842824480827,21.843731768925984
479,-59.48781612476863,21.735438712437947
480,-113.30605446306564,22.305892515182496
481,-57.511455929525034,22.314187717437743
482,-48.87617044628109,21.60587231318156
483,-76.78228646696782,23.355925114949546
484,-68.3962425942394,21.390118805567422
485,-108.17392678158211,20.964711125691732
486,-58.14118999548614,22.19142680168152
487,-72.07551799207063,20.674840132395428
488,-103.09137361962046,22.141494051615396
489,-52.31983993394891,21.653553787867228
490,-55.914418294683145,21.88325481414795
491,-79.63724911470926,22.420781103769936
492,-54.19097813506276,21.871064567565917
493,-89.00633306959233,22.595707543691
494,-76.51782170496598,21.857310851414997
495,-90.03680728656215,21.695548025767007
496,-83.13925127536885,22.034362173080446
497,-63.74282943513655,22.57282671928406
498,-64.53906938062039,22.408312543233237
499,-90.46503774172193,22.37305210431417
500,-89.98372443168975,21.76480288505554
