episode,return,loss
149,-77.29832130218122,9.164175353447597
150,-92.9695913483055,8.65131423721711
151,-71.81599510896949,8.279470523695151
152,-39.42927693738078,8.44028956691424
153,-51.3413036736454,8.974856821695964
154,-86.0434626767571,8.874543845653534
155,-76.07419508612153,9.077044321099917
156,-72.55000158676614,9.247357439001402
157,-93.88959244054908,8.27523130675157
158,-75.25513225155387,9.204798293113708
159,-75.1516630923448,9.773483010133107
160,-58.330011103259785,8.951067539056142
161,-38.889211488960925,9.165983401238918
162,-109.69217501418319,9.560042450328668
163,-63.59510412920711,9.549183360735576
164,-63.179712673442474,8.755666370193163
165,-75.20330742215934,9.760171966254712
166,-60.55461792927389,9.554017259180545
167,-69.35319984759745,9.356527684132258
168,-75.41618427233493,8.972566172977288
169,-72.70998518080027,9.150078790386518
170,-77.14891089762834,9.190886023640633
171,-76.04486235864387,9.790253239870072
172,-61.83338276074495,9.48782184123993
173,-101.0700852343509,9.060872006416322
174,-71.79733638963998,9.747058020035427
175,-72.055103133869,9.970495679974556
176,-63.37982244591301,10.066579474508762
177,-85.63090444645988,9.946111580729484
178,-75.72271701365774,9.924153731266658
179,-60.41497940325192,9.141660191615422
180,-52.08765701380011,9.815757579108078
181,-83.81557823278827,9.808130435148875
182,-80.30507745318921,9.403271751105786
183,-63.30333789545638,10.149513729910057
184,-75.4293678298955,10.05528293599685
185,-75.26857665968535,10.381114227573077
186,-57.74569836319856,9.736050690213839
187,-78.50168909581726,10.150723586479822
188,-63.77406473477276,9.634406932195027
189,-53.83572089404829,10.568019347886244
190,-52.97352816246111,9.50899099657933
191,-78.12580972267155,9.919238801797231
192,-105.83493208699684,8.996251574655373
193,-72.5186781875149,9.776834644873936
194,-92.71806194671382,10.251891889174779
195,-72.87892593228068,9.795180802047252
196,-78.54594121020013,9.442247986793518
197,-76.89179467430881,9.90238367120425
198,-62.99552203879715,10.129213153322537
199,-81.62397613015153,9.141517341136932
200,-54.81387362791045,9.544739951690039
201,-93.1485111375283,10.341006622711818
202,-70.02433516538183,10.467381435632706
203,-67.19447628807194,9.29351564993461
204,-48.44646402551359,10.330010719100635
205,-71.40983438789948,9.870852486292522
206,-77.49246769115693,10.017933861414592
207,-69.11654470082358,9.64454819659392
208,-48.94387991626513,10.880560046434402
209,-56.95292172994591,10.480709048112233
210,-78.22140812158173,11.275804324944813
211,-86.3792575334601,9.611459781726202
212,-54.43434992226425,10.016952626407146
213,-67.90373976305523,10.120831168691318
214,-110.16498060653487,10.435122529665628
215,-85.87093416846504,10.681365352869033
216,-38.987381291889015,10.386068973938624
217,-38.62729832190198,10.930273999770483
218,-61.40961250750517,10.37377266784509
219,-109.96940247056934,10.852242657045524
220,-64.07010963363247,10.366513487696647
221,-75.30553636549377,11.146169565618038
222,-60.27882889558997,11.550911782185237
223,-78.340211248386,11.112962547938029
224,-68.71414526834107,10.006066757440568
225,-55.87560864279143,10.606363301972548
226,-76.33611594921096,10.53584692577521
227,-64.16926897854815,9.992832136154174
228,-64.36725859452034,11.07558654025197
229,-57.53340391607038,9.981697223583858
230,-85.52238186266872,10.143677734335263
231,-92.84786953561242,10.740487248698871
232,-72.84254617552043,10.160101388891539
233,-94.88679302621357,9.887167783578237
234,-58.81358930184377,10.885442318518956
235,-55.009520065978414,10.984078993399939
236,-75.536587726965,11.014201215902965
237,-42.72433979737176,10.38485244512558
238,-101.11123880346359,11.040908665458362
239,-80.08406465993072,11.324049119154612
240,-75.3666380801986,10.817800668875377
241,-85.92879219602841,11.020293553670248
242,-86.90916555438608,11.464081208904584
243,-70.28580722254812,10.77778416176637
244,-78.7495615692458,10.161640038589637
245,-62.09408103428037,10.497237953543664
246,-77.72454724258048,11.759618959824245
247,-40.45255028531035,10.913582495848338
248,-64.41620164268795,11.156821844975154
249,-60.44589883551717,10.244375116129715
250,-63.08866139673824,10.151805828511716
251,-80.12699114113774,11.23817434211572
252,-53.391730534936904,10.66195177535216
253,-107.75266152231552,10.857560386757056
254,-78.73422136438433,11.507887642582258
255,-77.80086693952235,10.94633775850137
256,-72.5562910952175,11.216296753287315
257,-77.99178453421048,10.487221459547678
258,-77.85116379906701,11.379660005370775
259,-65.00884774094723,10.603434586524964
260,-49.49323111579634,9.888815066218376
261,-58.29239093140758,11.298793823520343
262,-64.13283444502979,11.60073124965032
263,-77.96485621593322,10.624640934665997
264,-83.32391918443857,11.370049528280894
265,-76.63511008752658,10.73384683529536
266,-68.20597995439716,11.723668430248896
267,-68.54867641130122,11.859245180090268
268,-56.10847567323734,10.921940062443415
269,-68.28664771098687,11.298553029696146
270,-56.748733865936465,11.205683920780817
271,-77.87543239501834,11.165930123130481
272,-64.9854871013131,11.811952968438467
273,-75.64713384856705,11.646289384365081
274,-40.844209874048545,11.224883078535397
275,-69.94474391311934,11.177135680119196
276,-76.22545418818193,11.141168506940206
277,-68.75488001179713,10.858020738760631
278,-74.05214646063065,12.084954754511516
279,-113.89840301674451,11.386938047409057
280,-62.487051353769104,11.572617298364639
281,-73.98293909730623,11.421341055631638
282,-55.040708644682574,11.663508771856625
283,-40.432722172787145,12.033844061692555
284,-68.80806049464469,11.588151090343793
285,-74.36561846928623,11.063729542493821
286,-58.68508513808287,11.644833539923033
287,-54.749045209824075,11.592318887511889
288,-88.77470518051526,11.80898123284181
289,-61.75374159832615,12.135303935408592
290,-73.640638469663,11.107185767094295
291,-69.68057213730933,11.987266526619594
292,-105.24210935276811,11.135847385724386
293,-70.0555208927511,12.965953074892361
294,-62.13620461984847,11.93941834171613
295,-53.62029775355837,11.311604163050651
296,-65.03623998183808,12.418946158885955
297,-104.68534415078005,11.491041672229766
298,-54.626054373968664,12.095551053682962
299,-74.37950495069826,11.921633957823117
300,-61.32049606344184,12.164598522583644
301,-83.16783047803911,11.912955048680306
302,-77.80571299056022,12.44211986064911
303,-66.7788995038968,11.721359312534332
304,-72.29781033938072,12.069127075870831
305,-73.667760877993,12.23895187675953
306,-64.57984858888612,12.080537596344948
307,-87.02314185878413,12.719234964251518
308,-83.83367914405423,12.564954839150111
309,-51.54912260283879,13.03561492462953
310,-63.774910173242944,11.944770574569702
311,-82.10588326901487,11.703586452702682
312,-59.85592736104723,12.192306650678317
313,-76.71407685477536,12.919883128007253
314,-72.14841637554564,12.388566913207372
315,-92.94735187140783,12.423003470897674
316,-99.75970128743762,12.88986972173055
317,-65.97967075949622,12.2607157488664
318,-116.18337999311726,11.895547411839168
319,-75.1450552715115,12.016806533932685
320,-71.82436762516217,12.689473529656729
321,-74.30844034038304,11.879905476172764
322,-63.000267929136754,12.491058387358983
323,-71.90091884646738,12.18651574353377
324,-58.47853799134654,11.847173471252123
325,-67.15602501070028,12.336944037675858
326,-103.02404781379627,13.433687035242716
327,-71.68833517087364,13.389972295363744
328,-94.20393709938917,13.178519622484844
329,-82.74481712007972,12.440758124987285
330,-90.42930405810378,12.77346504032612
331,-78.06110585483403,12.608399496475856
332,-67.35124201003632,13.548198064168295
333,-39.986459340163705,13.232753238081932
334,-73.22198516557602,12.978001550833385
335,-79.08365282004554,12.92924119134744
336,-101.69091602722868,13.526523104310035
337,-66.6412672767001,12.737733189264933
338,-88.74961776192785,12.970849713683128
339,-65.94583536882742,13.251171332597732
340,-79.15509045030267,12.94289095600446
341,-73.42030515763526,13.63387834429741
342,-62.2530103035868,13.352700138092041
343,-59.20830040517557,13.488152727484703
344,-79.14962181950487,13.329189425706863
345,-57.789995719078476,13.227188823620478
346,-53.03027844850075,12.761386322478453
347,-77.43782729999214,12.54030528664589
348,-91.6751020209523,13.461072707176209
349,-69.64986547853897,12.950754233201344
350,-76.48685518750023,13.053009995818138
351,-76.57782045578762,13.482466210921606
352,-90.61401696426333,14.064560357729594
353,-106.30833158736989,14.013435411949953
354,-74.7150782999017,13.187733829021454
355,-113.02222196575043,12.332300690809886
356,-70.98214726927816,12.486539710561434
357,-53.723786386225875,13.251686883966128
358,-69.816908332774,13.42363098859787
359,-60.395658160747296,13.680050985018413
360,-69.7032018223471,12.823729042212168
361,-87.5908714980767,13.950553093353907
362,-65.7946228790815,14.141327961285908
363,-84.35800041609251,12.924450328946113
364,-71.89071417628416,12.968289240201313
365,-83.20566600980221,13.511894490321477
366,-62.69030374261837,12.961941068371138
367,-78.8177376064,13.080367356538773
368,-76.59218790481934,13.064624999960264
369,-48.05878877337555,13.418414375185966
370,-88.24075905896322,12.761705266435941
371,-57.333851804750324,13.556528025865555
372,-61.097528632398095,13.342035111784934
373,-57.43273618424941,12.802093949913978
374,-76.64304012255583,12.239715192715327
375,-68.76647895468945,12.950973643859227
376,-60.8071399340184,13.326066558559736
377,-57.16958857822368,12.783278659979503
378,-67.33461017866016,13.561297624309857
379,-54.41962351610432,12.798502292235693
380,-63.93115483725538,12.688641463716825
381,-61.76731355391217,12.113398711880048
382,-82.31364922460556,13.077864503860473
383,-61.23479890962618,13.532409556706746
384,-82.02504749239941,12.797275930643082
385,-64.74611056809252,13.455417927106222
386,-71.11538890773036,14.06449763973554
387,-74.83240800888547,13.262406329313913
388,-79.67433184797255,13.43894639412562
389,-75.32470099395903,12.799893598755201
390,-72.16305350872182,12.86602126955986
391,-61.29296168079649,13.5535197387139
392,-68.44194627300045,13.017519402503968
393,-62.04707310808228,12.573844442764917
394,-86.80245681898,13.918668376406034
395,-72.00344934826863,12.881680115063984
396,-39.45691085354519,13.506880220770835
397,-70.44312594570387,12.768830148379008
398,-63.14546806216954,13.441090552012126
399,-53.098286468683085,12.50220083196958
400,-68.86948555787572,13.175112481911977
401,-73.69873183920618,12.143528039256731
402,-61.03032542199746,12.608038145303727
403,-63.09347571092393,12.600383021434148
404,-98.66215923764732,12.53327867090702
405,-72.79700686066391,12.60776170094808
406,-62.69892890386565,13.310997182130814
407,-103.40098211818297,13.49478112757206
408,-58.88925527985012,12.814972366889318
409,-76.9039781759453,12.806044124563535
410,-72.17183899717678,12.789012565215428
411,-53.11664526015825,12.516036403179168
412,-52.82772379423052,13.29345971842607
413,-81.98458227174814,12.481528623898823
414,-104.26503051299179,12.848100779453913
415,-90.14159188548945,12.51157498160998
416,-67.37759160440044,12.508534902334214
417,-72.96962607613762,12.969220331311226
418,-54.03426935538394,13.270860745509465
419,-68.5983592786665,12.739061121145884
420,-111.50018496683678,12.902770501375198
421,-70.48715012880332,12.644524696469308
422,-74.92375174660371,12.654131339987119
423,-91.12705437986796,12.737151382366816
424,-73.23231054736401,13.241826740900676
425,-55.79008144216274,13.234769556919733
426,-76.46435619046588,13.024804316957791
427,-72.60845726641308,13.029982127745946
428,-75.68617421758282,12.994877450664838
429,-69.24534391249361,12.281868779659272
430,-90.94135125735043,12.430194299419721
431,-74.98495669665998,12.057315794626872
432,-76.5974601040294,13.053653728961944
433,-60.884724385539435,12.98858794917663
434,-63.047389324983556,12.890993064641952
435,-76.97013107823149,12.827528447906177
436,-53.0742632716996,12.452149404088656
437,-80.55460747927857,13.04963441590468
438,-75.05242687951329,12.595682660738627
439,-62.840092658838216,13.032623264193536
440,-63.774766965419865,12.906226228674253
441,-70.79211176531282,12.647498919566472
442,-100.31793179866678,12.800179605682692
443,-71.85682424595326,12.132316842675209
444,-72.28812618513052,12.4943669428428
445,-55.499253604821064,12.80769367714723
446,-74.70994616989309,12.847244642178218
447,-66.7982936796293,12.496853502591451
448,-71.6924791141609,12.475141289830209
449,-80.09893500622965,13.218145515521368
450,-73.18639065548916,12.94952557682991
451,-54.72444964486676,12.422779982288679
452,-39.49383929531488,12.641687940557798
453,-76.72739372163736,12.702403186758358
454,-72.9453431145176,12.258366257945697
455,-58.8775602329153,13.95745056370894
456,-75.34587257985662,13.32532330552737
457,-83.53767360540178,12.610508088270823
458,-105.55434065139956,12.50097263654073
459,-51.735975883485615,12.526734653115273
460,-79.42230920688056,12.61567058066527
461,-81.81985831865649,12.551803277929624
462,-54.19356971331839,12.390196349223455
463,-90.0928930815768,12.518723121782143
464,-73.39404975374059,12.777590270837148
465,-80.71741920733494,13.406146951516469
466,-71.9009494342767,12.73211909532547
467,-100.58042885068252,12.342981230219205
468,-76.84188277700208,13.133645332853
469,-61.196792007996606,12.337501350045205
470,-66.29810560377953,12.716863572597504
471,-83.89960096478488,12.49602085351944
472,-69.27399422519974,12.929690417647361
473,-71.10757125864592,12.455514100193977
474,-61.10972719009152,13.352206541101138
475,-56.216666319390946,13.447795275847117
476,-93.37002058506725,12.872714387377103
477,-86.22226854394965,12.933531017104785
478,-83.30103657606377,12.170438341796398
479,-60.23644845278141,13.081533849736054
480,-76.65867843104076,12.967401371399562
481,-86.49188230222717,12.894302253921827
482,-113.76453200318552,13.2508275081714
483,-105.27538257287347,12.820139145851135
484,-52.82964268549417,12.830584309001763
485,-79.8977537173771,12.775776631633441
486,-75.2545447956473,12.478956858317057
487,-72.04028175586858,13.173452202479044
488,-103.81146529564536,12.828362274169923
489,-53.522824999624945,12.268929201364518
490,-75.43244008541177,13.773448600371678
491,-71.11753873946013,13.49135462641716
492,-90.72195021144618,13.362840930620829
493,-72.90403509822376,12.887639138599237
494,-70.413571502553,13.371091805398464
495,-64.1186549287363,12.677816369136174
496,-63.39554927092343,12.255141512552898
497,-85.24300158246942,13.296688678860665
498,-58.89890329343211,12.388171980778376
499,-59.04472565678243,12.877088802059491
500,-94.75259191614545,13.17520345946153
