controller,test_seed,scenario,baseline_objective,candidate_objective,stable,running_slew_violations,minimum_frequency_violations,adaptive_fraction,fallback_fraction,objective_ratio,mean_objective_ratio,upper95_objective_ratio,mean_adaptive_fraction,mean_fallback_fraction,coverage_ok,safety_ok,deployment_accepted
RL,211.0,15.0,51.24441444736406,47.6776921886838,1.0,0.0,0.0,0.5481727574750831,0.0,0.9303978336537764,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,211.0,16.0,26.50710801773832,26.623846100219748,1.0,0.0,0.0,0.14950166112956811,0.0,1.004404029379716,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,1.0,17.32206075792945,15.995927307533576,1.0,0.0,0.0,0.23255813953488372,0.0,0.9234425124742265,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,2.0,43.72339079546132,36.952458256473065,1.0,0.0,0.0,0.6312292358803987,0.0,0.845141641217563,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,3.0,65.72225429516176,60.146726713921375,1.0,0.0,0.0,0.5647840531561462,0.0,0.9151653022095008,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,4.0,58.19827668310062,42.296250768413444,1.0,0.0,0.0,0.3488372093023256,0.0,0.7267612235105109,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,5.0,33.80796728242955,54.04802220098559,1.0,0.0,0.0,0.6146179401993356,0.0,1.5986770736457458,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,6.0,35.12154308642091,31.79977065055183,1.0,0.0,0.0,0.4152823920265781,0.0,0.905420657979194,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,7.0,16.408051312481156,15.545963971761099,1.0,0.0,0.0,0.3488372093023256,0.0,0.9474594926416222,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,8.0,95.45935378715927,87.46727879652369,1.0,0.0,0.0,0.5182724252491694,0.0,0.9162777174413406,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,9.0,14.541979430611864,14.394971483535931,1.0,0.0,0.0,0.16611295681063123,0.0,0.9898907884048803,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,10.0,98.30111485332078,97.03177355555675,1.0,0.0,0.0,0.5647840531561462,0.0,0.9870872136123984,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,11.0,18.974706816895008,18.79928492974968,1.0,0.0,0.0,0.4152823920265781,0.0,0.9907549619165059,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
