controller,minute,zone_c,measurement_c,setpoint_c,outdoor_c,internal_load_w,command_pct,requested_command_pct,kp,ki,inference_us,fallback_active
Bayesian Auto-tune,20.0,28.20224842633808,28.398762735193966,24.5,33.30540728933228,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,21.0,28.100334807806185,28.314948000599966,24.5,33.3226019846039,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,22.0,27.9896341555959,28.245923517165433,24.5,33.339809576557286,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,23.0,27.87173964487089,28.160396134087776,24.5,33.357029737584696,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,24.0,27.747978270340628,28.056581620308258,24.5,33.374262139839075,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,25.0,27.619455212913937,27.957466712466832,24.5,33.39150645524033,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,26.0,27.487090811893484,27.80510729210807,24.5,33.40876235548156,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,27.0,27.351651375121214,27.703921607468427,24.5,33.426029512035285,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,28.0,27.213774854082956,27.600922900830945,24.5,33.44330759615974,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,29.0,27.073992239812448,27.505627816467427,24.5,33.46059627890511,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,30.0,26.93274539279492,27.331304757930027,24.5,33.477895231119795,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,31.0,26.790401901203804,27.201693395349853,24.5,33.49520412345668,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,32.0,26.647267462748374,27.04671668676572,24.5,33.51252262637941,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,33.0,26.503596202864006,26.905944714447003,24.5,33.52985041016865,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,34.0,26.35959927318797,26.768531041145916,24.5,33.54718714492837,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,35.0,26.215452016939953,26.629144475857913,24.5,33.56453250059214,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,36.0,26.071299940056583,26.520934126289415,24.5,33.581886146929385,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,37.0,25.927263687121076,26.360281767823427,24.5,33.599247753551694,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,38.0,25.783443187955523,26.211799425829884,24.5,33.6166169899191,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,39.0,25.63992111309882,26.08327590265235,24.5,33.63399352534639,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,40.0,25.496765753356037,25.94459691236658,24.5,33.65137702900937,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,41.0,25.354033419407436,25.822006764315244,24.5,33.66876716995118,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,42.0,25.21177044146721,25.662513718458683,24.5,33.686163617088624,550.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,43.0,25.070014835650454,25.508638433159135,24.5,33.7035660392184,550.0,97.0,96.91188762511803,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,44.0,24.92879769259709,25.37743570904544,24.5,33.7209741050235,550.0,92.0,84.30790434372597,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,45.0,24.788144334643277,25.21231846794727,24.5,33.73838748307943,550.0,87.0,68.44506104878263,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,46.0,24.648075280115854,25.062651096555687,24.5,33.75580584186057,550.0,82.0,54.06630661387061,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,47.0,24.508607046896028,24.91960933200218,24.5,33.77322884974649,550.0,77.0,40.32382322249927,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,48.0,24.369752822040873,24.774047966995493,24.5,33.790656175028225,550.0,72.0,26.338936667222807,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,49.0,24.23152301978638,24.63038018536185,24.5,33.808087485914626,550.0,67.0,12.535668441913018,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,50.0,24.093925746535245,24.501105917716618,24.5,33.82552245053866,550.0,0.0,0.11503968536157902,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,51.0,23.957897800576887,24.376196594548585,24.5,33.842960736963725,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,52.0,23.824835212140204,24.233895090802395,24.5,33.86040201319,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,53.0,23.695893337780607,24.0875284258414,24.5,33.87784594716071,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,54.0,23.572027013451894,23.928938754235183,24.5,33.89529220676851,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,55.0,23.454024015190225,23.814962237881858,24.5,33.91274045986176,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,56.0,23.34253294280926,23.691788582916953,24.5,33.93019037425087,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,57.0,23.238086456105687,23.58489923572143,24.5,33.94764161771462,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,58.0,23.160353291219003,23.458761825018033,24.5,33.965093858006504,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,59.0,23.104840109207743,23.347489035687513,24.5,33.98254676286101,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,60.0,23.067802674014366,23.26283008102026,24.5,34.0,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,61.0,23.046121000793907,23.188452961781348,24.5,34.01745323713899,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,62.0,23.037195312860558,23.161701608188665,24.5,34.034906141993496,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,63.0,23.03885933914921,23.09381796547451,24.5,34.05235838228538,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,64.0,23.04930806210606,23.064115456641776,24.5,34.06980962574913,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,65.0,23.067037507603427,23.034732367988497,24.5,34.08725954013824,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,66.0,23.090794569874692,23.01845454965286,24.5,34.10470779323149,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,67.0,23.119535198966027,23.032683551120574,24.5,34.12215405283929,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,68.0,23.15238955695202,23.086333878850994,24.5,34.13959798681,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,69.0,23.188632981454585,23.12319821764783,24.5,34.157039263036275,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,70.0,23.227661788581198,23.13127680689225,24.5,34.17447754946134,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,71.0,23.268973108712572,23.171711963484277,24.5,34.191912514085374,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,72.0,23.312148082998146,23.22038414703382,24.5,34.209343824971775,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,73.0,23.356837860441427,23.24154704073853,24.5,34.22677115025351,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,74.0,23.40275192881014,23.287277410153006,24.5,34.24419415813943,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,75.0,23.449648390400395,23.308614819146644,24.5,34.26161251692057,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,76.0,23.497325858512465,23.33118107926217,24.5,34.2790258949765,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,77.0,23.545616704519606,23.410529995023552,24.5,34.2964339607816,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,78.0,23.594381430430982,23.419969075309197,24.5,34.313836382911376,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,79.0,23.64350397936638,23.470672305121695,24.5,34.33123283004882,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,80.0,23.692887827624002,23.537834836478773,24.5,34.34862297099063,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,81.0,23.74245272807585,23.578214007456467,24.5,34.36600647465361,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,82.0,23.792131996336025,23.637067638629688,24.5,34.3833830100809,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,83.0,23.841870249239797,23.713633999204596,24.5,34.400752246448306,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,84.0,23.89162152024828,23.7233000373066,24.5,34.418113853070615,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,85.0,23.94134768895775,23.783432784474083,24.5,34.43546749940786,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,86.0,23.991017172362817,23.83612232526356,24.5,34.45281285507163,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,87.0,24.040603834247747,23.911509340695947,24.5,34.47014958983135,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,88.0,24.090086076351284,23.95106329252269,24.5,34.48747737362059,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,89.0,24.139446081009293,24.007791872646866,24.5,34.50479587654332,550.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,90.0,24.21560795553914,24.046924820736546,24.5,34.522104768880205,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,91.0,24.29149129091438,24.105223146420904,24.5,34.53940372109489,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,92.0,24.367086889789157,24.147664355023906,24.5,34.55669240384026,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,93.0,24.442387371467355,24.21719980383846,24.5,34.573970487964715,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,94.0,24.517386867573855,24.26981625262429,24.5,34.59123764451844,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,95.0,24.59208076845524,24.347737748648676,24.5,34.60849354475967,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,96.0,24.666465511855012,24.41139881149263,24.5,34.625737860160925,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,97.0,24.740538406817496,24.45737664017651,24.5,34.642970262415304,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,98.0,24.81429748694896,24.553924276319655,24.5,34.66019042344271,1650.0,0.0,5.1899298770424185,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,99.0,24.887741388143052,24.65800458190033,24.5,34.6773980153961,1650.0,25.0,15.190281235815291,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,100.0,24.960869246693118,24.740555751442134,24.5,34.69459271066772,1650.0,25.0,23.12230183841539,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,101.0,25.033680614393543,24.805530451214267,24.5,34.711774181895365,1650.0,28.999999999999996,29.365723894158684,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,102.0,25.106175387798594,24.890686602262033,24.5,34.72894210196859,1650.0,34.0,37.54836111424456,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,103.0,25.178353749279133,24.969112117887796,24.5,34.74609614403494,1650.0,39.0,45.084493797119826,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,104.0,25.250216117910835,25.024180653646038,24.5,34.76323598150618,1650.0,44.0,50.37661650333328,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,105.0,25.321763108555327,25.12449601525375,24.5,34.78036128806451,1650.0,49.0,60.01626112445121,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,106.0,25.39299549776868,25.19993020291893,24.5,34.797471737668786,1650.0,54.0,67.26549655417817,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,107.0,25.45615909335855,25.23903345089796,24.5,34.81456700456071,1650.0,59.0,71.02415282753448,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,108.0,25.512584737696166,25.2824440155314,24.5,34.83164676327104,1650.0,64.0,75.19675039157599,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,109.0,25.562140719011275,25.38424904606353,24.5,34.848710688625786,1650.0,69.0,84.98009429581131,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,110.0,25.604413111148823,25.45134798124214,24.5,34.86575845575241,1650.0,74.0,91.4290352665928,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,111.0,25.639064474671752,25.53220501283494,24.5,34.882789740086004,1650.0,79.0,99.20002800310563,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,112.0,25.66582107066487,25.557976870664877,24.5,34.89980421737546,1650.0,84.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,113.0,25.68446220576841,25.58630496627083,24.5,34.91680156368965,1650.0,89.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,114.0,25.694811353235327,25.616002295557536,24.5,34.93378145542362,1650.0,94.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,115.0,25.696728754007395,25.624571958110035,24.5,34.95074356930469,1650.0,99.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,116.0,25.690105251139258,25.66304944132241,24.5,34.967687582398675,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,117.0,25.67485715201149,25.692930374506147,24.5,34.98461317211597,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,118.0,25.65092194703351,25.669185817578953,24.5,35.00152001621777,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,119.0,25.618254742087018,25.661759128846537,24.5,35.01840779282211,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,120.0,25.576825285752268,25.668224334001394,23.8,35.03527618041008,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,121.0,25.526615492185705,25.63486598942942,23.8,35.0521248578319,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,122.0,25.467617377039442,25.594339502851376,23.8,35.06895350431303,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,123.0,25.399831337581315,25.53193900651627,23.8,35.0857617994603,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,124.0,25.324505535974318,25.4829331094772,23.8,35.102549423267995,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,125.0,25.242991321348423,25.426317051054347,23.8,35.11931605612397,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,126.0,25.156414330408225,25.356920538289984,23.8,35.13606137881569,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,127.0,25.06571210857345,25.27979257480752,23.8,35.15278507253636,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,128.0,24.97166546091716,25.183713524411584,23.8,35.169486818890945,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,129.0,24.874924577935392,25.09690351785501,23.8,35.18616629990228,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,130.0,24.776030807009747,25.036541695486004,23.8,35.20282319801709,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,131.0,24.67543479528081,24.95369856282009,23.8,35.219457196112046,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,132.0,24.573511608697356,24.850009202149728,23.8,35.236067977499786,1650.0,100.0,100.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,133.0,24.470573331212076,24.738979845440625,23.8,35.252655225935,1650.0,95.0,90.24505210134254,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,134.0,24.366879564099506,24.659904550104667,23.8,35.26921862562037,1650.0,90.0,82.64941724001741,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,135.0,24.262646175375803,24.541579805427453,23.8,35.285757861212645,1650.0,85.0,71.28244683929219,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,136.0,24.15805259097018,24.473531370118728,23.8,35.30227261782863,1650.0,80.0,64.74585857142135,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,137.0,24.053247870689397,24.3703493516732,23.8,35.318762581051146,1650.0,75.0,54.83341926806775,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,138.0,23.948355771509906,24.25231663896597,23.8,35.335227436935085,1650.0,70.0,43.49386982397667,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,139.0,23.8434789669764,24.12982703619379,23.8,35.35166687201331,1650.0,65.0,31.725833874154496,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,140.0,23.738702563355783,24.033501648310125,23.8,35.36808057330268,1650.0,60.0,22.471435255225263,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,141.0,23.635648050162224,23.94360795301339,23.8,35.38446822830997,1650.0,55.00000000000001,13.834793569605475,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,142.0,23.53565875692341,23.84346360898815,23.8,35.40082952503787,1650.0,0.0,4.21305209555142,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,143.0,23.439846253510456,23.729082189241584,23.8,35.41716415199086,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,144.0,23.34912901687276,23.602273894884238,23.8,35.4334717981812,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,145.0,23.26426465311141,23.51517014744077,23.8,35.4497521531348,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,146.0,23.185876749002432,23.419492294797212,23.8,35.46600490689719,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,147.0,23.114477248062585,23.33146653230832,23.8,35.482229750039345,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,148.0,23.050485097068396,23.273376354286988,23.8,35.49842637366365,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,149.0,22.99424178462054,23.196250707400345,23.8,35.51459446940973,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,150.0,22.96153449382871,23.126800450847973,23.8,35.53073372946036,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,151.0,22.948375818260974,23.05755171655131,23.8,35.54684384654728,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,152.0,22.9514432439884,23.002707735270672,23.8,35.56292451395709,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,153.0,22.96796833240783,23.01650716244096,23.8,35.57897542553707,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,154.0,22.99564437260331,22.977108752253518,23.8,35.594996275700986,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,155.0,23.032549424989764,23.002890915551642,23.8,35.61098675943495,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,156.0,23.077082191025085,23.046051459749247,23.8,35.626946572303204,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,157.0,23.127908571312563,23.07196075847762,23.8,35.64287541045391,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,158.0,23.183917130695228,23.10047370025639,23.8,35.65877297062496,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,159.0,23.24418198584338,23.129948618257156,23.8,35.67463895014971,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,160.0,23.30793187825309,23.16001037534439,23.8,35.69047304696279,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,161.0,23.374524401753792,23.205965799009917,23.8,35.706274959605835,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,162.0,23.44342452544007,23.264828171600733,23.8,35.72204438723318,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,163.0,23.51418669612355,23.337969749251222,23.8,35.73778102961767,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,164.0,23.58643992371822,23.384103066726887,23.8,35.75348458715631,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
Bayesian Auto-tune,165.0,23.6598753524035,23.47344094926192,23.8,35.769154760876006,1650.0,0.0,0.0,0.9607968716169869,2.20347336505377e-05,0.0,0
