episode,environment_steps,epsilon,episode_reward,moving_average_reward_20,mean_abs_td_error,visited_states,state_coverage_pct,visited_full_states,full_state_coverage_pct,greedy_policy_changes,mean_kp,mean_ki,final_kp,final_ki,validation_baseline_objective,validation_learned_objective,deployment_accepted,checkpoint_validation_objective,best_checkpoint_validation_objective,fit_scenarios,validation_scenarios
186.0,44640.0,0.18833333333333332,-45.06801588724972,-137.0937462235825,1.3820899366152102,25.0,100.0,44.0,58.666666666666664,2.0,0.44022418539959535,0.0027375922338501156,0.45082372186615355,0.002491979974082089,nan,nan,nan,nan,43.75212143485461,38.0,10.0
187.0,44880.0,0.188,-60.07774527599104,-135.03095407705842,1.9459290225717751,25.0,100.0,44.0,58.666666666666664,3.0,0.4632952905235371,0.0025990370489408603,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
188.0,45120.0,0.18766666666666668,-124.05814111277942,-135.55370440895774,2.775937975640835,25.0,100.0,44.0,58.666666666666664,4.0,0.4452381004816797,0.00259757569625035,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
189.0,45360.0,0.18733333333333335,-32.77322215311196,-132.8016029620305,0.5692737337713195,25.0,100.0,44.0,58.666666666666664,0.0,0.4533596053016507,0.0023821391306990286,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
190.0,45600.0,0.187,-108.00793579899477,-130.9763339032342,2.5041603875594562,25.0,100.0,44.0,58.666666666666664,6.0,0.43869797529581156,0.002790681493374355,0.3719295705395767,0.0027688666378689877,nan,nan,nan,nan,43.75212143485461,38.0,10.0
191.0,45840.0,0.18666666666666665,-89.80394819004003,-131.45816467321495,3.5709208867723823,25.0,100.0,44.0,58.666666666666664,7.0,0.4492602846874556,0.0026926682936016712,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
192.0,46080.0,0.18633333333333335,-65.07048478902867,-125.87770669879708,1.7524700130310464,25.0,100.0,44.0,58.666666666666664,6.0,0.4641728282903104,0.002675764090888141,0.5802101300417397,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
193.0,46320.0,0.186,-62.4702873062555,-121.9641653833808,1.8211510008934535,25.0,100.0,44.0,58.666666666666664,6.0,0.5108108804351555,0.0026625491820896755,0.5454967034580459,0.0027688666378689877,nan,nan,nan,nan,43.75212143485461,38.0,10.0
194.0,46560.0,0.18566666666666665,-107.41233838460835,-110.43389836999036,2.717085291179002,25.0,100.0,44.0,58.666666666666664,3.0,0.43417978905505966,0.0026167530845042897,0.3381177913996152,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
195.0,46800.0,0.18533333333333335,-251.59467248224118,-119.83449499303909,5.264561946205315,25.0,100.0,44.0,58.666666666666664,7.0,0.44347357891214495,0.0028309021711080823,0.45082372186615355,0.0030404232333779892,nan,nan,nan,nan,43.75212143485461,38.0,10.0
196.0,47040.0,0.185,-105.57537583543541,-123.04011877980106,2.426794831087449,25.0,100.0,44.0,58.666666666666664,3.0,0.5125394880140698,0.002354498054215677,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
197.0,47280.0,0.18466666666666667,-28.78233558111904,-118.2329625519209,0.7525887398872393,25.0,100.0,44.0,58.666666666666664,2.0,0.5137865142348503,0.0024454650095439164,0.45082372186615355,0.0025127464738661062,nan,nan,nan,nan,43.75212143485461,38.0,10.0
198.0,47520.0,0.18433333333333335,-90.30276364104537,-114.54542246035831,1.9731173786606622,25.0,100.0,44.0,58.666666666666664,4.0,0.49956621914466975,0.0026385328428848664,0.36151554256446855,0.0027640211212527173,nan,nan,nan,nan,43.75212143485461,38.0,10.0
199.0,47760.0,0.184,-103.3960872289579,-109.54702618295771,2.9095307922498694,25.0,100.0,44.0,58.666666666666664,5.0,0.4015676884684114,0.0027262378529196024,0.4860375627811189,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
200.0,48000.0,0.18366666666666667,-58.34759891879337,-94.48571551372208,1.550673120732901,25.0,100.0,44.0,58.666666666666664,0.0,0.4143918961371191,0.002530325251839142,0.4959060940527689,0.002538127751379905,nan,nan,nan,45.84220150645378,43.75212143485461,38.0,10.0
201.0,48240.0,0.18333333333333335,-85.42820074867001,-96.40603196963447,2.4437231397845225,25.0,100.0,44.0,58.666666666666664,2.0,0.40893236451235476,0.002922515493814492,0.45003478035288785,0.0027640211212527173,nan,nan,nan,nan,43.75212143485461,38.0,10.0
202.0,48480.0,0.183,-46.34174412959758,-93.76447405018412,1.069626205153746,25.0,100.0,44.0,58.666666666666664,0.0,0.48613425507729824,0.0024920280446834404,0.4057413496795382,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
203.0,48720.0,0.18266666666666667,-31.05864123519893,-89.25764736420389,1.2079754581764812,25.0,100.0,44.0,58.666666666666664,0.0,0.4329389936752787,0.002752987801402153,0.4057413496795382,0.002791940526517896,nan,nan,nan,nan,43.75212143485461,38.0,10.0
204.0,48960.0,0.18233333333333335,-207.42126480375643,-87.61013590356696,4.64265831289151,25.0,100.0,44.0,58.666666666666664,2.0,0.487527347338669,0.0025175219676397413,0.4057413496795382,0.002538127751379905,nan,nan,nan,nan,43.75212143485461,38.0,10.0
205.0,49200.0,0.182,-132.19180909343808,-91.75913062981564,4.9121799498557674,25.0,100.0,44.0,58.666666666666664,7.0,0.4459230614758509,0.0030997239604294395,0.433059468437977,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
206.0,49440.0,0.18166666666666667,-31.503605170625303,-91.08091009398441,1.4035421862632387,25.0,100.0,44.0,58.666666666666664,3.0,0.3738150468346732,0.0028722440684296104,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
207.0,49680.0,0.18133333333333335,-182.35488219023875,-97.19476693969679,3.8506461022121576,25.0,100.0,44.0,58.666666666666664,7.0,0.44720698855748237,0.0028020903183297325,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
208.0,49920.0,0.181,-41.89028299035787,-93.08637403357571,0.9870360972029099,25.0,100.0,44.0,58.666666666666664,0.0,0.3759314998460195,0.002943507132580412,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
209.0,50160.0,0.18066666666666667,-136.35497436216156,-98.26546164402822,3.267968956493591,25.0,100.0,44.0,58.666666666666664,6.0,0.44154241197263633,0.0029964617070296564,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
210.0,50400.0,0.18033333333333335,-114.00118591396433,-98.56512414977666,2.6194983168841137,25.0,100.0,44.0,58.666666666666664,7.0,0.47377888623422576,0.0028422492609129677,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
211.0,50640.0,0.18,-108.81455897642911,-99.51565468909612,2.7819278809711108,25.0,100.0,44.0,58.666666666666664,8.0,0.45126510092496824,0.0029208819188304854,0.40168393618274284,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
212.0,50880.0,0.17966666666666667,-43.805754178000576,-98.45241815854473,1.057760432394635,25.0,100.0,44.0,58.666666666666664,1.0,0.42965241061254056,0.002691869916528753,0.45082372186615355,0.002442389572597856,nan,nan,nan,nan,43.75212143485461,38.0,10.0
213.0,51120.0,0.17933333333333334,-146.12415106369124,-102.63511134641651,3.3027677659450383,25.0,100.0,44.0,58.666666666666664,5.0,0.43625693963002016,0.0027111365333947492,0.4959060940527689,0.0029206184266941963,nan,nan,nan,nan,43.75212143485461,38.0,10.0
214.0,51360.0,0.179,-82.53477193163593,-101.39123302376791,1.5346074538137688,25.0,100.0,44.0,58.666666666666664,4.0,0.4828514422972545,0.0029614199296076472,0.4959060940527689,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
215.0,51600.0,0.17866666666666667,-39.77095118256893,-90.80004695878429,0.9518797264391409,25.0,100.0,44.0,58.666666666666664,2.0,0.48888640388454746,0.0029038701016238315,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
216.0,51840.0,0.17833333333333334,-250.68418818568344,-98.0554875762967,4.873848314695885,25.0,100.0,44.0,58.666666666666664,7.0,0.4802973988290414,0.002780026553250566,0.4909470331122413,0.0024876190091274457,nan,nan,nan,nan,43.75212143485461,38.0,10.0
217.0,52080.0,0.178,-224.88969729622494,-107.86085566205197,5.150799715685753,25.0,100.0,44.0,58.666666666666664,7.0,0.4244455281152386,0.002780754256609072,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
218.0,52320.0,0.17766666666666667,-91.67514088926264,-107.92947452446285,2.3368001255582977,25.0,100.0,44.0,58.666666666666664,4.0,0.43750375931718316,0.002753348331893413,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
219.0,52560.0,0.17733333333333334,-175.20686454681876,-111.5200133903559,3.9259194534186297,25.0,100.0,44.0,58.666666666666664,9.0,0.46241552681463705,0.002734395873975257,0.5860708384259996,0.0027640211212527173,nan,nan,nan,nan,43.75212143485461,38.0,10.0
220.0,52800.0,0.177,-163.86794796023958,-116.7960308424282,4.554419088905546,25.0,100.0,44.0,58.666666666666664,4.0,0.404276771169366,0.0026437503114129716,0.3381177913996152,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
221.0,53040.0,0.17666666666666667,-236.77106803777608,-124.36317420688349,5.092651753577415,25.0,100.0,44.0,58.666666666666664,7.0,0.46560930529642547,0.0027912493350553368,0.3719295705395767,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
222.0,53280.0,0.17633333333333334,-131.57768661861533,-128.62497133133436,2.827981140659588,25.0,100.0,44.0,58.666666666666664,6.0,0.4271267927445405,0.0027871667077950663,0.4057413496795382,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
223.0,53520.0,0.176,-115.15124034108199,-132.82960128662853,2.9800206567380907,25.0,100.0,44.0,58.666666666666664,4.0,0.39097979915094544,0.0026275268118205763,0.3719295705395767,0.0027688666378689877,nan,nan,nan,nan,43.75212143485461,38.0,10.0
224.0,53760.0,0.17566666666666667,-160.80016058326575,-130.498546075604,5.73321524702618,25.0,100.0,44.0,58.666666666666664,7.0,0.406714680986424,0.0027413975622311714,0.4050313023175991,0.003378248037086655,nan,nan,nan,nan,43.75212143485461,38.0,10.0
225.0,54000.0,0.17533333333333334,-316.9343203720808,-139.73567163953615,6.495764757289468,25.0,100.0,44.0,58.666666666666664,6.0,0.40056952864040896,0.0029056305813337665,0.45082372186615355,0.0023073888648908226,nan,nan,nan,48.030321417316706,43.75212143485461,38.0,10.0
226.0,54240.0,0.175,-102.28164810639701,-143.27457378632474,2.9180917710578615,25.0,100.0,44.0,58.666666666666664,4.0,0.395834794244597,0.002848676710061112,0.4057413496795382,0.002467060174341268,nan,nan,nan,nan,43.75212143485461,38.0,10.0
227.0,54480.0,0.17466666666666666,-177.66433456960425,-143.04004640529303,4.03448298043691,25.0,100.0,44.0,58.666666666666664,7.0,0.4067647433986063,0.0026691857484709603,0.3381177913996152,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
228.0,54720.0,0.17433333333333334,-31.574400700369054,-142.52425229079358,0.8451261832119812,25.0,100.0,44.0,58.666666666666664,1.0,0.4678064799801256,0.0028087850997635367,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
229.0,54960.0,0.174,-43.15890383101967,-137.86444876423647,1.3408224192714346,25.0,100.0,44.0,58.666666666666664,2.0,0.43183605408267445,0.002602369035028164,0.44631548464749204,0.002791940526517896,nan,nan,nan,nan,43.75212143485461,38.0,10.0
230.0,55200.0,0.17366666666666666,-174.38977854664887,-140.88387839587068,3.8705313505482284,25.0,100.0,44.0,58.666666666666664,5.0,0.433506653918486,0.002790777078560436,0.4050313023175991,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
231.0,55440.0,0.17333333333333334,-83.56203525594769,-139.62125220984663,1.4521516591188413,25.0,100.0,44.0,58.666666666666664,1.0,0.43846997063706133,0.003011643280657694,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
232.0,55680.0,0.173,-15.828804472385972,-138.2224047245659,0.6135505632492735,25.0,100.0,44.0,58.666666666666664,1.0,0.37166919908352347,0.0030796655085562675,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
233.0,55920.0,0.17266666666666666,-179.29554903851226,-139.88097462330694,4.791990968878939,25.0,100.0,44.0,58.666666666666664,3.0,0.41011820700387897,0.002677605068448665,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
234.0,56160.0,0.17233333333333334,-76.26889959433997,-139.56768100644211,1.9273447378898443,25.0,100.0,44.0,58.666666666666664,2.0,0.3900642535756684,0.0027804992769804946,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
235.0,56400.0,0.172,-183.1449911172514,-146.73638300317626,4.121833931618814,25.0,100.0,44.0,58.666666666666664,5.0,0.41200930103842737,0.0030015038484289907,0.3537013208467178,0.0027688666378689877,nan,nan,nan,nan,43.75212143485461,38.0,10.0
236.0,56640.0,0.17166666666666666,-193.1189397585423,-143.85812058181918,4.478733957884223,25.0,100.0,44.0,58.666666666666664,5.0,0.4941328093559852,0.002961051960289309,0.5221891170375658,0.0027363809100401904,nan,nan,nan,nan,43.75212143485461,38.0,10.0
237.0,56880.0,0.17133333333333334,-70.13531875928807,-136.12040165497234,2.7213129242904373,25.0,100.0,45.0,60.0,7.0,0.4136697738183899,0.002630904973401084,0.35727406146133106,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
238.0,57120.0,0.17099999999999999,-127.5321796574086,-137.91325359337966,3.2112927626486503,25.0,100.0,45.0,60.0,8.0,0.43849906891777346,0.0028280522268570216,0.4057413496795382,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
239.0,57360.0,0.17066666666666666,-131.0832870309188,-135.70707471758465,3.9769778034319856,25.0,100.0,45.0,60.0,6.0,0.3960971540478746,0.0028637699814972107,0.36821027483418095,0.0027688666378689877,nan,nan,nan,nan,43.75212143485461,38.0,10.0
240.0,57600.0,0.17033333333333334,-40.61852385012616,-129.544603512079,0.7239892182432133,25.0,100.0,45.0,60.0,1.0,0.4411098074898783,0.002742744592388356,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
241.0,57840.0,0.16999999999999998,-52.61876141264924,-120.33698818082264,2.182590948067656,25.0,100.0,45.0,60.0,6.0,0.40423498295296606,0.0029739197356082408,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
242.0,58080.0,0.16966666666666666,-143.85760521135097,-120.95098411045942,4.827613595342175,25.0,100.0,45.0,60.0,7.0,0.40126404155104095,0.002642210698133035,0.45082372186615355,0.002791940526517896,nan,nan,nan,nan,43.75212143485461,38.0,10.0
243.0,58320.0,0.16933333333333334,-42.783588489506606,-117.33260151788068,1.3105215266678847,25.0,100.0,45.0,60.0,1.0,0.4411708866901953,0.0025522290091627192,0.4530187700494494,0.0024627428190361713,nan,nan,nan,nan,43.75212143485461,38.0,10.0
244.0,58560.0,0.16899999999999998,-65.7377530057157,-112.57948113900318,1.5400354207131919,25.0,100.0,45.0,60.0,0.0,0.3966141933224166,0.002695190429530321,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
245.0,58800.0,0.1686666666666667,-140.0422454182456,-103.73487739131141,3.1100311648628995,25.0,100.0,45.0,60.0,4.0,0.42528931151245636,0.00307482470285893,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
246.0,59040.0,0.16833333333333333,-15.148562510165132,-99.37822311149982,0.665888102779384,25.0,100.0,45.0,60.0,1.0,0.36289266674353243,0.0030144176789879667,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
247.0,59280.0,0.16799999999999998,-32.818508954716926,-92.13593183075545,0.8716389458645978,25.0,100.0,45.0,60.0,0.0,0.501276397331599,0.0029258219583430506,0.5274637545833997,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
248.0,59520.0,0.16766666666666669,-289.9631626936384,-105.05536993041892,5.983700729981965,25.0,100.0,45.0,60.0,5.0,0.4295724711982383,0.0028367066130848204,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,43.75212143485461,38.0,10.0
249.0,59760.0,0.16733333333333333,-103.98250634916899,-108.0965500563264,2.753605287498816,25.0,100.0,45.0,60.0,2.0,0.4620111073111042,0.0027405022590706284,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,43.75212143485461,38.0,10.0
250.0,60000.0,0.16699999999999998,-200.3016213482081,-109.39214219640435,5.580232171679768,25.0,100.0,45.0,60.0,8.0,0.4079936920034881,0.00285673550750603,0.45082372186615355,0.0027688666378689877,nan,nan,nan,43.24656698660285,43.24656698660285,38.0,10.0
251.0,60240.0,0.16666666666666669,-36.48900882247058,-107.0384908747305,0.8037206661144453,25.0,100.0,45.0,60.0,1.0,0.455361074783519,0.002875855067909029,0.4057413496795382,0.002538127751379905,nan,nan,nan,nan,43.24656698660285,38.0,10.0
252.0,60480.0,0.16633333333333333,-43.91727311327776,-108.44291430677508,1.0981599516133034,25.0,100.0,45.0,60.0,2.0,0.40361153162327074,0.0030987744699115367,0.3381177913996152,0.0032395739663067156,nan,nan,nan,nan,43.24656698660285,38.0,10.0
253.0,60720.0,0.16599999999999998,-38.575870126076026,-101.40693036115329,0.7772829219434748,25.0,100.0,45.0,60.0,4.0,0.36911041953217366,0.0028542612180399714,0.49503825838817667,0.0023073888648908226,nan,nan,nan,nan,43.24656698660285,38.0,10.0
254.0,60960.0,0.16566666666666668,-47.60602010279382,-99.97378638657597,1.0317998280118388,25.0,100.0,45.0,60.0,6.0,0.4773404222274979,0.002745622758113931,0.5802101300417397,0.0023073888648908226,nan,nan,nan,nan,43.24656698660285,38.0,10.0
255.0,61200.0,0.16533333333333333,-155.4292967347362,-98.58800166745021,3.787683040890696,25.0,100.0,45.0,60.0,5.0,0.48063419158228987,0.002806582350983669,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,43.24656698660285,38.0,10.0
256.0,61440.0,0.16499999999999998,-194.80082679640265,-98.67209601934323,4.472883642654497,25.0,100.0,45.0,60.0,8.0,0.4371907572540759,0.003122892193566467,0.3381177913996152,0.003999474032477426,nan,nan,nan,nan,43.24656698660285,38.0,10.0
257.0,61680.0,0.16466666666666668,-84.3434709392873,-99.38250362834319,2.3063311632990646,25.0,100.0,45.0,60.0,1.0,0.4855089598157564,0.0029064215609553184,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,43.24656698660285,38.0,10.0
258.0,61920.0,0.16433333333333333,-39.33047884208613,-94.97241858757705,0.8461668124990279,25.0,100.0,45.0,60.0,3.0,0.5181286390061294,0.003039270436904376,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,43.24656698660285,38.0,10.0
259.0,62160.0,0.164,-95.48494198890683,-93.19250133547646,2.552733965210796,25.0,100.0,45.0,60.0,3.0,0.3972113355040782,0.002986259079217521,0.4091225275935344,0.003076518486521097,nan,nan,nan,nan,43.24656698660285,38.0,10.0
260.0,62400.0,0.16366666666666668,-123.93289328502298,-97.3582198072213,3.233503271245675,25.0,100.0,45.0,60.0,7.0,0.44715667011506194,0.002844304532798938,0.44631548464749204,0.003378248037086655,nan,nan,nan,nan,43.24656698660285,38.0,10.0
261.0,62640.0,0.16333333333333333,-99.1912239119959,-99.68684293218863,2.8238899563981277,25.0,100.0,45.0,60.0,5.0,0.42244591545418264,0.002889623498580252,0.3897535215941793,0.0027688666378689877,nan,nan,nan,nan,43.24656698660285,38.0,10.0
262.0,62880.0,0.163,-120.32647185418102,-98.51028626433015,2.6950302034562923,25.0,100.0,45.0,60.0,4.0,0.5172676951817333,0.003196022544359226,0.42724564121255376,0.0027688666378689877,nan,nan,nan,nan,43.24656698660285,38.0,10.0
263.0,63120.0,0.16266666666666668,-91.57585505734478,-100.94989959272203,2.7935601351848725,25.0,100.0,45.0,60.0,6.0,0.43158822960700355,0.002758115875681871,0.4057413496795382,0.0027411779714902984,nan,nan,nan,nan,43.24656698660285,38.0,10.0
264.0,63360.0,0.16233333333333333,-66.20856752024159,-100.97344031844833,2.3771485563214365,25.0,100.0,45.0,60.0,5.0,0.4189700727782468,0.0025227094264669617,0.5454967034580459,0.003076518486521097,nan,nan,nan,nan,43.24656698660285,38.0,10.0
265.0,63600.0,0.162,-85.2761190213454,-98.23513399860335,1.9830052546156018,25.0,100.0,45.0,60.0,3.0,0.40670003937480015,0.0027198381674316606,0.3381177913996152,0.003071134579169686,nan,nan,nan,nan,43.24656698660285,38.0,10.0
266.0,63840.0,0.16166666666666668,-628.0223069703354,-128.87882122161184,11.500469384482527,25.0,100.0,45.0,60.0,4.0,0.4466600413588575,0.0032352657059593944,0.43743380650300706,0.003076518486521097,nan,nan,nan,nan,43.24656698660285,38.0,10.0
267.0,64080.0,0.16133333333333333,-148.08830772209336,-134.64231115998066,3.6389092304141624,25.0,100.0,45.0,60.0,5.0,0.43963295349916476,0.002725212781956607,0.44631548464749204,0.003076518486521097,nan,nan,nan,nan,43.24656698660285,38.0,10.0
268.0,64320.0,0.161,-78.35076948389388,-124.06169149949343,1.7648271524062895,25.0,100.0,45.0,60.0,0.0,0.3731575955736184,0.002658963719316048,0.3381177913996152,0.002538127751379905,nan,nan,nan,nan,43.24656698660285,38.0,10.0
269.0,64560.0,0.16066666666666668,-40.88191336524583,-120.9066618502973,1.1857411730663143,25.0,100.0,45.0,60.0,3.0,0.43606148049716786,0.0027016082416189044,0.4959060940527689,0.0027688666378689877,nan,nan,nan,nan,43.24656698660285,38.0,10.0
270.0,64800.0,0.16033333333333333,-154.99445797735865,-118.6413036817548,3.4233987234738623,25.0,100.0,45.0,60.0,4.0,0.4567986775284008,0.0030990592401539453,0.42724564121255376,0.003076518486521097,nan,nan,nan,nan,43.24656698660285,38.0,10.0
271.0,65040.0,0.16,-43.23940385495345,-118.97882343337895,0.8946726738175964,25.0,100.0,45.0,60.0,4.0,0.39105533048126606,0.0030645136870572193,0.3381177913996152,0.003045753301655887,nan,nan,nan,nan,43.24656698660285,38.0,10.0
272.0,65280.0,0.15966666666666668,-160.67751421632263,-124.81683548853121,4.7217286272517915,25.0,100.0,45.0,60.0,7.0,0.4804379564691063,0.002909026258143807,0.36516721471158436,0.003076518486521097,nan,nan,nan,nan,43.24656698660285,38.0,10.0
273.0,65520.0,0.15933333333333333,-257.8761117449704,-135.78184756947593,5.8328356704031705,25.0,100.0,45.0,60.0,7.0,0.47227560594913404,0.0030265926829914636,0.44631548464749204,0.0027640211212527173,nan,nan,nan,nan,43.24656698660285,38.0,10.0
274.0,65760.0,0.159,-77.91932001294701,-137.29751256498358,3.0559735697341353,25.0,100.0,45.0,60.0,6.0,0.4705441982135703,0.0028153732297902874,0.42724564121255376,0.0027640211212527173,nan,nan,nan,nan,43.24656698660285,38.0,10.0
275.0,66000.0,0.15866666666666668,-114.49564042592282,-135.2508297495429,3.9819790929064673,25.0,100.0,45.0,60.0,7.0,0.42818254575167125,0.0028745175533873104,0.3719295705395767,0.003384170335173207,nan,nan,nan,41.76948651988671,41.76948651988671,38.0,10.0
276.0,66240.0,0.15833333333333333,-115.39356507751388,-131.28046666359847,3.010135231201293,25.0,100.0,45.0,60.0,3.0,0.4340929934587594,0.002920484551655221,0.4091225275935344,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
277.0,66480.0,0.158,-104.74853479552105,-132.30071985641015,3.6255097520355797,25.0,100.0,45.0,60.0,6.0,0.44116926705056286,0.0028127185862720557,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
278.0,66720.0,0.15766666666666668,-45.51262443676359,-132.60982713614402,1.549203367196416,25.0,100.0,45.0,60.0,1.0,0.4871846668355177,0.002927730666887862,0.5802101300417397,0.0030457533016558865,nan,nan,nan,nan,41.76948651988671,38.0,10.0
279.0,66960.0,0.15733333333333333,-67.2998509187639,-131.20057258263688,2.524739262208909,25.0,100.0,45.0,60.0,4.0,0.46412389513216623,0.002818932234696191,0.3719295705395767,0.0033503286318214754,nan,nan,nan,nan,41.76948651988671,38.0,10.0
280.0,67200.0,0.157,-39.23987897938688,-126.96592186735506,0.8614103031153428,25.0,100.0,45.0,60.0,3.0,0.4059648684322002,0.0030200625654885327,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
281.0,67440.0,0.15666666666666668,-89.80899320636772,-126.49681033207364,2.233463107742689,25.0,100.0,45.0,60.0,3.0,0.40146473409126165,0.002792358040521231,0.4050313023175991,0.0027688666378689877,nan,nan,nan,nan,41.76948651988671,38.0,10.0
282.0,67680.0,0.15633333333333332,-92.76081932548661,-125.11852770563891,2.58145235653703,25.0,100.0,45.0,60.0,3.0,0.3685950940136918,0.002947240041668625,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
283.0,67920.0,0.156,-54.171221250818384,-123.2482960153126,2.05929560850995,25.0,100.0,45.0,60.0,4.0,0.3836381999266803,0.002886095868585698,0.3381177913996152,0.003071134579169686,nan,nan,nan,nan,41.76948651988671,38.0,10.0
284.0,68160.0,0.15566666666666668,-105.44516922650186,-125.21012610062562,2.5827602378422894,25.0,100.0,45.0,60.0,3.0,0.40222164138434535,0.002890811249110931,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
285.0,68400.0,0.15533333333333332,-221.7886093863115,-132.03575061887392,4.739419866186402,25.0,100.0,45.0,60.0,9.0,0.3847177073796506,0.0025658425361186625,0.3719295705395767,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
286.0,68640.0,0.155,-42.67802880893467,-102.76853671080389,0.8008956354753926,25.0,100.0,45.0,60.0,0.0,0.4032941269306245,0.0029253668243351683,0.4057413496795382,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
287.0,68880.0,0.15466666666666667,-125.7732700753596,-101.65278482846719,2.8498883636607015,25.0,100.0,45.0,60.0,1.0,0.36976205704564863,0.002480747957605543,0.3381177913996152,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
288.0,69120.0,0.15433333333333332,-69.82740205976715,-101.22661645726087,1.678146190145826,25.0,100.0,45.0,60.0,5.0,0.41247920769952356,0.002785822179373848,0.40168393618274284,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
289.0,69360.0,0.154,-81.44331473074737,-103.25468652553593,3.054359523248141,25.0,100.0,45.0,60.0,6.0,0.37002061384229973,0.0030439575348355746,0.36821027483418095,0.0027688666378689877,nan,nan,nan,nan,41.76948651988671,38.0,10.0
290.0,69600.0,0.15366666666666667,-90.23546147277499,-100.01673670030677,1.7149854385889831,25.0,100.0,45.0,60.0,3.0,0.4282244477702542,0.003072685257927102,0.3969711794014789,0.003384170335173207,nan,nan,nan,nan,41.76948651988671,38.0,10.0
291.0,69840.0,0.15333333333333332,-33.36017389852889,-99.52277520248552,0.8927074776061676,25.0,100.0,45.0,60.0,1.0,0.4391486037546531,0.003014050979295673,0.5169672258671901,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
