fit_scenario,minute,error_c,error_rate_c_per_min,nearest_error_rule,nearest_delta_rule,label_kp,label_ki
8.0,255.0,0.1655825967287221,-0.02071887659453253,2.0,2.0,1.4240637626562485,0.002187122672303866
8.0,260.0,0.11243979526450332,-0.010628560292843758,2.0,2.0,1.4240637626562485,0.002187122672303866
8.0,265.0,0.13384993282558,0.004282027512215336,2.0,2.0,1.4240637626562485,0.002187122672303866
8.0,270.0,0.20709684305587572,0.014649382046059145,2.0,2.0,1.4240637626562485,0.002187122672303866
8.0,275.0,0.24484953968851642,0.007550539326528138,2.0,2.0,1.4240637626562485,0.002187122672303866
8.0,280.0,0.21204180966886454,-0.006561546003930374,2.0,2.0,1.4240637626562485,0.002187122672303866
8.0,285.0,0.16112869098138205,-0.0101826237374965,2.0,2.0,1.4240637626562485,0.002187122672303866
8.0,290.0,0.14618707542917875,-0.0029883231104406603,2.0,2.0,1.4240637626562485,0.002187122672303866
8.0,295.0,0.16155592411401543,0.0030737697369673357,2.0,2.0,1.4240637626562485,0.002187122672303866
8.0,300.0,0.19095807424140787,0.005880430025478489,2.0,2.0,1.4240637626562485,0.002187122672303866
9.0,0.0,1.012838825070677,0.0,3.0,2.0,0.7119742780811245,0.002236947881304117
9.0,5.0,1.1303727871725364,0.02350679242037188,3.0,2.0,0.7119742780811245,0.002236947881304117
9.0,10.0,1.318409382588829,0.03760731908325852,3.0,3.0,0.7119742780811245,0.002236947881304117
9.0,15.0,1.3349192248074644,0.003301968443727077,3.0,2.0,0.7119742780811245,0.002236947881304117
9.0,20.0,1.1165630158889392,-0.04367124178370503,3.0,1.0,0.7119742780811245,0.002236947881304117
9.0,25.0,0.719838669009274,-0.07934486937593306,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,30.0,0.23454373747462043,-0.0970589863069307,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,35.0,-0.03424616764746702,-0.05375798102441749,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,40.0,-0.31360514475597867,-0.05587179542170233,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,45.0,-0.30242934594824433,0.0022351597615468677,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,50.0,-0.17585675551096358,0.02531451808745615,2.0,3.0,0.7119742780811245,0.002236947881304117
9.0,55.0,0.09545920454640111,0.054263192011472935,2.0,3.0,0.7119742780811245,0.002236947881304117
9.0,60.0,0.2943469599880224,0.03977755108832426,2.0,3.0,0.7119742780811245,0.002236947881304117
9.0,65.0,0.5829562197392697,0.05772185195024946,2.0,3.0,0.7119742780811245,0.002236947881304117
9.0,70.0,0.6475300135438964,0.012914758760925339,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,75.0,0.6641249702382517,0.003318991338871058,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,80.0,0.5269124706117623,-0.027442499925297882,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,85.0,0.4015930706832691,-0.025063879985698635,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,90.0,0.19508154907780195,-0.04130230432109343,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,95.0,0.12325646202343776,-0.014365017410872838,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,100.0,0.03832852853400226,-0.0169855866978871,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,105.0,0.09047372476221227,0.010429039245642003,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,110.0,0.16069031219789665,0.014043317487136876,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,115.0,0.22359656113247794,0.01258124978691626,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,120.0,0.2937773983171219,0.014036167436928792,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,125.0,0.33769944589694845,0.008784409515965309,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,130.0,0.3964553673510167,0.011751184290813654,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,135.0,0.3754481548331299,-0.004201442503577369,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,140.0,0.3452392677380587,-0.006041777419014238,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,145.0,0.29560017389676574,-0.00992781876825859,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,150.0,0.2259896157444814,-0.013922111630456868,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,155.0,0.18054315535210463,-0.009089292078475354,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,160.0,0.17960578212496614,-0.00018747464542769876,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,165.0,0.3838801960586906,0.040854882786744894,2.0,3.0,0.7119742780811245,0.002236947881304117
9.0,170.0,0.5819071201014197,0.03960538480854581,2.0,3.0,0.7119742780811245,0.002236947881304117
9.0,175.0,0.6882960293897185,0.021277781857659762,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,180.0,0.7754368663498603,0.01742816739202837,3.0,2.0,0.7119742780811245,0.002236947881304117
9.0,185.0,0.7931914123268697,0.0035509091954018857,3.0,2.0,0.7119742780811245,0.002236947881304117
9.0,190.0,0.7209192598369185,-0.014454430497990245,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,195.0,0.6013273602561711,-0.02391837991614949,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,200.0,0.3834420909470424,-0.04357705386182573,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,205.0,0.03114674055733957,-0.07045907007794057,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,210.0,-0.13958966404215545,-0.034147280919899006,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,215.0,-0.21696331551791204,-0.015474730295151317,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,220.0,-0.17952111214841793,0.007488440673898822,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,225.0,0.05158093709568945,0.046220409848821475,2.0,3.0,0.7119742780811245,0.002236947881304117
9.0,230.0,0.21174865125148656,0.032033542831159424,2.0,3.0,0.7119742780811245,0.002236947881304117
9.0,235.0,0.34934779042269426,0.02751982783424154,2.0,3.0,0.7119742780811245,0.002236947881304117
9.0,240.0,0.4641548935694395,0.02296142062934905,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,245.0,0.4207048106376732,-0.008690016586353266,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,250.0,0.3173578838964737,-0.0206693853482399,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,255.0,0.1739128978651152,-0.028688997206271695,2.0,1.0,0.7119742780811245,0.002236947881304117
9.0,260.0,0.06325425018730613,-0.022131729535561816,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,265.0,0.025911189468104112,-0.007468612143840403,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,270.0,-0.01774685037030821,-0.008731607967682464,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,275.0,-0.01740746777721469,6.787651861870359e-05,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,280.0,0.09288307220069925,0.022058107995582787,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,285.0,0.14997339690174272,0.011418064940208694,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,290.0,0.16159548878609442,0.002324418376870341,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,295.0,0.1495315429330084,-0.002412789170617202,2.0,2.0,0.7119742780811245,0.002236947881304117
9.0,300.0,0.1304698996620104,-0.0038123286541996036,2.0,2.0,0.7119742780811245,0.002236947881304117
10.0,0.0,0.03818861928069239,0.0,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,5.0,0.2432878737493418,0.04101985089372988,2.0,3.0,0.5752099533233762,0.07278253820709514
10.0,10.0,0.5328251547959013,0.057907456209311904,2.0,3.0,0.5752099533233762,0.07278253820709514
10.0,15.0,0.8012158956546109,0.05367814817174192,3.0,3.0,0.5752099533233762,0.07278253820709514
10.0,20.0,0.9871565483432327,0.037188130537724365,3.0,3.0,0.5752099533233762,0.07278253820709514
10.0,25.0,1.1070182160022348,0.023972333531800415,3.0,2.0,0.5752099533233762,0.07278253820709514
10.0,30.0,1.0708859760210032,-0.007226447996246321,3.0,2.0,0.5752099533233762,0.07278253820709514
10.0,35.0,0.9351628986650447,-0.027144615471191715,3.0,1.0,0.5752099533233762,0.07278253820709514
10.0,40.0,0.7325658208916295,-0.04051941555468304,2.0,1.0,0.5752099533233762,0.07278253820709514
10.0,45.0,0.49772454005391964,-0.046968256167541966,2.0,1.0,0.5752099533233762,0.07278253820709514
10.0,50.0,0.2794560124516643,-0.04365370552045107,2.0,1.0,0.5752099533233762,0.07278253820709514
10.0,55.0,0.10519385461265429,-0.034852431567802,2.0,1.0,0.5752099533233762,0.07278253820709514
10.0,60.0,-0.04007293288039193,-0.029053357498609246,2.0,1.0,0.5752099533233762,0.07278253820709514
10.0,65.0,-0.10057790444707493,-0.0121009943133366,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,70.0,-0.15778738478789478,-0.011441896068163971,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,75.0,-0.13754497147160194,0.004048482663258568,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,80.0,-0.13186277155699955,0.0011364399829204785,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,85.0,-0.05920205213322305,0.0145321438847553,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,90.0,0.033554754753232885,0.018551361377291187,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,95.0,0.14988290479702826,0.023265630008759076,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,100.0,0.2491740626718908,0.019858231574972508,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,105.0,0.38058959309134366,0.026283106083890572,2.0,3.0,0.5752099533233762,0.07278253820709514
10.0,110.0,0.4086876811429718,0.005619617610325633,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,115.0,0.3855050092610668,-0.004636534376381007,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,120.0,0.3306602886893195,-0.010968944114349455,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,125.0,0.2543487973013825,-0.015262298277587405,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,130.0,0.18469171027032516,-0.013931417406211465,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,135.0,0.09289027322055787,-0.018360287409953456,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,140.0,0.06449022257492842,-0.00568001012912589,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,145.0,0.0266674059675438,-0.007564563321476925,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,150.0,-0.09828239995608357,-0.024989961184725473,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,155.0,-0.16352900814640492,-0.01304932163806427,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,160.0,-0.19703355965086544,-0.006700910300892105,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,165.0,-0.21979172685221826,-0.004551633440270564,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,170.0,-0.19860809124202916,0.00423672712203782,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,175.0,-0.11456468356761818,0.016808681534882196,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,180.0,-0.009200885134838188,0.021072759686555996,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,185.0,0.1381271188768416,0.029465600802335956,2.0,3.0,0.5752099533233762,0.07278253820709514
10.0,190.0,0.2852039453409674,0.02941536529282516,2.0,3.0,0.5752099533233762,0.07278253820709514
10.0,195.0,0.43497696134118513,0.02995460320004355,2.0,3.0,0.5752099533233762,0.07278253820709514
10.0,200.0,0.5334019346285324,0.019684994657469444,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,205.0,0.5310830552439505,-0.00046377587691637245,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,210.0,0.4831905036870303,-0.009578510311384037,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,215.0,0.4103214452602053,-0.014573811685365002,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,220.0,0.33199636311687897,-0.015665016428665267,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,225.0,0.26173171144260365,-0.014052930334855062,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,230.0,0.16799338402918806,-0.01874766548268312,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,235.0,0.13677418224853,-0.006243840356131613,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,240.0,0.05619943660533622,-0.016114949128638756,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,245.0,0.019148888815625043,-0.007410109557942235,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,250.0,-0.04310040621672684,-0.012449859006470377,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,255.0,-0.1529102671077105,-0.02196197217819673,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,260.0,-0.2564896348349883,-0.020715873545455565,2.0,2.0,0.5752099533233762,0.07278253820709514
10.0,265.0,-0.4193020776297871,-0.032562488558959754,1.0,1.0,0.5752099533233762,0.07278253820709514
10.0,270.0,-0.5187575984682518,-0.01989110416769293,1.0,2.0,0.5752099533233762,0.07278253820709514
10.0,275.0,-0.6009356299610751,-0.016435606298564664,1.0,2.0,0.5752099533233762,0.07278253820709514
10.0,280.0,-0.574479087032298,0.005291308585755416,1.0,2.0,0.5752099533233762,0.07278253820709514
10.0,285.0,-0.40769922020083627,0.03335597336629235,1.0,3.0,0.5752099533233762,0.07278253820709514
10.0,290.0,-0.1338991958060518,0.054760004878956894,2.0,3.0,0.5752099533233762,0.07278253820709514
10.0,295.0,0.1652319826203943,0.05982623568528922,2.0,3.0,0.5752099533233762,0.07278253820709514
10.0,300.0,0.48921983140216696,0.06479756975635453,2.0,3.0,0.5752099533233762,0.07278253820709514
11.0,0.0,1.6948905947238586,0.0,3.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,5.0,1.860207049087503,0.03306329087272886,3.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,10.0,2.0741873342186494,0.04279605702622931,3.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,15.0,2.2969635417614107,0.04455524150855226,3.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,20.0,2.3610512823514647,0.01281754811801079,3.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,25.0,2.257391312486348,-0.020731993973023322,3.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,30.0,1.9020162282222834,-0.07107501685281292,3.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,35.0,1.4422630153159055,-0.09195064258127558,3.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,40.0,0.9452372070532071,-0.09940516165253968,3.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,45.0,0.4299059218989072,-0.10306625703085999,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,50.0,-0.07585273782360247,-0.10115173194450193,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,55.0,-0.507004889938127,-0.0862304304229049,1.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,60.0,-0.7545708421040302,-0.04951319043318066,1.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,65.0,-0.8623069323977113,-0.021547218058736207,1.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,70.0,-0.8325525615061906,0.005950874178304133,1.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,75.0,-0.7113294265787893,0.024244626985480265,1.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,80.0,-0.5211198574941349,0.038041913816930874,1.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,85.0,-0.2900668573044065,0.04621060003794568,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,90.0,-0.0293078322930036,0.05215180500228058,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,95.0,0.22237950787425476,0.05033746803345167,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,100.0,0.485554542888174,0.052635007002783854,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,105.0,0.7676975918053195,0.0564286097834291,3.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,110.0,0.8817902784267453,0.02281853732428516,3.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,115.0,0.997248429656544,0.023091630245959748,3.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,120.0,0.9837133131144604,-0.002707023308416723,3.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,125.0,0.9072804394523857,-0.015286574732414949,3.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,130.0,0.8235339481329405,-0.016749298263889045,3.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,135.0,0.6577411176180554,-0.033158566102977,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,140.0,0.42028161479017356,-0.047491900565576374,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,145.0,0.16527671369764363,-0.051000980218505985,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,150.0,0.0007622150705053343,-0.03290289972542766,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,155.0,-0.16427866795652335,-0.03300817660540574,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,160.0,-0.2619480883886389,-0.019533884086423113,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,165.0,-0.3398970775271515,-0.015589797827702511,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,170.0,-0.3308749339511756,0.001804428715195172,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,175.0,-0.30195664660774213,0.005783657468686698,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,180.0,-0.07430229811125955,0.04553086969929652,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,185.0,0.08798243613759738,0.032456946849771386,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,190.0,0.31026614928465435,0.04445674262941139,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,195.0,0.5619968472833747,0.05034613959974408,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,200.0,0.6881195913120877,0.025224548805742587,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,205.0,0.7278513292600799,0.007946347589598446,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,210.0,0.7426878269724675,0.0029672995424775196,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,215.0,0.693397835915448,-0.009857998211403896,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,220.0,0.5385905534428872,-0.030961456494512162,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,225.0,0.4540258027483759,-0.01691295013890226,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,230.0,0.26347881706324827,-0.038109397137025526,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,235.0,0.0633409972416743,-0.0400275639643148,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,240.0,-0.10920982342015861,-0.034510164132366586,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,245.0,-0.2361679755856585,-0.025391630433099978,2.0,1.0,0.3649745056227516,0.0018574179515515508
11.0,250.0,-0.29955842819229517,-0.012678090521327335,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,255.0,-0.31831755634168957,-0.00375182562987888,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,260.0,-0.3002115242714467,0.0036212064140485724,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,265.0,-0.2973629837541125,0.0005697081034668372,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,270.0,-0.24937586651876842,0.00959742344706882,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,275.0,-0.2175626150562877,0.006362650292496141,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,280.0,-0.06614116096116973,0.030284290819023597,2.0,3.0,0.3649745056227516,0.0018574179515515508
11.0,285.0,0.03426490536128313,0.020081213264490572,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,290.0,0.10929165992819279,0.015005350913381931,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,295.0,0.16646839832915106,0.011435347680191655,2.0,2.0,0.3649745056227516,0.0018574179515515508
11.0,300.0,0.15469729942613952,-0.002354219780602307,2.0,2.0,0.3649745056227516,0.0018574179515515508
12.0,0.0,-1.9633390127620807,0.0,0.0,2.0,0.5945332633852778,0.0038071568889864204
12.0,5.0,-1.7680813466676355,0.03905153321888903,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,10.0,-1.4826202246937576,0.05709222439477557,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,15.0,-1.1717903433831545,0.062165976262120635,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,20.0,-0.8291109648915622,0.06853587569831845,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,25.0,-0.5654699299315027,0.0527282069920119,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,30.0,-0.24102556171116873,0.06488887364406679,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,35.0,0.007784013905514087,0.04976191512333657,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,40.0,0.1771276861598423,0.03386873445086565,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,45.0,0.44694633960685337,0.05396373068940221,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,50.0,0.7564296111829947,0.06189665431522826,3.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,55.0,0.9334256196643196,0.03539920169626498,3.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,60.0,0.8141502225243862,-0.023855079427986682,3.0,2.0,0.5945332633852778,0.0038071568889864204
12.0,65.0,0.4601049248650426,-0.07080905953186871,2.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,70.0,0.003094175070081917,-0.09140214995899214,2.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,75.0,-0.5281260203660736,-0.1062440390872311,1.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,80.0,-0.8997434813303684,-0.07432349219285897,1.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,85.0,-0.9582267001980433,-0.011696643773534987,1.0,2.0,0.5945332633852778,0.0038071568889864204
12.0,90.0,-0.7814724713525791,0.035350845769092844,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,95.0,-0.5446828766951768,0.04735791893148047,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,100.0,-0.18496919068474682,0.071942737202086,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,105.0,0.054946103977634664,0.0479830589324763,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,110.0,0.40415902725509767,0.0698425846554926,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,115.0,0.6229071819984959,0.04374963094867965,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,120.0,0.8152000832313568,0.038458580246572185,3.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,125.0,0.7234351574835465,-0.018352985149562073,2.0,2.0,0.5945332633852778,0.0038071568889864204
12.0,130.0,0.33526055479513417,-0.07763492053768246,2.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,135.0,-0.15935437947338826,-0.09892298685370449,2.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,140.0,-0.6466979312797392,-0.09746871036127018,1.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,145.0,-1.0391019367742338,-0.07848080109889892,1.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,150.0,-0.9756047818216942,0.01269943099050792,1.0,2.0,0.5945332633852778,0.0038071568889864204
12.0,155.0,-0.7884937981434987,0.03742219673563909,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,160.0,-0.4872535331416614,0.060248053000367466,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,165.0,-0.23612616753625204,0.05022547312108187,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,170.0,0.13985986747275092,0.07519720700180059,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,175.0,0.3252928975528988,0.037086606016029575,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,180.0,0.6343020348018023,0.06180182744978069,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,185.0,0.68184726223258,0.009509045486155544,2.0,2.0,0.5945332633852778,0.0038071568889864204
12.0,190.0,0.4934263958871945,-0.037684173269077095,2.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,195.0,0.16861443583322355,-0.06496239201079419,2.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,200.0,-0.3494590103181565,-0.10361468923027602,2.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,205.0,-0.7838503458899986,-0.08687826711436841,1.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,210.0,-1.0162626180692484,-0.046482454435849974,1.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,215.0,-0.8884900816430346,0.025554507285242778,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,220.0,-0.5693502527445133,0.06382796577970425,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,225.0,-0.3634291924994919,0.041184212049004285,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,230.0,-0.10182479264378941,0.0523208799711405,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,235.0,0.15710036332227517,0.05178503119321291,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,240.0,0.41958949570478765,0.052497826476502495,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,245.0,0.6567593229713609,0.047433965453314644,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,250.0,0.5549237231552873,-0.02036711996321472,2.0,2.0,0.5945332633852778,0.0038071568889864204
12.0,255.0,0.3406791296716456,-0.042848918696728334,2.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,260.0,-0.13781250062568873,-0.09569832605946686,2.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,265.0,-0.6194313458587892,-0.0963237690466201,1.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,270.0,-1.0439320234610499,-0.08490013552045213,1.0,1.0,0.5945332633852778,0.0038071568889864204
12.0,275.0,-1.0432202611653558,0.0001423524591388059,1.0,2.0,0.5945332633852778,0.0038071568889864204
12.0,280.0,-0.8256718275237453,0.043509686728322096,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,285.0,-0.5496133799188456,0.05521168952097995,1.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,290.0,-0.29563050632575383,0.050796574718618356,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,295.0,0.0646129868804799,0.07204869864124674,2.0,3.0,0.5945332633852778,0.0038071568889864204
12.0,300.0,0.2933894511725619,0.045755292858416396,2.0,3.0,0.5945332633852778,0.0038071568889864204
13.0,0.0,5.30536437254197,0.0,4.0,2.0,0.34178339608469793,0.0032903652329300532
13.0,5.0,5.5262950211895365,0.04418612972951337,4.0,3.0,0.34178339608469793,0.0032903652329300532
13.0,10.0,5.832010002119237,0.06114299618594003,4.0,3.0,0.34178339608469793,0.0032903652329300532
13.0,15.0,5.804609117260778,-0.005480176971691719,4.0,2.0,0.34178339608469793,0.0032903652329300532
13.0,20.0,5.237486065833394,-0.11342461028547675,4.0,1.0,0.34178339608469793,0.0032903652329300532
13.0,25.0,4.256542948040522,-0.19618862355857444,4.0,0.0,0.34178339608469793,0.0032903652329300532
13.0,30.0,3.0939005416926513,-0.23252848126957418,3.0,0.0,0.34178339608469793,0.0032903652329300532
13.0,35.0,1.9319883791157402,-0.2323824325153822,3.0,0.0,0.34178339608469793,0.0032903652329300532
