minute,zn_zone_c,imc_zone_c,bo_zone_c,safe-bo_zone_c,fnn_zone_c,rl_zone_c,llm_zone_c,zn_command,imc_command,bo_command,safe-bo_command,fnn_command,rl_command,llm_command,setpoint_c
131.0,21.41649551511536,22.10431497760439,21.89385496884304,22.10431497760439,22.10431497760439,22.105477632914937,22.10431497760439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
132.0,21.42864414656718,22.099089528821935,21.84953772857176,22.099089528821935,22.099089528821935,22.158372702619502,22.099089528821935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
133.0,21.46124276603301,22.115835264739264,21.83259571578052,22.115835264739264,22.115835264739264,22.22555457008712,22.115835264739264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
134.0,21.511580416258816,22.151660251008956,21.839467594528873,22.151660251008956,22.151660251008956,22.305080206121072,22.151660251008956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
135.0,21.577280937135363,22.204029519804198,21.867031256840484,22.204029519804198,22.204029519804198,22.39524696700777,22.204029519804198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
136.0,21.656261832578306,22.27072121469827,21.912549864859795,22.27072121469827,22.27072121469827,22.49456305672213,22.27072121469827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
137.0,21.74669818897468,22.349788121383348,21.973624519527952,22.349788121383348,22.349788121383348,22.601721616714265,22.349788121383348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
138.0,21.846991024831496,22.43952392281362,22.0481527420001,22.43952392281362,22.43952392281362,22.715577997787147,22.43952392281362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
139.0,21.955739527446624,22.53843359858361,22.134292053962817,22.53843359858361,22.53843359858361,22.835129823283914,22.53843359858361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
140.0,22.071716699250672,22.64520745960307,22.230428030674656,22.64520745960307,22.64520745960307,22.95949950079367,22.64520745960307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
141.0,22.19384799509025,22.758698371630775,22.335146277450924,22.758698371630775,22.758698371630775,23.087918881681567,22.758698371630775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
142.0,22.321192583145496,22.877901776054596,22.44720784776862,22.877901776054596,22.877901776054596,23.21971580467594,22.877901776054596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
143.0,22.45292690728225,23.00193816439781,22.565527680338423,23.00193816439781,23.00193816439781,23.354302292137508,23.00193816439781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
144.0,22.588330268207333,23.130037705217752,22.689155684394873,23.130037705217752,23.130037705217752,23.491164196049926,23.130037705217752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
145.0,22.726772175504347,23.261526759068683,22.817260147986136,23.261526759068683,23.261526759068683,23.62985211569576,23.261526759068683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
146.0,22.86770125307361,23.395816049661775,22.949113183983588,23.395816049661775,23.395816049661775,23.769973430845802,23.395816049661775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
147.0,23.01063550720745,23.53239028782976,23.08407796356542,23.53239028782976,23.53239028782976,23.911185313468625,23.53239028782976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
148.0,23.15515378995956,23.670799069881777,23.22159751766033,23.670799069881777,23.670799069881777,24.053188597790815,23.670799069881777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
149.0,23.300888311017616,23.81064889384412,23.361184913794844,23.81064889384412,23.81064889384412,24.195722403295814,23.81064889384412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
150.0,23.44751806931524,23.95159615630238,23.502414639435038,23.95159615630238,23.95159615630238,24.338559418194674,23.95159615630238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
151.0,23.594763091432355,24.09334100941991,23.644915043656436,24.09334100941991,24.09334100941991,24.481501762257402,24.09334100941991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
152.0,23.74237937770399,24.235621972496332,23.788361707171575,24.235621972496332,24.235621972496332,24.624377357854602,24.235621972496332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
153.0,23.89015446912532,24.378211205402692,23.932471626706015,24.378211205402692,24.378211205402692,24.767036746796784,24.378211205402692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
154.0,24.037903558813994,24.52091036260949,24.07699811371439,24.52091036260949,24.52091036260949,24.90935029822339,24.52091036260949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
155.0,24.18546608115349,24.663546956505883,24.221726319709926,24.663546956505883,24.663546956505883,25.051205759516947,24.663546956505883,0.0,0.0,0.0,0.0,0.0,0.25,0.0,24.89409901651732
156.0,24.332702719953975,24.805971167464755,24.366469311254196,24.805971167464755,24.805971167464755,25.192506108115534,24.805971167464755,0.0,0.0,0.0,0.0,0.0,0.25,0.0,24.89409901651732
157.0,24.47949278417147,24.94805304578927,24.51106462710402,24.94805304578927,24.94805304578927,25.333167667270114,24.94805304578927,0.0,0.0,0.0,0.0,0.0,0.27,0.0,24.89409901651732
158.0,24.625731906045555,25.08968005741413,24.65537125830256,25.08968005741413,25.08968005741413,25.473118453331445,25.08968005741413,0.0,0.0,0.0,0.0,0.0,0.32,0.0,24.89409901651732
159.0,24.77133002205942,25.23075493114513,24.79926699927301,25.23075493114513,25.23075493114513,25.612296726132094,25.23075493114513,0.0,0.0,0.0,0.0,0.0,0.37,0.0,24.89409901651732
160.0,24.916209601988538,25.371193770405007,24.94264612435232,25.371193770405007,25.371193770405007,25.750649717520993,25.371193770405007,0.0,0.25,0.0,0.25,0.25,0.42,0.25,24.89409901651732
161.0,25.060304095569972,25.51092439700133,25.085417349797552,25.51092439700133,25.51092439700133,25.888132516171083,25.51092439700133,0.0,0.25,0.0,0.25,0.25,0.47000000000000003,0.25,24.89409901651732
162.0,25.203556570065818,25.649884898421504,25.227502046205938,25.649884898421504,25.649884898421504,26.02470708946752,25.649884898421504,0.0,0.3,0.0,0.3,0.3,0.52,0.3,24.89409901651732
163.0,25.345918515276587,25.788022353659194,25.36883267059485,25.788022353659194,25.788022353659194,26.160341425640972,25.788022353659194,0.25,0.35000000000000003,0.25,0.35000000000000003,0.35000000000000003,0.5700000000000001,0.35000000000000003,24.89409901651732
164.0,25.48734879543936,25.92529171564629,25.509351391165094,25.92529171564629,25.92529171564629,26.287336425390137,25.92529171564629,0.3,0.4,0.26,0.4,0.4,0.62,0.4,24.89409901651732
165.0,25.62781272997115,26.061654831057037,25.649008881083347,26.061654831057037,26.061654831057037,26.401454849863047,26.061654831057037,0.35000000000000003,0.45,0.31,0.45,0.45,0.67,0.45,24.89409901651732
166.0,25.7672812872332,26.19707958061297,25.78776326052608,26.19707958061297,26.19707958061297,26.5036443873554,26.19707958061297,0.4,0.5,0.36,0.5,0.5,0.72,0.5,24.89409901651732
167.0,25.905730377435358,26.331539125089257,25.92557916877626,26.331539125089257,26.331539125089257,26.593403233548095,26.331539125089257,0.45,0.55,0.41000000000000003,0.55,0.55,0.77,0.55,24.89409901651732
168.0,26.043140232504296,26.465011244040454,26.06242695040031,26.465011244040454,26.465011244040454,26.669682064808903,26.465011244040454,0.5,0.6,0.46,0.6,0.6,0.8200000000000001,0.6,24.89409901651732
169.0,26.267650586633803,26.677961124269398,26.2864376658936,26.677961124269398,26.677961124269398,26.819740153794985,26.677961124269398,0.55,0.65,0.51,0.65,0.65,0.87,0.65,24.89409901651732
170.0,26.490270231227225,26.877180490953233,26.508612497583318,26.877180490953233,26.877180490953233,26.9538363986797,26.877180490953233,0.6,0.7000000000000001,0.56,0.7000000000000001,0.7000000000000001,0.92,0.7000000000000001,24.89409901651732
171.0,26.71099720651424,27.0627107341681,26.7289428105086,27.0627107341681,27.0627107341681,27.071333266185295,27.0627107341681,0.65,0.75,0.61,0.75,0.75,0.97,0.75,24.89409901651732
172.0,26.92215963777213,27.23355771742251,26.939750873960325,27.23355771742251,27.23355771742251,27.171695732674337,27.23355771742251,0.7000000000000001,0.8,0.66,0.8,0.8,1.0,0.8,24.89409901651732
173.0,27.118010551099328,27.3888743458351,27.13651215361479,27.3888743458351,27.3888743458351,27.254478464300927,27.3888743458351,0.75,0.85,0.71,0.85,0.85,1.0,0.85,24.89409901651732
174.0,27.297756476403364,27.52794227043963,27.31910308902192,27.52794227043963,27.52794227043963,27.319314573722362,27.52794227043963,0.8,0.9,0.76,0.9,0.9,1.0,0.9,24.89409901651732
175.0,27.46072632834634,27.650155841584606,27.486595907721988,27.650155841584606,27.650155841584606,27.36590575973914,27.650155841584606,0.85,0.9500000000000001,0.81,0.9500000000000001,0.9500000000000001,1.0,0.9500000000000001,24.89409901651732
176.0,27.606356138792865,27.75500803520339,27.638201659340574,27.75500803520339,27.75500803520339,27.394013660010557,27.75500803520339,0.9,1.0,0.86,1.0,1.0,1.0,1.0,24.89409901651732
177.0,27.73417566647716,27.842078109653055,27.773252929967022,27.842078109653055,27.842078109653055,27.40345226785225,27.842078109653055,0.9500000000000001,1.0,0.91,1.0,1.0,1.0,1.0,24.89409901651732
178.0,27.84379665333384,27.911020780576486,27.891188681578004,27.911020780576486,27.911020780576486,27.39408128241961,27.911020780576486,1.0,1.0,0.96,1.0,1.0,1.0,1.0,24.89409901651732
179.0,27.934902525250816,27.961556727344192,27.991540955516324,27.961556727344192,27.961556727344192,27.365800277631433,27.961556727344192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
180.0,28.00723935983924,27.99346426752911,28.073923211086274,27.99346426752911,27.99346426752911,27.318543589267456,27.99346426752911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
181.0,28.060607965602163,28.006572055952123,28.13802009844228,28.006572055952123,28.006572055952123,27.252889620502927,28.006572055952123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
182.0,28.09485693599465,28.000752682454465,28.18357848960995,28.000752682454465,28.000752682454465,27.170701014109518,28.000752682454465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
183.0,28.109876558632084,27.975917058007624,28.210399613112497,27.975917058007624,27.975917058007624,27.074242761700145,27.975917058007624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
184.0,28.105593474608913,27.932009492328117,28.218332156652558,27.932009492328117,27.932009492328117,26.965499430835244,27.932009492328117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
185.0,28.081965995789485,27.869003378056224,28.20726621894596,27.869003378056224,27.869003378056224,26.846209624350102,27.869003378056224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
186.0,28.038979999247946,27.78843187818689,28.177128006406278,27.78843187818689,27.78843187818689,26.71789620766491,27.78843187818689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
187.0,27.97664532795996,27.69269315862648,28.127875183187953,27.69269315862648,27.69269315862648,26.58189282379648,27.69269315862648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
188.0,27.808371382354224,27.49573281893653,27.971643964172163,27.49573281893653,27.49573281893653,26.351211427566994,27.49573281893653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
189.0,27.625562872324213,27.288370336606047,27.799124795820685,27.288370336606047,27.288370336606047,26.11585265583836,27.288370336606047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
190.0,27.4303378461389,27.07221045364355,27.612653665387366,27.07221045364355,27.07221045364355,25.87670311406806,27.07221045364355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
191.0,27.224551031860795,26.848657684497823,27.414276450766145,26.848657684497823,26.848657684497823,25.634537515776127,26.848657684497823,1.0,1.0,1.0,1.0,1.0,0.9500000000000001,1.0,24.89409901651732
192.0,27.009826205211947,26.618940935238108,27.20578457846383,26.618940935238108,26.618940935238108,25.390032452205126,26.618940935238108,1.0,1.0,1.0,1.0,1.0,0.9,1.0,24.89409901651732
193.0,26.78758458218073,26.384135099065297,26.98874630226653,26.384135099065297,26.384135099065297,25.143778470710394,26.384135099065297,1.0,1.0,1.0,1.0,1.0,0.85,1.0,24.89409901651732
194.0,26.55906972455791,26.14517999948149,26.76453414040771,26.14517999948149,26.14517999948149,24.896290669581226,26.14517999948149,1.0,1.0,1.0,1.0,1.0,0.8,1.0,24.89409901651732
195.0,26.32536938663794,25.902897006844093,26.534348942999625,25.902897006844093,25.902897006844093,24.648017991486675,25.902897006844093,1.0,1.0,1.0,1.0,1.0,0.75,1.0,24.89409901651732
196.0,26.087434678731437,25.658003614029504,26.299241003554748,25.658003614029504,25.658003614029504,24.399351375365384,25.658003614029504,1.0,0.9500000000000001,1.0,0.9500000000000001,0.9500000000000001,0.7000000000000001,0.9500000000000001,24.89409901651732
197.0,25.84609687700323,25.41112622184257,26.060128577603457,25.41112622184257,25.41112622184257,24.150630906951736,25.41112622184257,1.0,0.9,1.0,0.9,0.9,0.65,0.9,24.89409901651732
198.0,25.602082168684042,25.162811354028438,25.81781412683472,25.162811354028438,25.162811354028438,23.90215209091442,25.162811354028438,1.0,0.85,1.0,0.85,0.85,0.6,0.85,24.89409901651732
199.0,25.356024586206853,24.91353549474366,25.572998568081903,24.91353549474366,24.91353549474366,23.65417135248108,24.91353549474366,1.0,0.8,1.0,0.8,0.8,0.55,0.8,24.89409901651732
200.0,25.1084773526816,24.663713717659306,25.326293772173372,24.663713717659306,24.663713717659306,23.408445334372836,24.663713717659306,1.0,0.75,0.9500000000000001,0.75,0.75,0.0,0.75,24.89409901651732
201.0,24.859922833807886,24.413707255093637,25.07823352757751,24.413707255093637,24.413707255093637,23.16754367928695,24.413707255093637,1.0,0.7000000000000001,0.9,0.7000000000000001,0.7000000000000001,0.0,0.7000000000000001,24.89409901651732
202.0,24.610781267366125,24.163830137347425,24.82928315737732,24.163830137347425,24.163830137347425,22.93369380553208,24.163830137347425,0.98,0.65,0.85,0.65,0.65,0.0,0.65,24.89409901651732
203.0,24.36141842041031,23.91435501642925,24.57984795495626,23.91435501642925,23.91435501642925,22.708823188398608,23.91435501642925,0.93,0.0,0.8,0.0,0.0,0.0,0.0,24.89409901651732
204.0,24.112152305849648,23.66551827433495,24.330280583467346,23.66551827433495,23.66551827433495,22.494596446697606,23.66551827433495,0.88,0.0,0.75,0.0,0.0,0.0,0.0,24.89409901651732
205.0,23.863259073934252,23.41905897494239,24.080887566341488,23.41905897494239,23.41905897494239,22.292447872448044,23.41905897494239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
206.0,23.61497817997403,23.17753134382751,23.831934980463597,23.17753134382751,23.17753134382751,22.10360996334392,23.17753134382751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
207.0,23.367516917176232,22.943149278402544,23.58365344993594,22.943149278402544,22.943149278402544,21.92913844890665,22.943149278402544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
208.0,23.121054392571253,22.717828396394133,23.336242526323392,22.717828396394133,22.717828396394133,21.769934240941595,22.717828396394133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
209.0,22.875745014421206,22.50322291809091,23.091409001924216,22.50322291809091,22.50322291809091,21.642107398010577,22.50322291809091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
210.0,22.631721551106533,22.300758016827753,22.851678829392263,22.300758016827753,22.300758016827753,21.553200324422527,22.300758016827753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
211.0,22.389711602597067,22.111658194257423,22.619241140479815,22.111658194257423,22.111658194257423,21.49821916276399,22.111658194257423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
212.0,22.151684056283653,21.95538582298283,22.39598986346974,21.95538582298283,21.95538582298283,21.472785339334727,21.95538582298283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
213.0,21.919972705922163,21.841417446023186,22.183560227315418,21.841417446023186,21.841417446023186,21.47305998437566,21.841417446023186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
214.0,21.722070531451863,21.764344532255976,22.004843377220087,21.764344532255976,21.764344532255976,21.495677634130505,21.764344532255976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
215.0,21.572183624425026,21.71942474960122,21.871317085799006,21.71942474960122,21.71942474960122,21.537688074874417,21.71942474960122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
216.0,21.464196298219242,21.702500132630487,21.777217021629657,21.702500132630487,21.702500132630487,21.596505329025568,21.702500132630487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
217.0,21.392745963190738,21.709925299867802,21.717488759132433,21.709925299867802,21.709925299867802,21.66986290624733,21.709925299867802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
218.0,21.353130622172053,21.73850448661827,21.68770057860554,21.73850448661827,21.73850448661827,21.755774550160897,21.73850448661827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
219.0,21.341227726265863,21.78543631072303,21.683966975123216,21.78543631072303,21.78543631072303,21.85249980577275,21.78543631072303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
220.0,21.353422995820715,21.84826532158905,21.702881561182885,21.84826532158905,21.84826532158905,21.958513815602632,21.84826532158905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
221.0,21.386547982802757,21.9248394994653,21.74145820949075,21.9248394994653,21.9248394994653,22.07248082520049,21.9248394994653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
222.0,21.437825301065846,22.0132729742376,21.797079423945714,22.0132729742376,22.0132729742376,22.193230942515665,22.0132729742376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
223.0,21.50482058285443,22.11191332275234,21.86745105115384,22.11191332275234,22.11191332275234,22.319739751524022,22.11191332275234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
224.0,21.58540033551566,22.21931288239659,21.9505625538164,22.21931288239659,22.21931288239659,22.451110429591452,22.21931288239659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
225.0,21.677694973838033,22.334203587712572,22.044652162958474,22.334203587712572,22.334203587712572,22.586558061098298,22.334203587712572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
226.0,21.78006639241681,22.455474897395156,22.14817630984552,22.455474897395156,22.455474897395156,22.72539587760916,22.455474897395156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
227.0,21.89107952050209,22.58215443215322,22.259782812014958,22.58215443215322,22.58215443215322,22.8670231879951,22.58215443215322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
228.0,22.009477370255052,22.713390990522882,22.378287352393226,22.713390990522882,22.713390990522882,23.010914790970443,22.713390990522882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
229.0,22.134159149399263,22.848439650604327,22.50265284708612,22.848439650604327,22.848439650604327,23.156611687993305,22.848439650604327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
230.0,22.26416106193938,22.98664870155674,22.631971347094407,22.98664870155674,22.98664870155674,23.30371293683569,22.98664870155674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
231.0,22.39863946683473,23.127448180144505,22.765448162771815,23.127448180144505,23.127448180144505,23.45186850574077,23.127448180144505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
232.0,22.536856105055243,23.270339815223235,22.902387938057895,23.270339815223235,23.270339815223235,23.60077300528763,23.270339815223235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
233.0,22.67816514100837,23.41488820726067,23.04218243504,23.41488820726067,23.41488820726067,23.750160190174295,23.41488820726067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
234.0,22.822001795519775,23.56071309122121,23.184299818804263,23.56071309122121,23.56071309122121,23.899798136366986,23.56071309122121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
235.0,22.967872374913874,23.70748254976911,23.328275258329512,23.70748254976911,23.70748254976911,24.049485010675134,23.70748254976911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
236.0,23.1153455247433,23.85490706008399,23.47370268180468,23.85490706008399,23.85490706008399,24.199045359997278,23.85490706008399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
237.0,23.264044557771474,24.002734271914594,23.62022754459807,24.002734271914594,24.002734271914594,24.348326856417707,24.002734271914594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
238.0,23.413640724282047,24.15074442706897,23.767540485517248,24.15074442706897,24.15074442706897,24.497197442171256,24.15074442706897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
239.0,23.563847308990407,24.298746341567337,23.915371762270738,24.298746341567337,24.298746341567337,24.645542825368615,24.298746341567337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
240.0,23.714414453043943,24.446573881357896,24.06348637043935,24.446573881357896,24.446573881357896,24.793264283405332,24.446573881357896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
241.0,23.865124612064474,24.594082870981712,24.211679762016647,24.594082870981712,24.594082870981712,24.94027673626765,24.594082870981712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
242.0,24.015788572121483,24.741148382016497,24.359774089886464,24.741148382016497,24.741148382016497,25.08650705658895,24.741148382016497,0.0,0.0,0.0,0.0,0.0,0.25,0.0,24.89409901651732
243.0,24.166241955117584,24.887662354658794,24.50761491364776,24.887662354658794,24.887662354658794,25.231892587381044,24.887662354658794,0.0,0.0,0.0,0.0,0.0,0.27,0.0,24.89409901651732
244.0,24.3163421534819,25.03353151153185,24.655068310129305,25.03353151153185,25.03353151153185,25.376379841935204,25.03353151153185,0.0,0.0,0.0,0.0,0.0,0.32,0.0,24.89409901651732
245.0,24.46596564144848,25.178675527830695,24.80201833889433,25.178675527830695,25.178675527830695,25.519923363520178,25.178675527830695,0.0,0.25,0.0,0.25,0.25,0.37,0.25,24.89409901651732
246.0,24.615005616671358,25.32302542632335,24.948364819139034,25.32302542632335,25.32302542632335,25.66248472525175,25.32302542632335,0.0,0.25,0.0,0.25,0.25,0.42,0.25,24.89409901651732
247.0,24.7633699316076,25.466522169593258,25.094021379742415,25.466522169593258,25.466522169593258,25.80403165291876,25.466522169593258,0.0,0.29,0.0,0.29,0.29,0.47000000000000003,0.29,24.89409901651732
248.0,24.910979279081676,25.609115425299056,25.23891374892154,25.609115425299056,25.609115425299056,25.94453725566438,25.609115425299056,0.0,0.34,0.25,0.34,0.34,0.52,0.34,24.89409901651732
249.0,25.057765600814854,25.750762483202944,25.382978254065897,25.750762483202944,25.750762483202944,26.083979351276213,25.750762483202944,0.0,0.39,0.25,0.39,0.39,0.5700000000000001,0.39,24.89409901651732
250.0,25.203670691536757,25.89142730532823,25.526160505938275,25.89142730532823,25.89142730532823,26.222339874465384,25.89142730532823,0.0,0.44,0.3,0.44,0.44,0.62,0.44,24.89409901651732
251.0,25.348644974659177,26.03107969289571,25.668414244599546,26.03107969289571,26.03107969289571,26.35193200195404,26.03107969289571,0.26,0.49,0.35000000000000003,0.49,0.49,0.67,0.49,24.89409901651732
252.0,25.492646428441834,26.16969455569645,25.809700327195365,26.16969455569645,26.16969455569645,26.4679155167752,26.16969455569645,0.31,0.54,0.4,0.54,0.54,0.72,0.54,24.89409901651732
253.0,25.635639644167565,26.307251271320006,25.94998584018205,26.307251271320006,26.307251271320006,26.569989740530993,26.307251271320006,0.36,0.59,0.45,0.59,0.59,0.77,0.59,24.89409901651732
254.0,25.77759500011402,26.436060767214173,26.089243320708466,26.436060767214173,26.436060767214173,26.65728181887465,26.436060767214173,0.41000000000000003,0.64,0.5,0.64,0.64,0.8200000000000001,0.64,24.89409901651732
255.0,25.91848793710012,26.551894635719567,26.227450073747633,26.551894635719567,26.551894635719567,26.72905014034625,26.551894635719567,0.46,0.6900000000000001,0.55,0.6900000000000001,0.6900000000000001,0.87,0.6900000000000001,24.89409901651732
256.0,26.058298323131964,26.655094558829898,26.3645875732182,26.655094558829898,26.655094558829898,26.78466798954639,26.655094558829898,0.51,0.74,0.6,0.74,0.74,0.92,0.74,24.89409901651732
257.0,26.19700989620504,26.74482838560504,26.492968580792297,26.74482838560504,26.74482838560504,26.823609209988764,26.74482838560504,0.56,0.79,0.65,0.79,0.79,0.97,0.79,24.89409901651732
258.0,26.33460977566337,26.820179212947515,26.608366293164863,26.820179212947515,26.820179212947515,26.84543562981021,26.820179212947515,0.61,0.84,0.7000000000000001,0.84,0.84,1.0,0.84,24.89409901651732
259.0,26.471088033695185,26.880366690950474,26.710816900850105,26.880366690950474,26.880366690950474,26.84978603382793,26.880366690950474,0.66,0.89,0.75,0.89,0.89,1.0,0.89,24.89409901651732
260.0,26.598458069351484,26.924730024883583,26.799320874711313,26.924730024883583,26.924730024883583,26.836366492022762,26.924730024883583,0.71,0.9400000000000001,0.8,0.9400000000000001,0.9400000000000001,1.0,0.9400000000000001,24.89409901651732
261.0,26.71079660002757,26.952713066818536,26.873025565849236,26.952713066818536,26.952713066818536,26.804941877850883,26.952713066818536,0.76,0.99,0.85,0.99,0.99,1.0,0.99,24.89409901651732
262.0,26.807365754180076,26.96385124025313,26.9312069376472,26.96385124025313,26.96385124025313,26.755328430245722,26.96385124025313,0.81,1.0,0.9,1.0,1.0,1.0,1.0,24.89409901651732
263.0,26.88754235311916,26.957760072610053,26.973253543428658,26.957760072610053,26.957760072610053,26.68738723111885,26.957760072610053,0.86,1.0,0.9500000000000001,1.0,1.0,1.0,1.0,24.89409901651732
264.0,26.950803596376897,26.934125138133286,26.998652473931447,26.934125138133286,26.934125138133286,26.60101848591119,26.934125138133286,0.91,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
265.0,26.99671450719128,26.8926932379566,27.00697703267271,26.8926932379566,26.8926932379566,26.4961565085557,26.8926932379566,0.96,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
266.0,27.02491692193215,26.833264665391987,26.997875926988527,26.833264665391987,26.833264665391987,26.372765324326195,26.833264665391987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
267.0,27.035119833842998,26.75568642314657,26.971063788593973,26.75568642314657,26.75568642314657,26.231448603151968,26.75568642314657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
268.0,27.027090924760046,26.65984627554596,26.92631286037028,26.65984627554596,26.65984627554596,26.07409038243171,26.65984627554596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
269.0,27.000649138897433,26.545667533200596,26.863445706139466,26.545667533200596,26.545667533200596,25.90297365920151,26.545667533200596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89409901651732
270.0,26.95565817070646,26.413104480147574,26.782328817777586,26.413104480147574,26.413104480147574,25.720098040787864,26.413104480147574,1.0,1.0,1.0,1.0,1.0,0.97,1.0,24.89409901651732
271.0,26.89202075453513,26.263365941506915,26.68286700944845,26.263365941506915,26.263365941506915,25.527214575597814,26.263365941506915,1.0,1.0,1.0,1.0,1.0,0.92,1.0,24.89409901651732
272.0,26.809673657602417,26.09866550245109,26.564998502275248,26.09866550245109,26.09866550245109,25.325856306204646,26.09866550245109,1.0,1.0,1.0,1.0,1.0,0.87,1.0,24.89409901651732
