outdoor_c,setpoint_c,absolute_error_c,internal_load_w,c_zone_j_per_k,c_wall_j_per_k,r_out_zone_k_per_w,r_zone_wall_k_per_w,r_out_wall_k_per_w,cooling_capacity_w,actuator_delay_minutes,actuator_tau_minutes,label_kp,label_ki,label_objective,zn_objective,imc_objective,bo_evaluations
31.5079553257169,24.677858371586588,0.35999372380232586,787.002488666781,3011987.9286691905,10761255.122846732,0.011848509350549347,0.008573357353122568,0.023615374742292833,5351.149237893671,4.3599649289552636,4.97638181998089,1.0311960507720699,0.006714479361179645,9.250001162485457,13.106680497808297,170.90123501237437,14.0
29.720486241343036,24.517554397552995,2.7948627888650854,1655.4339656118082,3020627.921593552,7537679.637131214,0.008784508939358142,0.009310325776932585,0.021917398617202367,8341.391889506138,10.948938443589125,5.549164731157123,0.271553863861156,0.0015063375518171935,29.0732436831297,58.25277938657029,214.50751499672077,14.0
35.7525956192489,23.15200975163773,0.27359009494955444,660.6509441930601,1269182.4751024845,21897066.4527736,0.01822375343252647,0.010151552854931002,0.026803925369328355,5506.563770144847,5.396387420723148,9.885350864758912,1.3096667673069098,0.001331079285340444,67.69008047297366,58.4461568950264,309.3202960204016,14.0
34.059654457662276,23.798331147292824,2.7419585915584683,1169.7147408250935,1435528.7811755585,15887518.825834304,0.01766590469295453,0.007729745767175147,0.017319591424622405,6952.934893826467,4.4369644591873865,4.113785513176477,0.35570957700603456,0.0029937542810862757,27.091078462992808,59.040503946990604,213.15317102363434,14.0
36.049588930449296,24.48752935784298,0.1360063957245643,1664.3429528238692,2250620.6603891994,9681424.39002645,0.019806358775417032,0.006039693274480647,0.020217699727254207,8576.275090470424,3.857185520418465,2.71712295270134,0.6265861061883338,0.004479907210313291,8.486374165918509,25.295488282343523,323.3288766107845,14.0
29.20612845958891,24.77932298919273,2.557295459487971,735.5406902082718,1731667.706189136,19811788.994626295,0.016105128665805248,0.008655707092989644,0.013751596547017492,5961.17545789721,4.849100019715659,2.6514331489689233,0.8734238076936478,0.0003091800287147664,26.179040380312387,46.05777845475822,111.52148349341225,14.0
30.79882506345668,23.34601683493779,0.28153236195446496,1830.6394336321482,2661718.4772313433,8487107.162851045,0.01554298624863884,0.010009361535633143,0.030520855947371157,9970.303075088053,8.50728887004962,4.477294460510744,0.16598767923378652,0.002042089871842244,30.17762202704772,60.43806507275546,351.51592350768175,14.0
34.54429412716168,24.009747960150737,0.13889500310217784,1328.8535110745368,1353186.1846919633,19854089.3647049,0.018307997239533504,0.010365220222831989,0.03112857473630624,8175.992870953609,4.015634614520156,8.630072931187302,0.6831015074235566,2.4744077901458212e-05,65.44944992488075,93.4134660649189,337.4924481581676,14.0
37.03630064898259,22.55424960791477,3.406701348041583,783.869306991423,2293292.8198263473,9161870.059680117,0.018396844500952685,0.009927717958578854,0.026259267793449063,6343.0132646893835,7.781312470405016,7.150919418922392,0.42470197147597283,0.002255890432451563,39.300798436496606,56.97885312284117,192.9875458912533,14.0
34.37088924067704,24.130035501031728,3.2253128420855717,678.6963364215696,1429714.8725306182,8254726.525850306,0.019791201119195564,0.010013493829964745,0.024624101944780208,4650.50978265494,5.762646852809279,7.130433839687463,1.2725252219548908,2.0218516303438444e-05,46.16212713998434,52.59330712181109,246.9611267526835,14.0
38.69627347813095,24.555595630777688,4.27117646989927,1730.3019113632652,2408158.8562758463,16950827.29520469,0.016518264191979992,0.004794632558520812,0.01368050225805263,9824.767893816886,10.310967225303575,5.5772289285328585,0.5615521562768963,9.207122713853204e-05,61.88742112807049,79.69515868417857,261.3590166124665,14.0
35.042341469761325,22.557855409195227,0.029323287244420015,1327.8196990314193,1950442.8277195478,10689553.947255416,0.015740340126833573,0.007671410815290939,0.013907500082595435,5653.232244198117,4.237019055542534,6.210880251196834,0.4402223684946266,0.00653216581609459,23.117472091959694,39.620860343596796,350.940189748934,14.0
35.17072171951282,24.308256629044955,4.4569948711824985,629.7896103295086,1976076.3578082253,18651454.181053817,0.011923266641468692,0.00666000100754917,0.019800101657097096,4859.940199727213,6.692101813495091,8.910634751800618,0.983802130466402,0.017967008630815393,49.635333363794224,53.04135083732693,179.09071242283704,14.0
37.56903870557692,25.364076863222827,3.711750364587779,1757.6339852765998,2858467.9949615165,14642751.620378021,0.00913927370489343,0.0044835435750811715,0.025474621522246464,7556.4493316462185,4.392355909367873,2.381944543017961,0.8252211953585787,0.003777099618620607,46.333838002301164,48.074247640882696,360.4444208390744,14.0
36.36509496751036,23.79053083402186,3.839635224045715,609.0311016231458,2611556.0024110973,20730284.27283172,0.010505672722765702,0.008359802899305123,0.02678571164875669,4990.035867911716,5.262728836411326,2.47731243333207,0.8099061149593256,0.0498481529896328,30.953440506050686,33.59043963816056,185.95129132153946,14.0
32.40023263773689,23.05586596416554,1.5757400158490213,1278.4888313689762,2584376.6911627934,8324635.661046927,0.015697095856262427,0.007641938067418853,0.01507082414880083,8191.413801909279,4.965215920764578,6.475971499140223,0.6974631421709608,0.006416434008265846,18.028822902838858,36.504588581734396,209.705668404264,14.0
29.06269845326218,24.567779041008663,0.885385843598872,718.4274278140464,2009989.5386352972,16595890.8749277,0.008929322010343804,0.0069750524355865744,0.030557067251163774,6630.792713311604,9.454781475284426,9.450418154899122,0.7555947927885117,0.00041711294512531034,37.11006861027872,60.07918018154048,183.75447818150866,14.0
31.645494240679408,25.29487664834823,1.9702362923711405,466.0081692734059,1426575.7979697343,9074173.016835742,0.012302810460300156,0.008895613851930769,0.017153214064787987,6227.59604311707,2.2238136597380924,5.610097530674779,0.7696295760068919,0.0020599024915218967,15.802895449213272,25.907034622751414,107.88212954435603,14.0
30.959834077271164,22.883167168344826,4.3214527988206015,592.7205815635631,2198146.9974600766,21355158.803234622,0.014804686691433842,0.004895136532661996,0.023536181651889053,7911.9521432076845,7.118224574598235,6.254916933140872,0.6556200967059105,0.00025896599988657485,41.27623734519186,67.0966092803208,165.34176603535286,14.0
34.62253487788189,22.592847408912363,1.4704822262425523,365.80197055509507,1798038.765139727,12674089.671083666,0.010112543933706565,0.008498205929091535,0.020784817853285766,8794.829007491457,5.714370832039608,2.4334453269541987,0.5380647971313476,1.3756640297389548e-05,20.561776648022615,47.56864943899639,147.54638633832343,14.0
32.60585984092054,25.47456579281387,0.9725526512328244,1771.3411065020277,2912803.110205418,13248618.443106718,0.015321480997287265,0.00630900684675364,0.01565042744924456,4503.397901482779,6.567710177898019,5.963996828107225,1.160259531329696,0.02780557809916957,22.655060889447157,25.97174100170212,328.1868315618747,14.0
35.07968218029751,24.270076328388278,0.5446664608141099,848.1486666097637,1693419.0638935827,18710766.648625765,0.009700529788219774,0.009113937662715014,0.0229592071135543,4719.373968184955,4.124155689139419,5.975283521651353,1.5000000000000004,0.07999999999999999,27.413245968574046,28.73305395631615,310.20637937749706,14.0
38.30637613668216,24.29876492888096,0.6963681344144277,834.6611793552174,1354510.0564205553,7471649.508398212,0.01014779635276045,0.008954464692280156,0.015100736515961027,7068.59135034343,5.392560822162891,9.410227597129673,0.538344180154352,1.2388248039585645e-05,48.47165620595407,71.24389625232595,289.2775082455047,14.0
33.12008666606444,24.699135896404172,0.715897200252865,1028.3296673583775,3021239.559303743,15966109.558924548,0.011689307749752494,0.010164429041780356,0.018473094026431748,8858.228627229786,3.886248434213563,3.7209472396289573,0.4324819469861444,0.006645974806842372,15.108780376614009,27.297184497469832,208.65508683873944,14.0
28.4996779437756,23.74698554195986,1.5516681895290745,1137.4243511148175,2383365.945995655,11042221.288129464,0.013468116021676923,0.00996113676263842,0.03005994469863243,9688.182828989993,3.5882534575392038,5.41655016320403,0.40223728733535963,0.00048768391335510854,16.067541847181904,43.61914528551232,225.72337104139842,14.0
28.703470870966125,24.291997450292346,3.4178393792441497,311.81697620579206,2400950.5833377233,18569519.92052712,0.018622637118057443,0.009125555078700588,0.030075914376200382,9210.640550708398,8.641092804824067,7.861167146052831,0.25063013092657316,1.3745907593063964e-05,38.370607500987745,96.3239942656959,257.57072837252446,14.0
37.7619402661798,23.6101421930669,0.025360973610698778,908.5977035522031,1952088.6526376018,10529717.240583315,0.009461572656373237,0.007811281765411636,0.02932514922858391,9184.866561978026,6.23821731959432,5.78429034149837,0.29523025356336374,0.0035488196596152677,29.229008526020994,60.97701829339962,329.67431059742347,14.0
32.213755286277795,22.838196460138764,0.8237078366093051,1398.0362949558482,1313259.4936944759,13058049.662085606,0.012502391359823516,0.010974588669263239,0.012895707659860206,5926.131095018565,11.518538897680003,9.00928610846535,0.22317212556564406,0.0005147655393704918,89.98842411538216,100.03276798361443,315.08615568167266,14.0
28.59099314152114,24.431737840458766,0.8600432861383389,321.27788958875135,2846382.596240404,12777130.637520043,0.01899951869675886,0.006917317125431512,0.026141113753626367,8140.3686876770425,6.988361906184398,5.79574160030863,1.0822190850168047,1.0723857182369534e-05,10.739238729244871,24.62756772185583,152.10009526540503,14.0
