controller,test_seed,scenario,baseline_objective,candidate_objective,stable,running_slew_violations,minimum_frequency_violations,adaptive_fraction,fallback_fraction,objective_ratio,mean_objective_ratio,upper95_objective_ratio,mean_adaptive_fraction,mean_fallback_fraction,coverage_ok,safety_ok,deployment_accepted
FNN,70010.0,14.0,32.00513607187058,30.564971247084717,1.0,0.0,0.0,1.0,0.0,0.9550020714940303,1.0062750124429427,1.0322052211394261,1.0,0.0,1,1,0
FNN,70010.0,15.0,71.47455740589726,70.91048832959032,1.0,0.0,0.0,1.0,0.0,0.9921081137571284,1.0062750124429427,1.0322052211394261,1.0,0.0,1,1,0
FNN,70010.0,16.0,31.647276962151782,30.848288159621593,1.0,0.0,0.0,1.0,0.0,0.9747533159492449,1.0062750124429427,1.0322052211394261,1.0,0.0,1,1,0
RL,70010.0,1.0,74.2723916826194,66.6287534593301,1.0,0.0,0.0,0.7342192691029901,0.0,0.8970864132670983,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,2.0,25.28379085592572,25.837116283153357,1.0,0.0,0.0,0.24916943521594684,0.0,1.021884591214215,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,3.0,9.115729453036606,8.283887091462997,1.0,0.0,0.0,0.132890365448505,0.0,0.908746484210706,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,4.0,13.491917596045573,16.028025992090964,1.0,0.0,0.0,0.24916943521594684,0.0,1.1879724196350498,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,5.0,49.57730954710121,49.57730954710121,1.0,0.0,0.0,0.0,0.0,1.0,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,6.0,28.876367904168323,25.978886520228325,1.0,0.0,0.0,0.19933554817275748,0.0,0.8996590778467765,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,7.0,45.442200066591646,46.76965761604578,1.0,0.0,0.0,0.23255813953488372,0.0,1.0292120000244014,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,8.0,57.99792678716457,52.773140220461116,1.0,0.0,0.0,0.7807308970099668,0.0,0.9099142528684362,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,9.0,60.16014854875474,57.33138402554815,1.0,0.0,0.0,0.45182724252491696,0.0,0.9529794292161011,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,10.0,38.335775231205886,31.162084197902445,1.0,0.0,0.0,0.6146179401993356,0.0,0.8128721542726505,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,11.0,72.32399625838814,66.5283111388991,1.0,0.0,0.0,0.48172757475083056,0.0,0.9198649767805543,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,12.0,30.201357707652434,30.305732557292366,1.0,0.0,0.0,0.16611295681063123,0.0,1.003455965478449,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,13.0,42.24324773420339,39.321093232817795,1.0,0.0,0.0,0.4485049833887043,0.0,0.9308255245957427,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,14.0,32.00513607187058,32.70809091548169,1.0,0.0,0.0,0.24916943521594684,0.0,1.0219638136214313,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,15.0,71.47455740589726,71.8493882897435,1.0,0.0,0.0,0.5813953488372093,0.0,1.0052442561024564,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
RL,70010.0,16.0,31.647276962151782,30.685582594158976,1.0,0.0,0.0,0.5149501661129569,0.0,0.9696120974596666,0.9669558410371084,1.0109888298276914,0.3803986710963455,0.0,1,1,1
